text,true_label,predicted_label,result,reason
否则应采用降排水、换填、设置保温层或隔断层等措施。,method,method,正确,该规范提出了具体的措施，如采用降排水、换填、设置保温层或隔断层等，符合method类的定义，即规定了应采取的方法或措施。这与method类的样本相似，均指出了应采取的具体做法或措施，而不涉及引用外部资料或表格，因此不属于reference类。
有积水的管沟，宜排净水后回填，否则应采取防止回填作业造成管道位移的措施。,method,method,正确,该规范提出了对于有积水的管沟应采取的具体措施，即“宜排净水后回填，否则应采取防止回填作业造成管道位移的措施”，符合method类中提到的应采取某种方法或措施的定义。
泄水孔可采用塑料管或铸铁管等，直径宜为50～100mm，安置时应向下倾斜3％～5％，进水口处应采取反滤和防堵措施。,method,method,正确,尽管文本中包含了具体的尺寸和角度要求，但其核心在于描述了泄水孔安装时应采取的具体方法和措施，如安置时的倾斜角度和进水口处的反滤和防堵措施，符合method类的规定了应采取的方法或措施的定义。
乙二醇的储存天数，当采用公路或管道运输时，宜为7d～10d；当采用铁路或内河及近海运输时，宜为10d～20d。,others,others,正确,该规范涉及乙二醇的储存天数根据不同的运输方式推荐不同的天数范围，这一描述更多涉及到物流和仓储管理方面的建议，属于施工或维护过程中的操作指南，而非直接可以检查BIM模型中的属性或实体。因此，符合others类的特征。
经过预压固结的地基可采用固结不排水试验。,others,others,正确,尽管文本描述了关于地基处理的技术方法，但它并未直接对应BIM模型中的具体检查或设计指导，更多涉及施工过程中的技术选择，因此更适合归类于others。
脱硫剂采用箱内再生时，掺空气后煤气中含氧量应由煤气中硫化氢含量确定。,others,others,正确,尽管文本描述了具体的工艺参数关系，但其主要关注的是生产过程中的条件设定和调整，而不是直接通过BIM模型可以检查或推导的信息，因此更符合others类的特征，即适用于施工或维护过程中的指导。
施工前应进行成桩工艺和成桩强度试验。,others,others,正确,该规范提到“施工前应进行成桩工艺和成桩强度试验”，这明显涉及到施工阶段的具体要求和操作，不属于定义术语的范畴，因此符合others类别的定义，即适用于施工或维护过程的相关规范。
工艺设备配置，应满足连续生产、大卷装、产量平衡和品种调整的要求。,others,others,正确,尽管该规范提供了关于工艺设备配置的宏观指导，类似于general类的描述，但它更多地涉及具体的生产和操作要求，且未提及直接可从BIM模型中检查的内容或宏大的设计理念，因此更符合others类的特征。
发生火灾时，应能实现报警、急停、自动喷水。,others,others,正确,尽管该规范描述了火灾时应实现的功能，但这些功能更多地涉及到系统的运行状态和应急响应机制，而不是直接可以从BIM模型中检查到的实体或属性，因此更符合others类的特征。
供热热源应兼顾生产用热与辅助生产用热，宜充分利用生产余热。,others,others,正确,尽管文本提供了关于供热热源利用的一般性建议，但其内容涉及到生产用热和辅助生产用热的实际应用和优化，更偏向于施工或维护阶段的具体操作指导，而不是设计过程中的宏观指导，因此归类为others更为合适。
点型探测器宜水平安装。,others,others,正确,尽管文本描述了探测器的安装方式建议，但它并不完全符合method类的典型特征，即明确规定采取某种方法或措施。同时，考虑到others类的定义更为广泛，包含了施工或维护阶段的操作建议，该规范更倾向于属于这一类，因为它涉及具体的安装建议，可以视为施工阶段的操作指南。
爆炸危险环境的仪表选型应满足车间防爆等级要求。,others,others,正确,尽管该规范具有宏观指导性质，但因其涉及特殊环境下的防爆等级要求，与施工或维护阶段的具体设备选型相关，更符合others类中提到的“施工”或“维护”阶段的特征。
强夯施工前，夯击区内的地下设施应予搬迁；对夯击区周围15m以内的建筑物和地下设施等应考虑振动的影响，必要时应采取防振措施(如挖隔震沟等)或进行加固；在此范围外的，也应注意震动的影响。,others,method,错误,该规范描述了在强夯施工前应采取的具体措施，包括搬迁地下设施、考虑振动影响以及采取防振措施等，符合method类定义中提到的应采取的方法或措施的要求。
管道组成件不在制造厂试压时，可在现场进行压力试验；压力试验时，不应发生泄漏、破坏和塑性变形。,others,others,正确,"虽然文本提到试验方法，但是由于文本涉及到的是管道组成件的压力试验，这更倾向于施工过程中的质量控制措施，而不是单纯的设计过程指导或方法描述。因此，根据""others""类别的定义，该条款更适合作为施工阶段的质量控制要求进行分类。"
牛悬挂畜体剥皮加工工序应包括：牛（宰杀放血）-电刺激-预剥前蹄-去角、前蹄-预剥头皮-编号-去头-（头部检验、冲洗）-扎食管-预剥后腿皮-转挂畜体、换轨（滑轮芯片采集信息）-去后蹄-预剥臀部皮、尾皮-分离直肠-封肛-预剥胸部皮-预剥颈部皮-机器扯皮（编号）-（进入胴体加工工序）。,others,others,正确,尽管文本描述了一种具体的加工工序流程，类似于method类的步骤描述，但其详细程度和具体操作步骤更接近于施工或维护过程中的操作指南，而不是设计阶段的方法规定，因此更符合others类的定义。
如果因抗浮不满足要求而将裙房范围设置抗浮桩，由于抗拔桩的支撑作用，裙房的沉降将受到限制，这就加大了高层与裙房间的沉降差，因此应考虑其影响。,others,general,错误,该规范讨论了因抗浮不满足要求而设置抗浮桩对裙房沉降及高层与裙房间沉降差的影响，强调应考虑其影响，属于宏观设计指导建议，无法直接从BIM模型中检查获取具体信息，符合general类特征。
氨气浓度报警控制器发出的报警信息应传送至相关制冷机房控制室显示、报警。,others,others,正确,尽管文本描述了报警信息传送的具体要求，但该要求涉及到的是运行和维护阶段的操作流程，而不是可以直接从BIM模型中检查的属性或实体，因此更符合others类的定义。
4 熔铝炉宜使用磁力搅拌技术。,others,others,正确,尽管文本提到“宜使用磁力搅拌技术”，类似于method类中提出的建议性措施，但在提供的样本中，method类主要涉及具体的防措施和通风措施，而文本中的技术应用更多偏向于施工或操作层面的选择，与others类中的技术选择或设备使用方式更为接近，因此归类为others。
当防雷系统采取等电位联结措施时，应将引人建筑内金属设备管道及金属建筑构件等连接成等电位体。,others,method,错误,该规范指出了具体的防雷系统等电位联结措施，即“应将引人建筑内金属设备管道及金属建筑构件等连接成等电位体”，这一描述符合method类中规定的应采取的方法或措施的定义，类似于样例中提到的各种防护和处理措施。
洁净工作服洗涤、干燥和整理，应符合下列要求：1 空气洁净度100 000级及以上的医药洁净室(区)的洁净工作服洗涤、干燥和整理室，其空气洁净度等级不应低于300 000级。,others,others,正确,尽管规范涉及空气洁净度的要求，但其描述方式并不符合引用外部标准或条款的特征，且不属于可以直接从BIM模型中检查的直接属性。同时，该规范主要涉及的是医药洁净室的洁净工作服洗涤、干燥和整理的具体要求，这更偏向于施工或维护过程中的具体操作指南，因此归类为others。
对铅精矿、锌精矿、混合铅锌精矿中所含主金属外的其他有价元素，应视其含量的经济价值回收利用。,others,others,正确,尽管该规范看似提供了关于资源回收利用的一般性指导，但它特别提到对有价元素的经济价值回收利用，暗示了实际操作和维护阶段的具体应用，因此更符合others类的特征，即适用于施工或维护过程的条款。
3 火灾报警及消防系统联锁功能。,others,others,正确,尽管文本提到的火灾报警及消防系统联锁功能可以被视为一种具体的系统功能，但与direct类别的样例相比，它更多涉及到的是系统的工作机制和运行状态，而不是可以直接从BIM模型中检查的具体实体或属性的存在与否。此外，文本未提供具体的尺寸或实体要求，因此更接近于描述系统运行或维护阶段的要求，符合others类的定义。
固体废弃物应回收和综合利用。,others,others,正确,该规范提到的固体废弃物应回收和综合利用，涉及到废物处理和资源利用，这通常是施工或维护阶段的操作，而不是单纯的设计过程中的指导原则，因此归类为others更为合适。
区间线路线间距及其加宽应符合下列规定：1 直线地段的线间距不得小于表3．1．8-1规定的数值。,reference,reference,正确,该规范提到的线间距规定需要参照表3．1．8-1，这表明需要引入外部表格来确定具体的数值，符合reference类的特征，即需要引入外部的表格来满足规范要求。
热处理车间地面荷载标准值，可按表F．0．2的规定采用。,reference,reference,正确,该规范提到热处理车间地面荷载标准值需参照表F．0．2的规定，这一要求与reference类的定义相符，即需要引入外部的表格作为参考依据，类似于其他reference类样例中提到的需要参考外部规定或表的内容。
当同一建筑地上、地下为不同使用功能时，楼梯踏步高度和宽度可分别按本标准表6．8．10的规定执行。,reference,reference,正确,该规范提到的规定执行内容需参照本标准表6．8．10，这符合reference类的定义，即需要引入外部的表格作为参考依据。与method类强调采取具体方法或措施不同，此规范并未提及具体的实施措施，而是指向外部的表格内容。
同时承受剪力和杆轴方向拉力的普通螺栓，应负荷下列公式的要求：[图片]73,reference,reference,正确,该规范提到“应负荷下列公式的要求”，并且包含具体的数学公式，这符合reference类的定义，即需要引入外部的图片、公式、表格以及他条款或附录。此文本并没有描述应采取何种方法或措施，因此不属于method类。
机物料仓库面积宜根据企业规模和易损件、纺专器材的消耗定额确定，也可按本规范附录H的规定确定。,reference,reference,正确,尽管该规范具有一定的指导性和概括性，类似于general类的宏观指导，但它特别提到了“也可按本规范附录H的规定确定”，这表明需要参照外部的规范或附录内容来决定具体数值，符合reference类需引入外部资料的特征。因此，将其归类为reference更为合适。
树脂混凝土的线收缩率不应大于0．005％，线收缩率试验检测应符合本标准附录D的规定。,reference,reference,正确,该规范提到树脂混凝土的线收缩率试验检测应符合本标准附录D的规定，这表明需要参照外部附录内容，符合reference类别的定义，即需要引入外部的标准或附录。
对于有大面积地面堆载的单层厂房和露天栈桥，当在使用过程中允许调整起重机轨道时，其地基设计应按现行国家标准《建筑地基基础设计规范》GB 50007的规定，计算由地面荷载引起柱基内侧边缘中点的地基附加沉降量，且不应超过其规定的允许值。,reference,reference,正确,该规范提到地基设计应按现行国家标准《建筑地基基础设计规范》GB 50007的规定进行计算，这表明需要参考外部标准进行具体的计算或验证，符合reference类的定义。
特大、大、中、小桥及涵洞按单孔跨径或多孔跨径总长分类规定见表1．0．5。,reference,reference,正确,该规范提到分类规定见表1．0．5，这表明需要参考外部的表格来确定分类标准，符合reference类的定义，即需要引入外部的图片、公式、表格以及他条款或附录。
岩溶场地可根据岩溶发育程度划分为三个等级，设计时应根据具体情况，按表6．6．2选用。,reference,reference,正确,该规范提到“按表6．6．2选用”，表明需要参照外部表格来执行具体的划分和选择，这符合reference类别的定义，即需要引入外部资料来完成规范的要求。
常用防火板主要技术性能参数可见附录B表B．0．2。,reference,reference,正确,该规范提到的技术性能参数需要查看附录B表B．0．2，符合reference类需要引入外部表格的特征，而没有涉及具体的措施或方法的描述，因此不属于method类。
机墩上的作用及作用组合按表6．3．5采用。,reference,reference,正确,该规范提到“机墩上的作用及作用组合按表6．3．5采用”，表明需要参照外部表格来确定具体的做法，这与reference类定义中提到的“需引入外部的图片、公式、表格以及他条款或附录”相符。因此，该规范属于reference类。
轨道运输中部甩车场平曲线半径宜按表5．1．18选取，并应按车辆运送长材料时的条件进行校核。,reference,reference,正确,该规范提到轨道运输中部甩车场平曲线半径应按表5．1．18选取，并需进行校核，这表明规范需要引用外部表格来确定具体数值，符合reference类的定义。
储存库房内存放商品应紧凑、有规律，货架或堆垛间的通道净宽度应符合表4．3．6的规定。,reference,reference,正确,该规范提到货架或堆垛间的通道净宽度应符合表4．3．6的规定，这与reference类的定义相符，即需要引入外部表格来确定具体的尺寸要求。
地下管线之间的最小水平间距及最小垂直净距，宜符合表7．2．3-1和表7．2．3-2的规定。,reference,reference,正确,该规范提到“宜符合表7．2．3-1和表7．2．3-2的规定”，这与reference类的定义相符，即需要引入外部表格以获取详细的规定信息。与method类相比，该条款并未描述具体的操作步骤或措施，而是指向了具体的参考表格，因此更适合归类为reference类。
地下管线之间的最小垂直净距应符合表A．0．3的规定。,reference,reference,正确,该规范提到“地下管线之间的最小垂直净距应符合表A．0．3的规定”，这一表述类似于reference类别的定义，即需要参照外部表格或附录来获取详细信息，与提供的reference类样本一致，均涉及引用外部表格或标准的具体规定。
当必须采用单独接地时，医疗电气设备接地应与医疗场所接地绝缘隔离，两接地网的地中距离应符合本规范第12．7．1条的规定。,reference,reference,正确,该规范提到“两接地网的地中距离应符合本规范第12．7．1条的规定”，这表明需要参照规范中的其他部分或附录来获取具体数值或详细要求，符合reference类别的特征，即需要引入规范内的其他条款或附录。
采暖室内计算温度宜符合表14．1．5的规定。,reference,reference,正确,该规范提到的“采暖室内计算温度宜符合表14．1．5的规定”，需要参照外部的表来确定具体的温度要求，这与reference类的定义相符，即需要引入外部的表格来满足规范要求。
最小单位水泥用量应满足表6．4．1-1的规定。,reference,reference,正确,该规范提到“最小单位水泥用量应满足表6．4．1-1的规定”，这一表述类似于reference类别的特征，即需要参照外部的表格来确定具体的数值或标准，与提供的reference类别样本一致，例如“战时人员用水量标准应按表5．2．6确定”。因此，该规范属于reference类。
冷库负荷计算应符合现行国家标准《冷库设计规范》GB 50072的有关规定。,reference,reference,正确,该规范明确提到冷库负荷计算需遵循《冷库设计规范》GB 50072的有关规定，这一要求指向了需要引用外部标准文件，符合reference类别的定义，即需要引入外部的标准或规范。
建(构)筑物的抗震设防分类应按使用功能的重要性、生产规模、受灾停产后经济损失和修复难易程度等因素确定，并应符合表9．1．4的规定。,reference,reference,正确,"该规范提到""应符合表9．1．4的规定""，表明需要参照外部表格来确定建(构)筑物的抗震设防分类，这符合reference类别的定义，即需要引入外部的表格来满足规范要求。"
输气站的采暖通风和空气调节设计应符合现行国家标准《采暖通风与空气调节设计规范》GB 50019的有关规定。,reference,reference,正确,该规范明确要求设计应符合现行国家标准《采暖通风与空气调节设计规范》GB 50019的有关规定，这与reference类的定义相符，即需要引用外部的标准或规范来满足设计要求。
观众看台功能分类应符合表4．3．3的规定。,reference,reference,正确,该规范提到“观众看台功能分类应符合表4．3．3的规定”，这种表述方式与reference类的定义相吻合，即需要引用外部表格来说明具体的分类标准，类似于提供的样本中提到的应符合某个表的规定。
粉末活性炭吸附 powdered activated carbon adsorption：投加粉末活性炭，用以吸附溶解性物质和改善臭、味的净水工序。,term,term,正确,待分类文本“粉末活性炭吸附 powdered activated carbon adsorption：投加粉末活性炭，用以吸附溶解性物质和改善臭、味的净水工序。”符合term类的定义，即定义了规范中使用的术语，并提供了英文翻译和解释，与样例池中的相似样本一致，明确说明了术语的含义和用途。因此，该文本属于term类。
三击贯入度 the total penetration of three drives：指填充料夯实完毕后，以锤径为355mm，质量为3500kg的柱锤，落距为6．0m，连续三次锤击的累计下沉量。,term,term,正确,该规范提供了“三击贯入度”的定义及其英文翻译，并详细说明了其测量方法，完全符合term类定义中的格式和要求，即“中文 英文：解释”。
防眩设施 anti-glare facilities：为夜间行车的驾驶人员免受对向来车前灯眩光干扰而设置的构造物。,term,term,正确,待分类文本采用了“中文 英文：解释”的格式，定义了“防眩设施”的含义，这与term类定义相符，符合term类的特征。
酒店式办公楼 hotel-office building：提供酒店式服务和管理的办公楼。,term,term,正确,待分类文本采用了“中文 英文：解释”的格式，定义了“酒店式办公楼”的含义，这与term类的定义完全吻合，即此类条款定义了规范中使用的术语。尽管others类的样本展示了不同类型的要求和设施配置，但它们并不符合术语定义的格式，因此待分类文本不属于others类。
隔离墙 dividing wall：在软土地基中设置的对地基中渗流、竖向沉降或侧向挤压起隔离作用的连续墙体。,term,term,正确,该规范采用了“中文 英文：解释”的格式来定义“隔离墙 dividing wall”，并且解释了其在软土地基中的具体用途，这完全符合term类的定义和特征。
容许剪应力 allowable shear stress：沥青混合料的抗剪强度与抗剪强度结构系数之比。,term,term,正确,该规范采用了“容许剪应力 allowable shear stress：…”的格式，定义了一个术语及其解释，符合term类的定义。同时，参考的term类样本也均采用了类似格式来定义专业术语及其含义，进一步确认其归类为term类。
列车竖向动力 vertical dynamic force of train：列车运行时产生的竖向动力作用。,term,term,正确,待分类文本采用了“中文 英文：解释”的格式，定义了一个专业术语“列车竖向动力”，并对其进行了描述，符合term类的定义。
其他用地(E)：规划范围内除居住区用地以外的各种用地，应包括非直接为本区居民配建的道路用地、其他单位用地、保留的自然村或不可建设用地等。,term,term,正确,该规范定义了“其他用地(E)”的概念及其包含的内容，与term类的定义相符，即定义了规范中使用的术语，并提供了详细的解释。
多热源分别运行 independently operation of multi-heat sources：在采暖期或供冷期用阀门将供热系统分隔成多个单热源供热系统，由各个热源分别供热的运行方式。,term,term,正确,该规范采用了“多热源分别运行 independently operation of multi-heat sources”的格式，定义了一个具体的运行方式，符合term类定义中“中文 英文：解释”的格式要求，明确解释了多热源分别运行的具体含义，因此归类为term类。
日变化系数 daily variation coefficient：最高日供水量与平均日供水量的比值。,term,term,正确,该规范提供了“日变化系数”的定义，并给出了其英文翻译，符合term类定义中提到的“中文 英文：解释”的格式，因此属于term类。
操作温度 operating temperature：在稳态操作条件下，一个系统内介质的温度。,term,term,正确,该规范采用了“中文术语 英文术语：解释”的格式，明确定义了一个术语及其含义，符合term类的定义特征。
反应位移法Ⅱ seismic displacement method Ⅱ：适用于成层地层中地下结构的形状简单断面的反应位移法。,term,term,正确,待分类文本提供了“反应位移法Ⅱ”的定义及其适用场景，符合term类的定义，即定义了规范中使用的术语，并遵循“中文 英文：解释”的格式。这与提供的term类样本一致，例如“地震作用 earthquake action”的定义方式。而general类样本更多涉及设计过程中的具体步骤和计算方法，不适用于此文本。
水环境敏感路段 sensitive section of water environment：路线穿越要求排放水质为不低于现行《地表水环境质量标准》（GB 3838）中Ⅳ类水质标准区域的路段，或穿越要求排放水质为不低于现行《海水水质标准》（GB 3097）中的第三类水质标准海域的路段。其中穿越要求水质不低于Ⅱ类区域或第一类海域的路段为水环境强敏感路段；要求水质不低于Ⅲ类区域或第二类海域的路段为水环境中敏感路段；要求水质不低于Ⅳ类区域或第三类海域的路段为水环境弱敏感路段。,term,term,正确,该规范采用了“水环境敏感路段 sensitive section of water environment”的定义格式，并详细解释了不同水质标准下的路段分类，符合term类的定义，即定义了规范中使用的术语并提供了相应的解释。
弯道超高super elevation at curve：为平衡机动车在弯道上行驶所产生的离心力所设置的弯道横向坡度而形成的高差。,term,term,正确,该规范采用了“中文 英文：解释”的格式定义了“弯道超高super elevation at curve”的含义，符合term类的定义特征。
绿化用地 green area：指公园用地内用以栽植乔木、灌木、草本植物的用地。,term,term,正确,待分类文本“绿化用地 green area：指公园用地内用以栽植乔木、灌木、草本植物的用地。”符合term类的定义，即定义了规范中使用的术语，格式为“中文 英文：解释”。该文本直接给出了“绿化用地”的定义，与提供的term类样例相似，均是对某一专业术语进行解释说明，而不涉及宏观指导或其他类型的内容。
塑料填料 plastic media：用以提供微生物生长的载体，有硬性、软性和半软性填料。,term,term,正确,该规范提供了“塑料填料”的定义及其用途和种类，符合term类的定义，即定义了规范中使用的术语，并给出了相应的解释，与样例中的定义格式一致。
地震作用效应 seismic effect：由地震作用引起的桥梁结构内力与变形等作用效应的总称。,term,term,正确,该规范采用了“中文 英文：解释”的格式定义了“地震作用效应”的含义，与term类定义相符，并且与term类的样本格式一致，例如“地震作用 earthquake action：由地震动引起的结构动态作用，包括水平地震作用和竖向地震作用”。因此，该规范应归类为term类。
塑性耗能区 plastic energy dissipative zone：在强烈地震作用下，结构构件首先进入塑性变形并消耗能量的区域。,term,term,正确,该规范采用了“中文 英文：解释”的格式定义了“塑性耗能区”的概念及其在强烈地震作用下的功能和特性，符合term类的定义标准。
典型气象日 typical meteorological day：在典型气象年中所选取的代表季节气候特征的一日。以典型气象年最热月（或最冷月）中的温度、日较差、湿度、太阳辐射照度的日平均值与该月平均值最接近的一日，称为夏季（或冬季）典型气象日。,term,term,正确,该规范提供了“典型气象日”的定义及其英文翻译，并详细解释了其在典型气象年中的选择标准和意义，符合term类的定义，即定义了规范中使用的术语并进行了详细的解释。
远控消防炮系统(简称远控炮系统) remote-controlled fire monitor extinguishing systems(abbreviation：remote-controlled monitor systems)：可远距离控制消防炮的固定消防炮灭火系统。,term,term,正确,该规范提供了“远控消防炮系统”的定义，并给出了其英文翻译，符合term类定义中“中文 英文：解释”的格式，因此属于term类。
