text,true_label,predicted_label,result,reason
综合布线区域内存在的电磁干扰场强高于3V／m时，宜采用屏蔽布线系统进行防护。,method,method,正确,该规范提出了在特定条件下（电磁干扰场强高于3V/m）应采取的措施（宜采用屏蔽布线系统进行防护），符合method类定义中的“应/宜采取/采用xxx方法/措施”的特征。而indirect类则主要涉及具体的尺寸或位置要求，并需从BIM模型中提取多实体信息进行计算或推导，此规范并未涉及此类要求。
蒸汽管道、蒸汽冷凝水管道以及高于50℃的热水管道应保温，北方地区室外的给水管道应采取防冻措施。,method,method,正确,该规范描述了具体的措施，即“应保温”和“应采取防冻措施”，与method类的定义一致，且与提供的method类样例中的防冻措施等规定类似，无需引用外部资料或涉及间接计算，因此归类为method类。
配管配线应符合下列规定：1 配管、配线设计，有火灾及爆炸危险、灰尘、腐蚀、高温、潮湿、振动、静电、雷击及电磁场干扰环境，应采取防护措施。,method,method,正确,待分类文本描述了在特定环境下配管配线应采取的防护措施，这与method类的定义相符，即规定了应采取的方法或措施。文本中的“应采取防护措施”直接指出了具体的防护措施，类似于method类样例中的具体措施描述，例如“应采取隔热措施”、“应采取防火措施”。而general类则更多涉及宏观指导和原则性的规定，不涉及具体的实施方法。因此，该规范更符合method类的特征。
3 缆式感温探测器宜采用直接接触安装方式。,method,others,错误,该规范建议缆式感温探测器宜采用直接接触安装方式，这一描述类似于其他样本中的建议性安装或工作方式的说明，且不涉及术语定义，因此归类为others。
当采用40mm及以上厚度的钢板焊接时，所有杆塔结构的钢材均应采取防止钢材层状撕裂的措施。,method,method,正确,该规范明确指出了在特定条件下（即采用40mm及以上厚度的钢板焊接时），应采取具体的措施（防止钢材层状撕裂的措施）。这符合method类的定义，因为它规定了应采取的方法或措施。同时，与reference类的样本相比，它没有涉及到引用外部图片、公式、表格或其他条款或附录的情况。
12 洁净室的排风系统应设置防止室外气流倒灌的措施。,method,method,正确,待分类文本描述了洁净室排风系统应采取的具体措施，以防止室外气流倒灌。这一要求符合method类的定义，即规定了应采取的方法或措施。相似样本也显示出method类通常是关于如何执行某些操作或预防措施的具体说明，与待分类文本特征一致。相比之下，reference类的样本更多涉及引用图表、表格或公式，或者提及具体的计算方式，这些特征在待分类文本中并未体现。
坝体巾孔、底孔宜采取防止冷空气侵入的措施。,method,method,正确,该规范建议采取措施防止冷空气侵入，符合method类定义中的“应/宜采取/采用xxx方法/措施”的特征。与method类样本相似，都涉及到具体的预防措施，而不是引用外部标准或附录。因此，该规范更适合归类为method类。
不设置地脚螺栓的非桩基储罐基础可不进行抗震验算，但应符合相应的抗震措施要求。,method,method,正确,"该规范指出了在特定条件下（不设置地脚螺栓的非桩基储罐基础）可以不进行抗震验算，但提出了应采取相应的抗震措施要求，这一特点与method类的定义吻合，即规定了应采取的方法或措施。同时，这与提供的method类样例中提到的采取相应措施的要求相一致，例如""卧式冷换类设备基础可不进行地震作用计算，但应满足相应的抗震措施要求""。因此，该规范更适合归类于method类。"
输煤栈桥和其他建筑物连接处应设防止火灾蔓延的保护措施。,method,method,正确,该规范明确提出了“应设防止火灾蔓延的保护措施”，符合method类的定义，即规定了应采取的方法或措施。此描述与method类的样例相似，如“连廊的一端应采取防止火灾在相邻建筑间蔓延的分隔措施”。而reference类的样例则主要涉及引用外部标准或规范，不涉及具体的措施或方法。因此，该规范更符合method类的特征。
位于寒冷地区的污水处理构筑物，应有保温防冻措施。,method,method,正确,该规范明确提出了“应有保温防冻措施”，与method类的定义一致，即规定了应采取的方法或措施。相似样本如“在北方寒冷地区，中水处理站应有防冻措施”也体现了同样的特征，说明具体的防冻措施需要被实施，属于method类。而reference类则更多涉及到引用外部标准或表格的情况，本规范并未提及引用任何外部资料或标准。
5 沿外墙架空敷设的给水管应根据当地气象条件采取防冻措施。,method,method,正确,待分类文本中的“沿外墙架空敷设的给水管应根据当地气象条件采取防冻措施”描述了一种应采取的措施，符合method类的定义。对比参考样本，其中也多为具体的措施或方法，如“应采取挡水措施”、“应有防冻措施”等，表明这是一个明确的方法或措施指示，而不是对外部标准、规范或图表的引用。因此，该规范应归类为method类。
否则应采用降排水、换填、设置保温层或隔断层等措施。,method,method,正确,待分类文本描述了应采取的具体措施（降排水、换填、设置保温层或隔断层等），与method类定义中提到的“规定了应采取的方法或措施”的特征相符。同时，文本并未提及需要参考外部资料、图片、公式、表格等，因此不符合reference类的特征。
有积水的管沟，宜排净水后回填，否则应采取防止回填作业造成管道位移的措施。,method,method,正确,该规范提出了具体的措施要求，即“宜排净水后回填，否则应采取防止回填作业造成管道位移的措施”，这与method类的定义相符，强调了应采取的具体方法或措施。而reference类主要涉及引用外部的标准、表格或公式，该规范并未提及引用外部资料，因此不属于reference类。
泄水孔可采用塑料管或铸铁管等，直径宜为50～100mm，安置时应向下倾斜3％～5％，进水口处应采取反滤和防堵措施。,method,method,正确,该规范描述了泄水孔的材料选择、直径大小、安置方式以及进水口处的措施，符合method类定义中的“应/宜采取/采用xxx方法/措施”的特征。同时，与indirect类相比，该规范并未涉及到需要从BIM模型中抽取多个位置实体信息后进行计算或推导的要求。
乙二醇的储存天数，当采用公路或管道运输时，宜为7d～10d；当采用铁路或内河及近海运输时，宜为10d～20d。,others,others,正确,该规范涉及乙二醇的储存天数与运输方式的关系，属于在施工或维护过程中需要考虑的实际操作指导，不直接关联BIM模型中的显式属性或实体引用，符合others类的定义。
经过预压固结的地基可采用固结不排水试验。,others,others,正确,"根据定义，""others""类别适用于与BIM设计和检查过程无关，主要涉及施工或维护过程的条款。样例中的其他条款均涉及到具体的施工措施或维护建议。待分类文本提到的地基预压固结及试验方法，更多是在施工过程中采用的技术手段，而非设计过程中的直接检查项或方法规定，因此归类于""others""更为合适。"
脱硫剂采用箱内再生时，掺空气后煤气中含氧量应由煤气中硫化氢含量确定。,others,others,正确,该规范描述了脱硫剂再生过程中含氧量的确定方法，涉及具体的工艺操作和参数调整，类似于others类的样本，它们主要涉及具体的操作步骤和条件设定，而不像term类那样定义特定的专业术语及其解释。因此，该规范更符合others类的特征。
施工前应进行成桩工艺和成桩强度试验。,others,others,正确,该规范提到“施工前应进行成桩工艺和成桩强度试验”，属于施工阶段的具体要求，与BIM设计和检查过程无关，因此符合others类的定义。同时，文本内容并不符合term类的定义，即没有定义任何术语或解释其含义。
工艺设备配置，应满足连续生产、大卷装、产量平衡和品种调整的要求。,others,general,错误,待分类文本强调的是工艺设备配置需满足宏观层面的生产要求，类似于general类别的定义，即提供宏观指导的设计要求，而不涉及具体的施工或维护过程。与提供的general类别样本相似，均涉及到广泛的生产管理和效率提升要求，而非具体的施工操作或维护措施。
发生火灾时，应能实现报警、急停、自动喷水。,others,others,正确,该规范描述的是在火灾情况下应实现的功能，包括报警、急停、自动喷水，这更多涉及到系统的运行状态和功能要求，而不是术语定义。这些功能的实现与BIM设计和检查过程关系不大，更偏向于施工或维护阶段的要求，因此归类为others类。
供热热源应兼顾生产用热与辅助生产用热，宜充分利用生产余热。,others,others,正确,该规范提到“供热热源应兼顾生产用热与辅助生产用热，宜充分利用生产余热”，这一条描述的是关于供热热源的选择和利用的原则，更倾向于在施工或运营维护过程中需要考虑的问题，而不是定义术语，因此更适合归类为others。
点型探测器宜水平安装。,others,others,正确,待分类文本“点型探测器宜水平安装”描述了一种安装建议，类似于“安装时应保证组件有足够的连接能力”这样的施工或安装指导，符合others类的特征。文本没有定义术语，也不符合term类的格式“中文 英文：解释”。因此，根据定义和样本分析，最终分类为others类。
爆炸危险环境的仪表选型应满足车间防爆等级要求。,others,others,正确,待分类文本“爆炸危险环境的仪表选型应满足车间防爆等级要求”涉及的是在特定环境下仪表的选择标准，属于施工或维护过程中需要满足的要求，并非定义术语，因此符合others类的特征。
强夯施工前，夯击区内的地下设施应予搬迁；对夯击区周围15m以内的建筑物和地下设施等应考虑振动的影响，必要时应采取防振措施(如挖隔震沟等)或进行加固；在此范围外的，也应注意震动的影响。,others,method,错误,该规范描述了在强夯施工前应采取的具体措施，包括搬迁地下设施、考虑振动影响以及采取防振措施或加固等，符合method类定义中规定的应采取的方法或措施的要求。而reference类主要涉及引入外部的图片、公式、表格以及他条款或附录，该规范并未涉及到这些内容，因此不属于reference类。
管道组成件不在制造厂试压时，可在现场进行压力试验；压力试验时，不应发生泄漏、破坏和塑性变形。,others,others,正确,该规范描述的是管道组成件在现场进行压力试验的操作要求，涉及到具体的施工过程，与BIM设计和检查过程无关，符合others类的定义。此外，该文本没有定义术语，也没有提供类似term类样例中的术语解释，因此不属于term类。
牛悬挂畜体剥皮加工工序应包括：牛（宰杀放血）-电刺激-预剥前蹄-去角、前蹄-预剥头皮-编号-去头-（头部检验、冲洗）-扎食管-预剥后腿皮-转挂畜体、换轨（滑轮芯片采集信息）-去后蹄-预剥臀部皮、尾皮-分离直肠-封肛-预剥胸部皮-预剥颈部皮-机器扯皮（编号）-（进入胴体加工工序）。,others,others,正确,该规范描述了一种具体的加工工序流程，涉及到牛悬挂畜体剥皮加工的详细步骤，类似于others类样本中的施工工艺流程或工艺参数说明，不涉及术语定义，因此不属于term类。同时，此规范明显指向具体的操作过程，更适合归类于others类。
如果因抗浮不满足要求而将裙房范围设置抗浮桩，由于抗拔桩的支撑作用，裙房的沉降将受到限制，这就加大了高层与裙房间的沉降差，因此应考虑其影响。,others,general,错误,待分类文本描述的是在特定情况下（抗浮不满足要求），如何考虑设置抗浮桩及其潜在影响的宏观指导原则，没有具体的尺寸或直接可检查的实体要求，更接近于general类的宏观指导性质，而不是direct类的具体物理尺寸或存在性检查。
氨气浓度报警控制器发出的报警信息应传送至相关制冷机房控制室显示、报警。,others,others,正确,该规范描述的是氨气浓度报警控制器的功能及其与制冷机房控制室之间信息传输的要求，不属于术语定义范畴。并且，它涉及到设备的功能性和操作性要求，更接近于施工或维护过程中的具体实施细节，符合others类的定义。
4 熔铝炉宜使用磁力搅拌技术。,others,others,正确,该规范建议熔铝炉使用磁力搅拌技术，属于推荐性的施工或操作方法，类似于others类的样本，主要描述了设备使用的技术或方法，并未定义术语，因此不属于term类。
当防雷系统采取等电位联结措施时，应将引人建筑内金属设备管道及金属建筑构件等连接成等电位体。,others,others,正确,尽管文本描述了一种应采取的措施，类似于method类的特征，但由于文本内容涉及的是具体的实施步骤和操作方法，更偏向于施工阶段的具体要求，而非设计过程中的方法论指导，因此更适合归类为others类。
洁净工作服洗涤、干燥和整理，应符合下列要求：1 空气洁净度100 000级及以上的医药洁净室(区)的洁净工作服洗涤、干燥和整理室，其空气洁净度等级不应低于300 000级。,others,others,正确,该规范描述的是洁净工作服洗涤、干燥和整理的要求，涉及到医药洁净室(区)的洁净工作服处理室的空气洁净度等级要求，这一内容更多地属于施工和维护阶段的具体操作规范，而不是可以直接从BIM模型中检查得到的显式属性或实体引用。因此，该规范更适合归类为others类。
对铅精矿、锌精矿、混合铅锌精矿中所含主金属外的其他有价元素，应视其含量的经济价值回收利用。,others,others,正确,该规范提到的“对铅精矿、锌精矿、混合铅锌精矿中所含主金属外的其他有价元素，应视其含量的经济价值回收利用”涉及的是资源回收利用的建议，更多是在施工或维护过程中需要考虑的内容，而不是设计阶段能直接检查的条款，因此归类为others。
3 火灾报警及消防系统联锁功能。,others,others,正确,尽管文本描述了火灾报警及消防系统的联锁功能，但其并未明确指出具体的设计方法或步骤，而是更倾向于描述系统功能或施工、维护阶段需要考虑的内容。因此，根据分类定义，它更适合归类为others。
固体废弃物应回收和综合利用。,others,others,正确,待分类文本“固体废弃物应回收和综合利用”描述了固体废弃物的处理方式，属于施工或维护过程中的操作要求，而不是定义术语。这符合others类的定义，即涉及施工或维护过程的内容，而不涉及BIM设计和检查过程。因此，将其归类为others类。
区间线路线间距及其加宽应符合下列规定：1 直线地段的线间距不得小于表3．1．8-1规定的数值。,reference,reference,正确,"该规范提到""直线地段的线间距不得小于表3．1．8-1规定的数值""，这表明需要参照外部表格来确定具体的数值，符合reference类的特征，即需要引入外部的表格或他条款来完成规范要求。而method类主要涉及具体的操作方法或措施，该规范并未描述具体的执行方法或措施，因此更符合reference类。"
热处理车间地面荷载标准值，可按表F．0．2的规定采用。,reference,reference,正确,待分类文本提到“热处理车间地面荷载标准值，可按表F．0．2的规定采用”，这表明需要参照外部表格来确定具体的荷载标准值，符合reference类的定义，即需要引入外部的图片、公式、表格以及他条款或附录。而method类更多涉及的是应采取的措施或方法，待分类文本并未提及具体的措施或方法，因此更适合归类为reference类。
当同一建筑地上、地下为不同使用功能时，楼梯踏步高度和宽度可分别按本标准表6．8．10的规定执行。,reference,reference,正确,该规范提到“楼梯踏步高度和宽度可分别按本标准表6．8．10的规定执行”，这意味着它需要参照外部的标准或表格来确定具体的数值，符合reference类的定义，即需要引入外部的表格或他条款。而method类主要描述的是应采取的措施或方法，此规范并未提及具体的措施或方法，因此不属于method类。
同时承受剪力和杆轴方向拉力的普通螺栓，应负荷下列公式的要求：[图片]73,reference,reference,正确,待分类文本提到螺栓应符合特定公式的计算要求，这一描述与reference类别的定义一致，即需要引入外部公式来验证规范的要求。这与method类别强调采取某种措施或方法有所不同。
机物料仓库面积宜根据企业规模和易损件、纺专器材的消耗定额确定，也可按本规范附录H的规定确定。,reference,reference,正确,"待分类文本提到""也可按本规范附录H的规定确定""，表明需要参考外部规范附录的内容来确定机物料仓库的面积，这符合reference类的定义，即需要引入外部的图片、公式、表格以及他条款或附录。而method类更多强调的是应采取某种具体的措施或方法，待分类文本并未具体说明采取何种方法或措施，因此更适合归类为reference类。"
树脂混凝土的线收缩率不应大于0．005％，线收缩率试验检测应符合本标准附录D的规定。,reference,reference,正确,该规范不仅指出了树脂混凝土的线收缩率的具体数值限制，还明确提到线收缩率试验检测应符合本标准附录D的规定，这符合reference类的定义，即需要引入外部的图片、公式、表格以及他条款或附录。而该规范并不强调应采取某种方法或措施，不符合method类的定义。
对于有大面积地面堆载的单层厂房和露天栈桥，当在使用过程中允许调整起重机轨道时，其地基设计应按现行国家标准《建筑地基基础设计规范》GB 50007的规定，计算由地面荷载引起柱基内侧边缘中点的地基附加沉降量，且不应超过其规定的允许值。,reference,reference,正确,该规范提到了“应按现行国家标准《建筑地基基础设计规范》GB 50007的规定，计算由地面荷载引起柱基内侧边缘中点的地基附加沉降量”，这表明需要参照外部的标准来进行具体的计算和验证，符合reference类的定义。而method类主要关注采取的具体措施或方法，该规范并没有强调采取某种特定的方法或措施，而是指向了对外部标准的引用。
特大、大、中、小桥及涵洞按单孔跨径或多孔跨径总长分类规定见表1．0．5。,reference,reference,正确,该规范提到“特大、大、中、小桥及涵洞按单孔跨径或多孔跨径总长分类规定见表1．0．5”，明确指出了需要参照外部表格来获取具体的分类规定，符合reference类的定义。而method类则更多涉及到具体的措施或方法，该规范并未提及具体的实施方法或措施，因此更适合归类为reference类。
岩溶场地可根据岩溶发育程度划分为三个等级，设计时应根据具体情况，按表6．6．2选用。,reference,reference,正确,待分类文本提到“设计时应根据具体情况，按表6．6．2选用”，这一描述符合reference类的定义，即需要引用外部表格来完成设计决策，类似于参考样本中提到的“设计基本地震加速度应按本规范表3．2．2的规定取值”等。而文本并没有明确提到具体的措施或方法，因此不符合method类的特征。
常用防火板主要技术性能参数可见附录B表B．0．2。,reference,reference,正确,待分类文本提到“常用防火板主要技术性能参数可见附录B表B．0．2”，这表明该条款需要参照外部附录中的表格来获取具体的技术参数，符合reference类的定义。与method类不同，文本并没有描述具体的防火措施或方法。
机墩上的作用及作用组合按表6．3．5采用。,reference,reference,正确,该规范提到“机墩上的作用及作用组合按表6．3．5采用”，表明需要参照外部表格来确定具体的作用及作用组合，这符合reference类定义中需要引入外部表格的特点。与method类中强调采取特定措施或方法的样本不同，该文本并未描述具体的措施或方法。因此，该规范属于reference类。
轨道运输中部甩车场平曲线半径宜按表5．1．18选取，并应按车辆运送长材料时的条件进行校核。,reference,reference,正确,该规范提到“宜按表5．1．18选取”，并需“按车辆运送长材料时的条件进行校核”，这表明它需要参照外部表格或数据来进行判断和校核，符合reference类的定义。同时，与提供的reference类样本相比，均涉及参考外部表格或标准进行规定，进一步证实其分类为reference类。
储存库房内存放商品应紧凑、有规律，货架或堆垛间的通道净宽度应符合表4．3．6的规定。,reference,reference,正确,该规范提到货架或堆垛间的通道净宽度应符合表4．3．6的规定，这表明需要参照外部表格来确定具体的要求，符合reference类别的定义，即需要引入外部的表格来满足规范要求。
地下管线之间的最小水平间距及最小垂直净距，宜符合表7．2．3-1和表7．2．3-2的规定。,reference,reference,正确,该规范提到的最小水平间距及最小垂直净距应符合表7.2.3-1和表7.2.3-2的规定，这符合reference类的特征，即需要引用外部表格来获取详细信息。而method类主要涉及具体的操作措施或方法，该规范并未提及具体的实施方法或措施。因此，该规范应归类为reference类。
地下管线之间的最小垂直净距应符合表A．0．3的规定。,reference,reference,正确,"该规范提到""地下管线之间的最小垂直净距应符合表A．0．3的规定""，这表明需要参照外部表格来确定具体的数值，与reference类的定义相符，即需要引入外部的表格来补充说明。而method类更多涉及具体的实施措施或做法，该规范并未提及具体的实施方法或措施。因此，该规范应归类为reference。"
当必须采用单独接地时，医疗电气设备接地应与医疗场所接地绝缘隔离，两接地网的地中距离应符合本规范第12．7．1条的规定。,reference,reference,正确,"该规范提到""两接地网的地中距离应符合本规范第12．7．1条的规定""，这表明需要参照规范中的其他部分或附录来获取具体的要求，符合reference类的特征，即需要引用外部的具体规定或标准。而method类主要描述的是应采取的具体措施或做法，该文本并未强调具体的操作步骤或方法，因此更适合归类为reference。"
采暖室内计算温度宜符合表14．1．5的规定。,reference,reference,正确,该规范提到“采暖室内计算温度宜符合表14．1．5的规定”，这符合reference类的定义，即需要参照外部表格来确定具体数值，与提供的reference类样例相似，均涉及到引用其他条款或表格中的规定。而method类则更多涉及具体的措施或方法，该规范并未描述具体的实施方法或措施，因此不属于method类。
最小单位水泥用量应满足表6．4．1-1的规定。,reference,reference,正确,该规范提到最小单位水泥用量应满足表6．4．1-1的规定，这与提供的reference类样本一致，均涉及引用外部表格或标准来确定具体数值或条件。而method类则主要描述具体的措施或步骤，此条规范并未涉及具体的措施或方法，因此更适合归类为reference类。
冷库负荷计算应符合现行国家标准《冷库设计规范》GB 50072的有关规定。,reference,reference,正确,该规范明确提到“冷库负荷计算应符合现行国家标准《冷库设计规范》GB 50072的有关规定”，这与reference类的定义相符，即需要参照外部的标准或规范来进行设计或计算。与之相对，method类强调的是采取具体的措施或方法，而此规范并未提及具体的操作步骤或措施，因此更适合归类为reference类。
建(构)筑物的抗震设防分类应按使用功能的重要性、生产规模、受灾停产后经济损失和修复难易程度等因素确定，并应符合表9．1．4的规定。,reference,reference,正确,该规范提到“应符合表9．1．4的规定”，表明需要参照外部表格来确定具体的抗震设防分类，这符合reference类的定义，即需要引入外部的表格来完成规范的要求。而method类主要涉及采取某种具体措施或方法，该规范并未强调采取特定的措施或方法，因此更符合reference类。
输气站的采暖通风和空气调节设计应符合现行国家标准《采暖通风与空气调节设计规范》GB 50019的有关规定。,reference,reference,正确,待分类文本提到设计应符合现行国家标准《采暖通风与空气调节设计规范》GB 50019的有关规定，这与reference类的定义一致，即需要引入外部的标准或规范。而method类主要描述具体的措施或方法，待分类文本并未描述具体的措施或方法，因此更符合reference类的特征。
观众看台功能分类应符合表4．3．3的规定。,reference,reference,正确,该规范明确提到“观众看台功能分类应符合表4．3．3的规定”，这一表述符合reference类的定义，即需要引入外部的表格来验证或补充信息。此描述与提供的reference类样本一致，均涉及参照外部表格或标准进行规范，而不是描述应采取的方法或措施。
粉末活性炭吸附 powdered activated carbon adsorption：投加粉末活性炭，用以吸附溶解性物质和改善臭、味的净水工序。,term,term,正确,待分类文本采用了“中文 英文：解释”的格式，定义了一个净水工序的术语及其英文名称和简要说明，这符合term类的定义。而others类的样本则主要描述了具体的工艺操作、设备使用或处理方法，不涉及术语定义，因此该规范不属于others类。
三击贯入度 the total penetration of three drives：指填充料夯实完毕后，以锤径为355mm，质量为3500kg的柱锤，落距为6．0m，连续三次锤击的累计下沉量。,term,term,正确,待分类文本“三击贯入度 the total penetration of three drives：指填充料夯实完毕后，以锤径为355mm，质量为3500kg的柱锤，落距为6．0m，连续三次锤击的累计下沉量。”符合term类的定义，即定义了规范中使用的术语，并提供了具体的解释。此文本采用了“中文 英文：解释”的格式，与term类的样例一致，而general类的样例更多是关于设计过程中的宏观指导或计算方法，不符合此文本的特征。
防眩设施 anti-glare facilities：为夜间行车的驾驶人员免受对向来车前灯眩光干扰而设置的构造物。,term,term,正确,该规范采用了“中文 英文：解释”的格式定义了“防眩设施”的含义，符合term类的定义和特征。与提供的term类样例一致，都是对某一术语进行明确的中英文解释。而general类的样本则更多是对设计过程或环境提出宏观指导和要求，与本规范的定义性质不符。
酒店式办公楼 hotel-office building：提供酒店式服务和管理的办公楼。,term,term,正确,该规范提供了“酒店式办公楼”的定义及其英文对应词，符合术语定义的格式“中文 英文：解释”，与term类的定义一致。同时，提供的term类样例也均符合术语定义的格式，进一步验证了此分类的正确性。
隔离墙 dividing wall：在软土地基中设置的对地基中渗流、竖向沉降或侧向挤压起隔离作用的连续墙体。,term,term,正确,待分类文本采用了“中文 英文：解释”的格式来定义“隔离墙 dividing wall”的含义，符合term类的定义特征。而general类的样本则主要提供设计过程中的宏观指导或原则性建议，不涉及术语定义。因此，该规范更符合term类的特征。
容许剪应力 allowable shear stress：沥青混合料的抗剪强度与抗剪强度结构系数之比。,term,term,正确,待分类文本“容许剪应力 allowable shear stress：沥青混合料的抗剪强度与抗剪强度结构系数之比。”符合term类的定义，即定义了规范中使用的术语，并给出了中英文解释及含义。与提供的term类样例相似，均是对专业术语及其定义的描述，而与general类的宏观指导性条款不符。
列车竖向动力 vertical dynamic force of train：列车运行时产生的竖向动力作用。,term,term,正确,"待分类文本""列车竖向动力 vertical dynamic force of train：列车运行时产生的竖向动力作用""符合术语定义的格式，即“中文 英文：解释”。它直接给出了一个专业术语及其英文翻译，并提供了简明的解释，完全符合term类的定义和特征。"
其他用地(E)：规划范围内除居住区用地以外的各种用地，应包括非直接为本区居民配建的道路用地、其他单位用地、保留的自然村或不可建设用地等。,term,term,正确,待分类文本定义了“其他用地(E)”的概念，并详细描述了其包含的内容，类似于term类别的示例，它们都是对某一术语或概念进行了具体的解释和界定，而没有提供宏观的设计指导。因此，该规范符合term类别的特征。
多热源分别运行 independently operation of multi-heat sources：在采暖期或供冷期用阀门将供热系统分隔成多个单热源供热系统，由各个热源分别供热的运行方式。,term,term,正确,该规范采用了“中文 英文：解释”的格式，定义了一种特定的运行方式——多热源分别运行，符合term类的定义特征。虽然文本描述了一些运行细节，但这些细节主要是为了定义术语，而不是讨论施工或维护过程中的具体操作。因此，它更符合term类的特征。
日变化系数 daily variation coefficient：最高日供水量与平均日供水量的比值。,term,term,正确,待分类文本“日变化系数 daily variation coefficient：最高日供水量与平均日供水量的比值。”符合term类的定义，即定义了规范中使用的术语，并给出了其英文翻译和解释。这与提供的term类样本一致，例如“用水量 water consumption：用户所消耗的水量。”等。而general类样本主要提供的是设计过程中的宏观指导或具体的计算、设计原则，不涉及术语定义，因此该规范更符合term类的特征。
操作温度 operating temperature：在稳态操作条件下，一个系统内介质的温度。,term,term,正确,待分类文本“操作温度 operating temperature：在稳态操作条件下，一个系统内介质的温度。”符合term类的定义，即定义了规范中使用的术语，并提供了相应的英文翻译和解释。这与term类的样本一致，如“湿球黑球温度 wet bulb globe temperature”的定义和解释。而general类的样本更多关注宏观的设计指导原则，如“白银炉应符合下列规定”，并不符合当前文本的定义性质。因此，该规范应归类为term类。
反应位移法Ⅱ seismic displacement method Ⅱ：适用于成层地层中地下结构的形状简单断面的反应位移法。,term,term,正确,待分类文本“反应位移法Ⅱ seismic displacement method Ⅱ：适用于成层地层中地下结构的形状简单断面的反应位移法。”符合term类的定义，即定义了规范中使用的术语，并给出了相应的英文翻译和解释。与term类样例池中的样本相似，均是对专业术语及其含义的描述。而general类的样本更多涉及具体的计算方法和工程实践指导，与待分类文本不符。
水环境敏感路段 sensitive section of water environment：路线穿越要求排放水质为不低于现行《地表水环境质量标准》（GB 3838）中Ⅳ类水质标准区域的路段，或穿越要求排放水质为不低于现行《海水水质标准》（GB 3097）中的第三类水质标准海域的路段。其中穿越要求水质不低于Ⅱ类区域或第一类海域的路段为水环境强敏感路段；要求水质不低于Ⅲ类区域或第二类海域的路段为水环境中敏感路段；要求水质不低于Ⅳ类区域或第三类海域的路段为水环境弱敏感路段。,term,term,正确,该规范定义了“水环境敏感路段”的概念，并给出了详细的分类标准，符合term类的定义，即“此类条款定义了规范中使用的术语，格式为‘中文 英文：解释’”。尽管规范内容提到的标准和分类较为复杂，但它主要目的是为了定义术语及其含义，而不是引用外部资料或标准，因此更接近term类的特征。
弯道超高super elevation at curve：为平衡机动车在弯道上行驶所产生的离心力所设置的弯道横向坡度而形成的高差。,term,term,正确,该规范采用了“中文 英文：解释”的格式，定义了“弯道超高”及其英文翻译“super elevation at curve”，并给出了详细的解释，符合term类的定义。而general类的样本则主要涉及设计原则和宏观指导，没有具体的术语定义格式，因此该规范更符合term类的特征。
绿化用地 green area：指公园用地内用以栽植乔木、灌木、草本植物的用地。,term,term,正确,该规范采用了“绿化用地 green area：指...”的形式定义了一个术语及其含义，符合term类的定义特征。同时，提供的term类样本也都是以定义术语的方式出现，而general类则更多涉及宏观指导和原则性建议，不涉及术语定义。因此，该规范更符合term类的特征。
塑料填料 plastic media：用以提供微生物生长的载体，有硬性、软性和半软性填料。,term,term,正确,待分类文本“塑料填料 plastic media：用以提供微生物生长的载体，有硬性、软性和半软性填料。”符合term类的定义，即定义了规范中使用的术语，并且采用了“中文 英文：解释”的格式。而others类的样本更多涉及具体操作和施工细节，该文本并不符合此类特点。
地震作用效应 seismic effect：由地震作用引起的桥梁结构内力与变形等作用效应的总称。,term,term,正确,该规范采用了“中文 英文：解释”的格式，定义了“地震作用效应”的含义，符合term类的定义。相比之下，general类的样本更多涉及设计过程中宏观指导性建议或具体设计步骤，而不具备术语定义的特征。因此，该规范更符合term类的标准。
塑性耗能区 plastic energy dissipative zone：在强烈地震作用下，结构构件首先进入塑性变形并消耗能量的区域。,term,term,正确,待分类文本采用了“中文 英文：解释”的格式，定义了一个术语“塑性耗能区”，符合term类的定义和格式要求。与提供的term类样例相似，均是对某一专业术语进行定义和解释。而general类的样例则更多涉及到具体的工程计算、设计原则和方法，与待分类文本的定义性质不符。因此，该规范应归为term类。
典型气象日 typical meteorological day：在典型气象年中所选取的代表季节气候特征的一日。以典型气象年最热月（或最冷月）中的温度、日较差、湿度、太阳辐射照度的日平均值与该月平均值最接近的一日，称为夏季（或冬季）典型气象日。,term,term,正确,待分类文本提供了“典型气象日”的定义，并包括了中文和英文的解释，这与term类别的定义完全吻合。相比之下，general类别中的样本主要是宏观指导性的建议或原则，而不是具体的术语定义。因此，该规范的最终类别应为term。
远控消防炮系统(简称远控炮系统) remote-controlled fire monitor extinguishing systems(abbreviation：remote-controlled monitor systems)：可远距离控制消防炮的固定消防炮灭火系统。,term,term,正确,待分类文本采用了“中文 英文：解释”的格式，定义了“远控消防炮系统”的含义，符合term类的定义。而others类的样本多涉及具体的系统控制要求或操作规程，与施工或维护过程相关，不符合待分类文本的特征。因此，该规范的最终类别为term。
