text,true_label,predicted_label,result,reason
牛悬挂畜体剥皮加工工序应包括：牛（宰杀放血）-电刺激-预剥前蹄-去角、前蹄-预剥头皮-编号-去头-（头部检验、冲洗）-扎食管-预剥后腿皮-转挂畜体、换轨（滑轮芯片采集信息）-去后蹄-预剥臀部皮、尾皮-分离直肠-封肛-预剥胸部皮-预剥颈部皮-机器扯皮（编号）-（进入胴体加工工序）。,others,others,正确,该文本描述的是一系列的工序和步骤，这些工序和步骤涉及到牛的处理和剥皮加工，这是一种特定的操作流程，而不是直接从BIM模型中获取的信息。因此，属于others类。
如果因抗浮不满足要求而将裙房范围设置抗浮桩，由于抗拔桩的支撑作用，裙房的沉降将受到限制，这就加大了高层与裙房间的沉降差，因此应考虑其影响。,others,indirect,错误,本规范涉及到“抗浮桩”的支撑作用对“裙房”沉降的影响，这需要从BIM模型中获取多个位置实体信息（裙房和抗浮桩）后进行间接计算和推导，因此属于indirect类。
氨气浓度报警控制器发出的报警信息应传送至相关制冷机房控制室显示、报警。,others,others,正确,规范中提到的“控制器”和“控制室”暗示了对设备的管理和维护，且“控制器”发出的报警信息传送至控制室，这是一个与BIM设计和检查过程无关的施工或维护过程，因此属于others类。
4 熔铝炉宜使用磁力搅拌技术。,others,others,正确,该规范主要表明了一种推荐采用的技术方法，即磁力搅拌技术，这属于method类的特征，不属于others类的特征。
当防雷系统采取等电位联结措施时，应将引人建筑内金属设备管道及金属建筑构件等连接成等电位体。,others,method,错误,该规范明确指出“应采取等电位联结措施”，这是明确指示某些具体措施的采取，而非需要从BIM模型中抽取多个位置实体信息后进行间接计算或推导，因此属于method类而非indirect类。
洁净工作服洗涤、干燥和整理，应符合下列要求：1 空气洁净度100 000级及以上的医药洁净室(区)的洁净工作服洗涤、干燥和整理室，其空气洁净度等级不应低于300 000级。,others,others,正确,根据others类的定义，其他类通常与BIM设计和检查过程无关，适用于施工或维护过程。该规范涉及到洁净工作服的洗涤、干燥和整理，这些操作更适用于施工或维护阶段，而非设计阶段，因此属于others类。
对铅精矿、锌精矿、混合铅锌精矿中所含主金属外的其他有价元素，应视其含量的经济价值回收利用。,others,others,正确,规范中的描述主要关注对铅精矿、锌精矿、混合铅锌精矿中所含主金属外的其他有价元素的回收利用，这类描述主要与矿山工程的后期处理和处理流程相关，而非具体的方法或措施，因此更适合归类为others类。
3 火灾报警及消防系统联锁功能。,others,others,正确,该规范涉及“火灾报警及消防系统”等字眼，暗示了施工或维护场景，这符合others类的特征，因此该规范不适合直接从BIM模型中检查，而是更适合于施工或维护过程中相关的规定。
固体废弃物应回收和综合利用。,others,others,正确,该规范虽然涉及到具体的物品处理，但它更多的是指明了一个具体的目的和要求，即回收和综合利用固体废弃物，这是一个能够直接从BIM模型中检查的属性，因此属于direct类而非others类。
区间线路线间距及其加宽应符合下列规定：1 直线地段的线间距不得小于表3．1．8-1规定的数值。,reference,reference,正确,规范中涉及到具体的表格规定（表3.1.8-1），并且要求符合该表的规定，这种情况下需要引入外部的表格，因此属于reference类。
热处理车间地面荷载标准值，可按表F．0．2的规定采用。,reference,reference,正确,规范明确指向一个具体的参考资料“表F．0．2”，表明需要从外部参考资料中获取信息，因此属于reference类。
当同一建筑地上、地下为不同使用功能时，楼梯踏步高度和宽度可分别按本标准表6．8．10的规定执行。,reference,reference,正确,该规范指出楼梯踏步高度和宽度可分别按本标准表6.8.10的规定执行，这表明需要引入外部的规范表格或公式作为参考，因此属于reference类。
同时承受剪力和杆轴方向拉力的普通螺栓，应负荷下列公式的要求：[图片]73,reference,reference,正确,规范中明确提到了需要引入外部的公式，这意味着需要从外部资源中引入信息，而不是直接从BIM模型中检查或计算，因此属于reference类而非direct类。
机物料仓库面积宜根据企业规模和易损件、纺专器材的消耗定额确定，也可按本规范附录H的规定确定。,reference,reference,正确,该规范明确指出机物料仓库面积的确定需要根据企业规模和易损件、纺专器材的消耗定额进行确定，也可以根据本规范附录H的规定确定，这意味着需要引入外部的附录进行参考，而不是直接从BIM模型中获取信息，因此属于reference类。
树脂混凝土的线收缩率不应大于0．005％，线收缩率试验检测应符合本标准附录D的规定。,reference,reference,正确,该规范明确指向引入外部的附录D的规定，这一内容不属于直接从BIM模型中获取的信息，而是需要从外部资源中获取，因此属于reference类。
对于有大面积地面堆载的单层厂房和露天栈桥，当在使用过程中允许调整起重机轨道时，其地基设计应按现行国家标准《建筑地基基础设计规范》GB 50007的规定，计算由地面荷载引起柱基内侧边缘中点的地基附加沉降量，且不应超过其规定的允许值。,reference,reference,正确,该规范明确指出需要遵循现行国家标准《建筑地基基础设计规范》GB 50007，这是一种引入外部的规范或标准，而非直接从BIM模型中获取信息或进行间接计算，因此属于reference类而非indirect类。
特大、大、中、小桥及涵洞按单孔跨径或多孔跨径总长分类规定见表1．0．5。,reference,reference,正确,文本中明确指出需要“见表1.0.5”，这意味着需要引入外部的表格来获取信息，而不是直接从BIM模型中获取，因此属于reference类。
岩溶场地可根据岩溶发育程度划分为三个等级，设计时应根据具体情况，按表6．6．2选用。,reference,reference,正确,本规范明确指出“设计时应根据具体情况，按表6．6．2选用”，这意味着需要引入外部的表格信息进行参考，而不是直接从BIM模型中检查，因此属于reference类。
常用防火板主要技术性能参数可见附录B表B．0．2。,reference,reference,正确,文本明确指出“常用防火板主要技术性能参数可见附录B表B．0．2”，这是引入外部的表格或信息的明确指示，因此属于reference类。
机墩上的作用及作用组合按表6．3．5采用。,reference,reference,正确,该规范明确指出需要根据表6．3．5的规定进行操作，这意味着需要引入外部的表格或图表，因此属于reference类。
轨道运输中部甩车场平曲线半径宜按表5．1．18选取，并应按车辆运送长材料时的条件进行校核。,reference,reference,正确,文本中涉及到“表5．1．18”的具体内容，暗示了外部的参考信息，这是reference类的典型特征，而非直接从BIM模型中检查的属性。
储存库房内存放商品应紧凑、有规律，货架或堆垛间的通道净宽度应符合表4．3．6的规定。,reference,reference,正确,该规范明确指出货架或堆垛间的通道净宽度应符合表4.3.6的规定，这表明该规范需要引入外部的表格信息，因此属于reference类，而非indirect类。
地下管线之间的最小水平间距及最小垂直净距，宜符合表7．2．3-1和表7．2．3-2的规定。,reference,reference,正确,该规范明确指向外部表格或公式的引用（表7．2．3-1和表7．2．3-2），这表明该规范需要引入外部的信息，因此属于reference类，而非general类。
地下管线之间的最小垂直净距应符合表A．0．3的规定。,reference,reference,正确,根据reference类的定义，该规范涉及到表A.0.3的规定，这表明该规范需要引入外部的图片、公式、表格等信息，满足reference类的特征。
当必须采用单独接地时，医疗电气设备接地应与医疗场所接地绝缘隔离，两接地网的地中距离应符合本规范第12．7．1条的规定。,reference,reference,正确,该规范明确指出需要引入外部的规范条款（本规范第12．7．1条的规定），这意味着需要从外部引入信息，而非直接从BIM模型中获取，因此属于reference类而非indirect类。
采暖室内计算温度宜符合表14．1．5的规定。,reference,reference,正确,该规范要求采暖室内计算温度宜符合表14．1．5的规定，这表明需要引入外部的表格或图表，因此属于reference类。
最小单位水泥用量应满足表6．4．1-1的规定。,reference,reference,正确,该规范明确指出需要根据表6．4．1-1的规定进行计算，这意味着需要引入外部的表格进行计算，因此属于reference类而非indirect类。
冷库负荷计算应符合现行国家标准《冷库设计规范》GB 50072的有关规定。,reference,reference,正确,该规范明确指出需要符合现行国家标准《冷库设计规范》GB 50072的有关规定，这意味着需要引入外部的标准或规范，因此属于reference类。
建(构)筑物的抗震设防分类应按使用功能的重要性、生产规模、受灾停产后经济损失和修复难易程度等因素确定，并应符合表9．1．4的规定。,reference,reference,正确,该规范要求按表9.1.4的规定确定抗震设防分类，这意味着需要引入外部的表格或参考资料来确定具体的要求，而不是提供设计过程中的指导和原则，因此属于reference类。
输气站的采暖通风和空气调节设计应符合现行国家标准《采暖通风与空气调节设计规范》GB 50019的有关规定。,reference,reference,正确,该规范明确指出输气站的采暖通风和空气调节设计应符合现行国家标准《采暖通风与空气调节设计规范》GB 50019的有关规定，这是引入外部设计规范的直接引用，属于reference类的特征；而其他选项中没有提到具体的设计要求或措施，因此不属于others类。
观众看台功能分类应符合表4．3．3的规定。,reference,reference,正确,该规范明确指出观众看台功能分类应符合特定的表格规定，这意味着需要从外部引入具体的标准或表格来检查具体的要求，因此属于reference类而非general类。
粉末活性炭吸附 powdered activated carbon adsorption：投加粉末活性炭，用以吸附溶解性物质和改善臭、味的净水工序。,term,term,正确,该规范明确定义了术语“粉末活性炭吸附”，包括其应用场景和目的，符合term类的特征，即定义了规范中使用的术语，格式为“中文 英文：解释”，因此属于term类。
三击贯入度 the total penetration of three drives：指填充料夯实完毕后，以锤径为355mm，质量为3500kg的柱锤，落距为6．0m，连续三次锤击的累计下沉量。,term,term,正确,该规范明确定义了一个术语“三击贯入度”，并给出了其具体含义，这种定义形式完全符合term类的特征。因此，属于term类。
防眩设施 anti-glare facilities：为夜间行车的驾驶人员免受对向来车前灯眩光干扰而设置的构造物。,term,term,正确,文本明确规定了防眩设施的目的和设置要求，这属于明确的物理约束和功能设置要求，可以直接从BIM模型中检查，因此属于direct类而非term类。
酒店式办公楼 hotel-office building：提供酒店式服务和管理的办公楼。,term,term,正确,文本定义了一个建筑类型的概念，但其定义不遵循特定的格式，且不涉及到外部的信息，因此不属于term类或reference类。
隔离墙 dividing wall：在软土地基中设置的对地基中渗流、竖向沉降或侧向挤压起隔离作用的连续墙体。,term,term,正确,该规范的格式为“中文 英文：解释”，符合term类的定义，并且其内容是隔离墙的定义和解释，而不是参考或引用的外部信息，因此属于term类。
容许剪应力 allowable shear stress：沥青混合料的抗剪强度与抗剪强度结构系数之比。,term,term,正确,文本明确定义了“容许剪应力”这一术语，并提供了英文解释，因此属于term类。
列车竖向动力 vertical dynamic force of train：列车运行时产生的竖向动力作用。,term,term,正确,该规范明确定义了“列车竖向动力 vertical dynamic force of train”的术语，这是规范中使用的术语解释，因此属于term类。
其他用地(E)：规划范围内除居住区用地以外的各种用地，应包括非直接为本区居民配建的道路用地、其他单位用地、保留的自然村或不可建设用地等。,term,term,正确,该规范明确定义了一种用地类型“其他用地(E)”，并详细描述了其包含内容，符合术语定义格式，因此属于term类。
多热源分别运行 independently operation of multi-heat sources：在采暖期或供冷期用阀门将供热系统分隔成多个单热源供热系统，由各个热源分别供热的运行方式。,term,term,正确,该规范定义了“多热源分别运行”这个术语，这是规范中使用的特殊用语，符合term类的特征，明确指出“在采暖期或供冷期用阀门将供热系统分隔成多个单热源供热系统，由各个热源分别供热的运行方式”，这是对“多热源分别运行”的解释，因此属于term类。
日变化系数 daily variation coefficient：最高日供水量与平均日供水量的比值。,term,term,正确,该规范明确定义了一个术语“日变化系数”，并给出了英文解释，符合term类的特征，定义了规范中使用的术语，不涉及公式或计算方法的引用。
操作温度 operating temperature：在稳态操作条件下，一个系统内介质的温度。,term,term,正确,"根据term类的定义，该规范定义了一个术语""操作温度""，其解释为""在稳态操作条件下，一个系统内介质的温度""，符合term类的特征，即定义了规范中使用的术语，并且按照格式为""中文 英文：解释""的定义，因此属于term类。"
反应位移法Ⅱ seismic displacement method Ⅱ：适用于成层地层中地下结构的形状简单断面的反应位移法。,term,term,正确,该规范定义了一个新的术语“反应位移法Ⅱ”，明确规定了其适用范围和特点，与term类的定义相符。
水环境敏感路段 sensitive section of water environment：路线穿越要求排放水质为不低于现行《地表水环境质量标准》（GB 3838）中Ⅳ类水质标准区域的路段，或穿越要求排放水质为不低于现行《海水水质标准》（GB 3097）中的第三类水质标准海域的路段。其中穿越要求水质不低于Ⅱ类区域或第一类海域的路段为水环境强敏感路段；要求水质不低于Ⅲ类区域或第二类海域的路段为水环境中敏感路段；要求水质不低于Ⅳ类区域或第三类海域的路段为水环境弱敏感路段。,term,term,正确,该规范的格式为“中文 英文：解释”，明显符合term类的定义，定义了水环境敏感路段的术语和解释，与其他类别的特征不符。
弯道超高super elevation at curve：为平衡机动车在弯道上行驶所产生的离心力所设置的弯道横向坡度而形成的高差。,term,term,正确,该规范明确定义了技术术语“弯道超高super elevation at curve”，属于术语的定义，符合term类的特征，而非涉及具体的BIM模型检查内容或工程实施细节。
绿化用地 green area：指公园用地内用以栽植乔木、灌木、草本植物的用地。,term,term,正确,根据term类的定义，该规范定义了“绿化用地”这一术语，格式为“中文：英文：解释”，完全符合term类的特征，因此该规范属于term类。
塑料填料 plastic media：用以提供微生物生长的载体，有硬性、软性和半软性填料。,term,term,正确,根据提供的样例和定义，term类的特征是定义了规范中使用的术语，格式为“中文 英文：解释”。本规范定义了“塑料填料”这一术语，并提供了其对应的英文解释，因此符合term类的特征。
地震作用效应 seismic effect：由地震作用引起的桥梁结构内力与变形等作用效应的总称。,term,term,正确,该规范明确定义了一个具体的概念“地震作用效应”，其格式为“中文：英文：解释”，符合term类的定义，属于定义了规范中使用的术语。
塑性耗能区 plastic energy dissipative zone：在强烈地震作用下，结构构件首先进入塑性变形并消耗能量的区域。,term,term,正确,该规范定义了塑性耗能区的概念，使用了“中文 英文：解释”的格式，直接符合term类的特征。
典型气象日 typical meteorological day：在典型气象年中所选取的代表季节气候特征的一日。以典型气象年最热月（或最冷月）中的温度、日较差、湿度、太阳辐射照度的日平均值与该月平均值最接近的一日，称为夏季（或冬季）典型气象日。,term,term,正确,该规范定义了规范中使用的术语“典型气象日”，其格式为“中文：英文：解释”，完全符合term类的定义，因此属于term类。
远控消防炮系统(简称远控炮系统) remote-controlled fire monitor extinguishing systems(abbreviation：remote-controlled monitor systems)：可远距离控制消防炮的固定消防炮灭火系统。,term,term,正确,该规范定义了一个内部的术语“远控消防炮系统”，而非引入外部的参考信息，因此属于term类。
