text,predicted_label1,predicted_label2,true_label,result,confusion_point
泄水孔可采用塑料管或铸铁管等，直径宜为50～100mm，安置时应向下倾斜3％～5％，进水口处应采取反滤和防堵措施。,method,indirect,method,正确,该规范可能因为“泄水孔”等字眼暗示需要对从BIM模型直接获得的信息进行一系列推导和计算以准备此类条款所需的信息被分为method类；也可能因为涉及多个具体的尺寸和倾斜角度的要求，需要从BIM模型中获取多个实体信息进行推导和计算而被分为indirect类。
乙二醇的储存天数，当采用公路或管道运输时，宜为7d～10d；当采用铁路或内河及近海运输时，宜为10d～20d。,others,direct,others,正确,该规范可能因为“乙二醇”等字眼暗示涉及到具体的化学品而被分为others类；也可能因为“储存天数”等具体信息对应BIM模型中可直接检查的具体属性被分为direct类。
经过预压固结的地基可采用固结不排水试验。,others,direct,others,正确,该规范可能因为“地基”等字眼暗示施工或维护场景而被分为others类；也可能因为“固结不排水试验”对应BIM模型中可直接检查的具体功能属性被分为direct类。
脱硫剂采用箱内再生时，掺空气后煤气中含氧量应由煤气中硫化氢含量确定。,others,method,others,正确,该规范可能因为“脱硫剂”“箱内再生”等字眼暗示施工或维护场景而被分为others类；也可能因为“掺空气后煤气中含氧量应由煤气中硫化氢含量确定”对应BIM模型中可直接检查的具体功能属性被分为method类。
施工前应进行成桩工艺和成桩强度试验。,others,direct,others,正确,该规范可能因为“施工前”这样的关键词暗示了该规范与施工或维护过程有关而被分为others类；也可能因为“成桩工艺和成桩强度试验”这样的具体构件或属性对应BIM模型中可直接检查的具体功能属性被分为direct类。
工艺设备配置，应满足连续生产、大卷装、产量平衡和品种调整的要求。,others,direct,others,正确,该规范可能因为“工艺设备”等字眼暗示施工或维护场景而被分为others类；也可能因为“工艺设备配置”对应BIM模型中可直接检查的具体功能属性被分为direct类。
发生火灾时，应能实现报警、急停、自动喷水。,others,method,others,正确,该规范可能因为提到“火灾”和“生产系统”的操作场景而被误认为是施工或维护过程中的要求被分为others类；也可能因为“应能实现报警、急停、自动喷水”这样的具体措施和步骤被分为method类。
供热热源应兼顾生产用热与辅助生产用热，宜充分利用生产余热。,others,direct,others,正确,该规范可能因为“供热”“热源”等字眼暗示施工或维护场景而被分为others类；也可能因为“兼顾生产用热与辅助生产用热”对应BIM模型中可直接检查的具体功能属性被分为direct类。
点型探测器宜水平安装。,others,direct,others,正确,该规范可能因为“点型探测器”等字眼暗示施工或维护场景而被分为others类；也可能因为“点型探测器宜水平安装”对应BIM模型中可直接检查的具体功能属性被分为direct类。
爆炸危险环境的仪表选型应满足车间防爆等级要求。,others,direct,others,正确,该规范可能因为“爆炸危险环境”等字眼暗示施工或维护场景而被分为others类；也可能因为“仪表选型”对应BIM模型中可直接检查的具体功能属性被分为direct类。
强夯施工前，夯击区内的地下设施应予搬迁；对夯击区周围15m以内的建筑物和地下设施等应考虑振动的影响，必要时应采取防振措施(如挖隔震沟等)或进行加固；在此范围外的，也应注意震动的影响。,method,others,others,正确,该规范可能因为“应采取防震措施”等字眼暗示了具体方法而被分为method类；也可能因为“强夯施工前”等字眼暗示了是在施工阶段而被分为others类。
管道组成件不在制造厂试压时，可在现场进行压力试验；压力试验时，不应发生泄漏、破坏和塑性变形。,others,method,others,正确,该规范可能因为“管道组成件”、“试压”等字眼暗示施工或维护场景而被分为others类；也可能因为规范中的“不应发生泄漏、破坏和塑性变形”指出了试验过程中应采取的方法和措施而被分为method类。
牛悬挂畜体剥皮加工工序应包括：牛（宰杀放血）-电刺激-预剥前蹄-去角、前蹄-预剥头皮-编号-去头-（头部检验、冲洗）-扎食管-预剥后腿皮-转挂畜体、换轨（滑轮芯片采集信息）-去后蹄-预剥臀部皮、尾皮-分离直肠-封肛-预剥胸部皮-预剥颈部皮-机器扯皮（编号）-（进入胴体加工工序）。,others,indirect,others,正确,该规范可能因为“牛悬挂畜体剥皮加工工序”等字眼暗示施工或维护场景而被分为others类；也可能因为描述了一个需要根据多个步骤和实体来推导的工序而被分为indirect类。
如果因抗浮不满足要求而将裙房范围设置抗浮桩，由于抗拔桩的支撑作用，裙房的沉降将受到限制，这就加大了高层与裙房间的沉降差，因此应考虑其影响。,general,indirect,others,错误,该规范可能因为“裙房”和“抗浮桩”等概念暗示需要进行计算和推导而被分为indirect类；也可能因为“沉降”和“影响”等字眼暗示需要进行设计过程的宏观指导而被分为general类。
氨气浓度报警控制器发出的报警信息应传送至相关制冷机房控制室显示、报警。,others,direct,others,正确,该规范可能因为“控制器”“控制室”等字眼暗示施工或维护场景而被分为others类；也可能因为“氨气浓度报警控制器”对应BIM模型中可直接检查的具体功能属性被分为direct类。
4 熔铝炉宜使用磁力搅拌技术。,others,method,others,正确,该规范可能因为提到“熔铝炉”和“生产系统”相关的内容，暗示了施工或维护过程中的具体操作而被分为others类；也可能因为“宜使用磁力搅拌技术”表明了一种推荐采用的技术方法而被分为method类。
当防雷系统采取等电位联结措施时，应将引人建筑内金属设备管道及金属建筑构件等连接成等电位体。,method,indirect,others,错误,该规范可能因为“等电位联结措施”等字眼暗示需要对BIM模型中的属性进行计算推导而被分为indirect类；也可能因为“应将金属设备管道及金属建筑构件等连接成等电位体”对应BIM模型中可直接检查的具体构件或属性被分为method类。
洁净工作服洗涤、干燥和整理，应符合下列要求：1 空气洁净度100 000级及以上的医药洁净室(区)的洁净工作服洗涤、干燥和整理室，其空气洁净度等级不应低于300 000级。,others,direct,others,正确,该规范可能因为“洁净工作服洗涤、干燥和整理”等字眼暗示施工或维护场景而被分为others类；也可能因为空气洁净度的标准对应BIM模型中可直接检查的具体属性被分为direct类。
对铅精矿、锌精矿、混合铅锌精矿中所含主金属外的其他有价元素，应视其含量的经济价值回收利用。,others,method,others,正确,该规范可能因为“矿山工程”和“金属回收利用”等字眼暗示施工或维护场景而被分为others类；也可能因为“对铅精矿、锌精矿、混合铅锌精矿中所含主金属外的其他有价元素”等描述需要引入具体的计算和分析而被分为method类。
3 火灾报警及消防系统联锁功能。,others,direct,others,正确,该规范可能因为“火灾报警及消防系统”等字眼暗示施工或维护场景而被分为others类；也可能因为“联锁功能”对应BIM模型中可直接检查的具体功能属性被分为direct类。
固体废弃物应回收和综合利用。,others,direct,others,正确,该规范可能因为“固体废弃物”等字眼暗示该条款与其他条款无关而被分为others类；也可能因为“固体废弃物”等字眼对应BIM模型中可直接检查的具体属性被分为direct类。
区间线路线间距及其加宽应符合下列规定：1 直线地段的线间距不得小于表3．1．8-1规定的数值。,reference,direct,reference,正确,"该规范可能因为提到了具体的数值和表3.1.8-1的规定，暗示了需要参照外部表格而被分为reference类；也可能因为""直线地段的线间距不得小于表3.1.8-1规定的数值""这种直接检查BIM模型中具体属性的要求被分为direct类。"
热处理车间地面荷载标准值，可按表F．0．2的规定采用。,reference,direct,reference,正确,该规范可能因为“表F．0．2的规定”指向一个具体的参考资料而被分为reference类；也可能因为“热处理车间地面荷载标准值”这一具体的属性或属性值被直接检查而分为direct类。
当同一建筑地上、地下为不同使用功能时，楼梯踏步高度和宽度可分别按本标准表6．8．10的规定执行。,reference,direct,reference,正确,该规范可能因为“表6.8.10”等具体规定对应BIM模型中可直接检查的具体规范表格被分为direct类；也可能因为“当同一建筑地上、地下为不同使用功能时”等字眼暗示需要引入外部的参考信息而被分为reference类。
同时承受剪力和杆轴方向拉力的普通螺栓，应负荷下列公式的要求：[图片]73,reference,direct,reference,正确,该规范可能因为需要引入外部的图片而被分为reference类；也可能因为“同时承受剪力和杆轴方向拉力的普通螺栓”对应BIM模型中可直接检查的具体功能属性被分为direct类。
机物料仓库面积宜根据企业规模和易损件、纺专器材的消耗定额确定，也可按本规范附录H的规定确定。,reference,indirect,reference,正确,该规范可能因为引入了外部的附录H而被分为reference类；也可能因为需要根据企业规模和易损件、纺专器材的消耗定额进行计算和推导而被分为indirect类。
树脂混凝土的线收缩率不应大于0．005％，线收缩率试验检测应符合本标准附录D的规定。,reference,indirect,reference,正确,该规范可能因为“附录D的规定”需要引入外部的附录或其他资源而被分为reference类；也可能因为“树脂混凝土的线收缩率”这样的具体数值和“不应大于0．005％”需要对从BIM模型直接获得的信息进行一系列推导和计算而被分为indirect类。
对于有大面积地面堆载的单层厂房和露天栈桥，当在使用过程中允许调整起重机轨道时，其地基设计应按现行国家标准《建筑地基基础设计规范》GB 50007的规定，计算由地面荷载引起柱基内侧边缘中点的地基附加沉降量，且不应超过其规定的允许值。,reference,indirect,reference,正确,该规范可能因为“现行国家标准《建筑地基基础设计规范》GB 50007”被引入外部的规范或标准而被分为reference类；也可能因为“计算由地面荷载引起柱基内侧边缘中点的地基附加沉降量”需要进行一系列推导和计算而被分为indirect类。
特大、大、中、小桥及涵洞按单孔跨径或多孔跨径总长分类规定见表1．0．5。,reference,direct,reference,正确,该规范可能因为“见表1．0．5.”这样的字眼暗示需要引入外部的表格被分为reference类；也可能因为“特大、大、中、小桥及涵洞”等字眼对应BIM模型中可直接检查的具体构件属性被分为direct类。
岩溶场地可根据岩溶发育程度划分为三个等级，设计时应根据具体情况，按表6．6．2选用。,reference,direct,reference,正确,该规范可能因为“表6．6．2”这样的具体表格信息需要引入外部的图片、公式、表格而被分为reference类；也可能因为“岩溶场地可根据岩溶发育程度划分为三个等级”对应BIM模型中可直接检查的具体属性被分为direct类。
常用防火板主要技术性能参数可见附录B表B．0．2。,reference,term,reference,正确,该规范可能因为“常用防火板主要技术性能参数”等字眼暗示需要引入外部的表格或信息而被分为reference类；也可能因为“常用防火板主要技术性能参数”这一表述类似术语定义的格式而被分为term类。
机墩上的作用及作用组合按表6．3．5采用。,reference,indirect,reference,正确,该规范可能因为提到“按表6．3．5采用”而被归类为reference类，因为需要参照外部表格；也可能因为涉及“作用及作用组合”需进行推导和计算，从而被归类为indirect类。
轨道运输中部甩车场平曲线半径宜按表5．1．18选取，并应按车辆运送长材料时的条件进行校核。,reference,direct,reference,正确,该规范可能因为“表5．1．18”等具体内容暗示了外部的参考信息而被分为reference类；也可能因为“轨道运输中部甩车场平曲线半径宜按表5．1．18选取”等内容对应BIM模型中可直接检查的具体属性被分为direct类。
储存库房内存放商品应紧凑、有规律，货架或堆垛间的通道净宽度应符合表4．3．6的规定。,reference,indirect,reference,正确,该规范可能因为“表4．3．6”这样的外部参考信息而被分为reference类；也可能因为“货架或堆垛间的通道净宽度”需要通过计算和推导来确定被分为indirect类。
地下管线之间的最小水平间距及最小垂直净距，宜符合表7．2．3-1和表7．2．3-2的规定。,reference,general,reference,正确,该规范可能因为“表7．2．3-1和表7．2．3-2”这样的具体的表格或公式引用的内容而被分为reference类；也可能因为规范中涉及到水平间距和垂直净距的计算而被分为general类。
地下管线之间的最小垂直净距应符合表A．0．3的规定。,reference,indirect,reference,正确,该规范可能因为涉及到具体的数值和净距的概念而被分为reference类；也可能因为涉及“地下管线之间的最小垂直净距”的具体数值和条件判断，需要从BIM模型中提取信息进行推导计算，被分为indirect类。
当必须采用单独接地时，医疗电气设备接地应与医疗场所接地绝缘隔离，两接地网的地中距离应符合本规范第12．7．1条的规定。,reference,indirect,reference,正确,该规范可能因为需要引入外部的规范或公式（如“本规范第12．7．1条的规定”）而被分为reference类；也可能因为涉及多个具体数字（12.7.1）和检查规范是否符合某个条款而被分为indirect类。
采暖室内计算温度宜符合表14．1．5的规定。,reference,direct,reference,正确,该规范可能因为“表14．1．5”这样的具体表格或图表需要引入外部的图片或表格而被分为reference类；也可能因为“宜符合表14．1．5的规定”对应BIM模型中可直接检查的具体属性被分为direct类。
最小单位水泥用量应满足表6．4．1-1的规定。,reference,indirect,reference,正确,该规范可能因为“表6．4．1-1”的存在，需要引入外部的表格进行计算而被分为reference类；也可能因为“最小单位水泥用量”和“根据表6．4．1-1的规定进行计算”的具体数字和计算而被分为indirect类。
冷库负荷计算应符合现行国家标准《冷库设计规范》GB 50072的有关规定。,reference,general,reference,正确,该规范可能因为需要引入外部的标准或规范而被分为reference类，也可能因为提到了“应符合现行国家标准”的宏观指导性要求被分为general类。
建(构)筑物的抗震设防分类应按使用功能的重要性、生产规模、受灾停产后经济损失和修复难易程度等因素确定，并应符合表9．1．4的规定。,reference,general,reference,正确,该规范可能因为“表9.1.4”的内容需要引入外部的图片或表格而被分为reference类；也可能因为“应符合表9.1.4的规定”这种“应满足规则性要求”的表述而被分为general类。
输气站的采暖通风和空气调节设计应符合现行国家标准《采暖通风与空气调节设计规范》GB 50019的有关规定。,reference,others,reference,正确,该规范可能因为涉及到设计规范的引用而被分为reference类；也可能因为涉及到设计规范的具体要求而被分为others类。
观众看台功能分类应符合表4．3．3的规定。,reference,general,reference,正确,该规范可能因为“表4．3．3”这样的具体表格或标准的引入而被分为reference类；也可能因为“观众看台功能分类应符合表4．3．3的规定”这一宏观指导性质的句子而被归为general类。
粉末活性炭吸附 powdered activated carbon adsorption：投加粉末活性炭，用以吸附溶解性物质和改善臭、味的净水工序。,term,direct,term,正确,该规范可能因为“粉末活性炭吸附”这个术语涉及到具体的定义和解释，而被分为term类；也可能因为“粉末活性炭吸附”这个过程是一个可以在BIM模型中直接检查的具体过程或操作而被分为direct类。
三击贯入度 the total penetration of three drives：指填充料夯实完毕后，以锤径为355mm，质量为3500kg的柱锤，落距为6．0m，连续三次锤击的累计下沉量。,term,reference,term,正确,该规范可能因为定义了术语“三击贯入度”的具体含义而被分为term类；也可能因为其描述中涉及到具体的测量方法和参数，需参照特定的技术说明或图表来理解，而被分为reference类。
防眩设施 anti-glare facilities：为夜间行车的驾驶人员免受对向来车前灯眩光干扰而设置的构造物。,term,direct,term,正确,该规范可能因为格式为“中文 英文：解释”，符合term类的定义而被分为term类；也可能因为“防眩设施”定义的术语对应BIM模型中可直接检查的具体功能属性被分为direct类。
酒店式办公楼 hotel-office building：提供酒店式服务和管理的办公楼。,term,reference,term,正确,该规范可能因为定义了酒店式办公楼的概念，这个概念可能被理解为是一种具体的建筑类型而被分为term类；也可能因为涉及到特定类型的建筑定义，需要参考其他标准或规范来进一步明确其具体要求而被分为reference类。
隔离墙 dividing wall：在软土地基中设置的对地基中渗流、竖向沉降或侧向挤压起隔离作用的连续墙体。,term,reference,term,正确,该规范可能因为格式为“中文 英文：解释”，符合term类的定义被分为term类；也可能因为其详细描述了隔离墙的功能和作用，类似参考外部定义或说明的内容，从而被分为reference类。
容许剪应力 allowable shear stress：沥青混合料的抗剪强度与抗剪强度结构系数之比。,term,reference,term,正确,该规范可能因为采用了“容许剪应力 allowable shear stress”这种格式，即中文和英文解释并列的形式，被分为term类；也可能因为其解释涉及了具体的计算公式和概念关系，类似于引用外部定义或公式，而被分为reference类。
列车竖向动力 vertical dynamic force of train：列车运行时产生的竖向动力作用。,term,reference,term,正确,该规范可能因为是定义了规范中使用的术语而被分为term类；也可能因为涉及到“列车运行时产生的竖向动力作用”这一物理概念，类似于reference类中的技术说明或定义，从而被分为reference类。
其他用地(E)：规划范围内除居住区用地以外的各种用地，应包括非直接为本区居民配建的道路用地、其他单位用地、保留的自然村或不可建设用地等。,term,general,term,正确,该规范可能因为其定义了一类用地类型并详细描述了其包含内容，符合术语定义格式而被分为term类；也可能因为其提供了关于用地分类和包含内容的宏观指导而被分为general类。
多热源分别运行 independently operation of multi-heat sources：在采暖期或供冷期用阀门将供热系统分隔成多个单热源供热系统，由各个热源分别供热的运行方式。,term,direct,term,正确,该规范可能因为“多热源分别运行”这样的术语需要被定义或解释而被分为term类；也可能因为“多热源分别运行”这样的具体系统设置和配置对应BIM模型中可直接检查的具体构件或属性而被分为direct类。
日变化系数 daily variation coefficient：最高日供水量与平均日供水量的比值。,term,reference,term,正确,该规范可能因为其格式“中文 英文：解释”而被分为term类；也可能因为定义了一个具体的数值计算方法，涉及到比值的概念，类似于参考其他规范中的公式或计算方法，被分为reference类。
操作温度 operating temperature：在稳态操作条件下，一个系统内介质的温度。,term,direct,term,正确,该规范可能因为“temperature”这样的具体物理量对应BIM模型中可直接检查的属性被分为term类；也可能因为“温度”这样的具体内容不符合term类的定义，被分为direct类。
反应位移法Ⅱ seismic displacement method Ⅱ：适用于成层地层中地下结构的形状简单断面的反应位移法。,term,reference,term,正确,该规范可能因为定义了一个新的术语而被分为term类；也可能因为定义的术语需要引入外部的公式和图表被分为reference类。
水环境敏感路段 sensitive section of water environment：路线穿越要求排放水质为不低于现行《地表水环境质量标准》（GB 3838）中Ⅳ类水质标准区域的路段，或穿越要求排放水质为不低于现行《海水水质标准》（GB 3097）中的第三类水质标准海域的路段。其中穿越要求水质不低于Ⅱ类区域或第一类海域的路段为水环境强敏感路段；要求水质不低于Ⅲ类区域或第二类海域的路段为水环境中敏感路段；要求水质不低于Ⅳ类区域或第三类海域的路段为水环境弱敏感路段。,reference,term,term,正确,该规范可能因为“《地表水环境质量标准》”等外部规范被引入而被分为reference类；也可能因为规范格式是“中文 英文：解释”而被分为term类。
弯道超高super elevation at curve：为平衡机动车在弯道上行驶所产生的离心力所设置的弯道横向坡度而形成的高差。,term,others,term,正确,该规范可能因为“弯道超高super elevation at curve”这个术语是定义了一个技术概念，而term类中定义了规范中使用的术语，导致被分为term类；也可能因为“弯道超高”这个术语是技术性的术语，可能不直接相关到具体的BIM模型检查内容，被分为others类。
绿化用地 green area：指公园用地内用以栽植乔木、灌木、草本植物的用地。,term,reference,term,正确,该规范可能因为“绿化用地”这一术语的定义对应BIM模型中可直接检查的具体内容被分为term类；也可能因为其涉及特定用途区域的详细说明，类似于引用标准或规范中的定义而被分为reference类。
塑料填料 plastic media：用以提供微生物生长的载体，有硬性、软性和半软性填料。,term,reference,term,正确,该规范可能因为定义了“塑料填料”的术语而被分为term类；也可能因为其描述了“提供微生物生长的载体”这一概念，类似于参考外部信息来解释特定功能或用途，而被分为reference类。
地震作用效应 seismic effect：由地震作用引起的桥梁结构内力与变形等作用效应的总称。,term,general,term,正确,该规范可能因为“地震作用效应”是一个具体的概念而被分为term类；也可能因为“地震作用效应”是一个关于设计过程的宏观概念而被分为general类。
塑性耗能区 plastic energy dissipative zone：在强烈地震作用下，结构构件首先进入塑性变形并消耗能量的区域。,term,reference,term,正确,该规范可能因为格式为“中文 英文：解释”而被分为term类；也可能因为定义了塑性耗能区的概念，需要参照外部的专业知识或标准来进行理解和应用而被分为reference类。
典型气象日 typical meteorological day：在典型气象年中所选取的代表季节气候特征的一日。以典型气象年最热月（或最冷月）中的温度、日较差、湿度、太阳辐射照度的日平均值与该月平均值最接近的一日，称为夏季（或冬季）典型气象日。,term,reference,term,正确,该规范可能因为涉及到外部的公式和计算而被分为reference类；也可能因为定义了规范中使用的术语而被分为term类。
远控消防炮系统(简称远控炮系统) remote-controlled fire monitor extinguishing systems(abbreviation：remote-controlled monitor systems)：可远距离控制消防炮的固定消防炮灭火系统。,term,reference,term,正确,该规范可能因为“远控消防炮系统”等术语的定义对应BIM模型中可直接检查的具体定义被分为term类；也可能因为“远控消防炮系统”等术语需要引入外部的定义或解释而被分为reference类。
