text,true_label,predicted_label,result,reason
抽气管道不应有液袋，其敷设坡度不应小于0．3％，并应有防冻、排液措施。,method,method,正确,该规范中“应有防冻、排液措施”明确规定了必须采取的具体措施，符合method类强调实施特定方法的特征，而其他数值要求虽符合direct类特征，但措施描述主导分类判断，整体更贴近method类样例。
空气调节和通风系统应采取过滤、消声、隔声和减振措施。,method,method,正确,该规范明确要求采取过滤、消声、隔声和减振等具体技术措施，符合method类“规定应采取的方法或措施”的核心定义，且与method类样例中“应采取消声措施”“应设置消声设备”等强制措施描述一致；而others类样本侧重于施工阶段设备选型或操作要求（如变频控制、供电方式），与文本中设计阶段的技术措施无直接关联。
当必须设门时，变配电所应采取正压或化学过滤等防腐蚀措施。,method,method,正确,该规范明确规定了变配电所需要采取的具体防腐蚀措施（正压或化学过滤），属于设计阶段应遵循的方法或措施要求，符合method类中“应采取XXX措施”的典型特征，而非施工或维护阶段的实施要求，因此不属于others类。
当计算护脚埋深较大时，可采取减小护脚埋深的防护措施。,method,method,正确,该规范直接规定了在特定条件下应采取的防护措施（“可采取减小护脚埋深的防护措施”），符合method类“规定方法或措施”的核心特征。尽管条件涉及计算，但条款本身仅提出措施而非需要间接推导信息，因此属于method类而非indirect类。
位于炎热地区的配变电所，屋面应有隔热措施。,method,method,正确,该规范要求“应有隔热措施”，属于宏观指导应采取何种措施而非明确指定可被直接检查的实体属性。method类样本（如“采取保温措施”“设置升降门或热空气幕”）均以“应/宜+措施”为核心特征，而direct类样本（如“设置回车场”“设防晒降温设施”）需存在可直接映射到BIM模型的实体。文本未明确隔热措施的具体形式（如隔热层厚度），仅要求方法层面的实施，符合method类定义。
综合布线区域内存在的电磁干扰场强高于3V／m时，宜采用屏蔽布线系统进行防护。,method,method,正确,该规范明确建议在电磁干扰场强超标时“采用屏蔽布线系统进行防护”，属于规定具体防护措施的条款。虽然涉及阈值（3V/m）可能需判断场强，但核心是“宜采用...措施”的指导性描述，符合method类定义及样例中关于措施/方法的核心特征，而indirect类需多实体推导的特征未在此体现。
蒸汽管道、蒸汽冷凝水管道以及高于50℃的热水管道应保温，北方地区室外的给水管道应采取防冻措施。,method,method,正确,"该规范明确规定了应采取的具体措施（保温及防冻措施），属于对设计过程中应采取方法或措施的直接要求，符合method类""规定方法或措施""的核心特征。虽然涉及施工实施，但分类依据是条款性质而非实施阶段，others类仅针对与设计检查无关的施工维护要求。"
配管配线应符合下列规定：1 配管、配线设计，有火灾及爆炸危险、灰尘、腐蚀、高温、潮湿、振动、静电、雷击及电磁场干扰环境，应采取防护措施。,method,method,正确,该规范明确要求“应采取防护措施”，属于典型的method类句式特征，且其内容针对具体环境条件（如火灾、腐蚀等）规定了需实施的防护方法，与method类样例中“采取隔热措施”、“采取防火措施”等具体操作指令高度一致，而general类样例多为宏观原则或引用标准，不涉及具体执行方法。
3 缆式感温探测器宜采用直接接触安装方式。,method,method,正确,该规范明确规定了缆式感温探测器应采取的安装方法（直接接触安装方式），其核心特征是使用“宜采用”这一典型method类句式直接指向具体措施的选择，符合method类“规定方法或措施”的定义。others类样本多描述施工阶段的材料检验、连接方式等具体操作流程，而该条款属于设计阶段的方法指导，与method类样本（如“宜采用架空敷设方式”）的语义结构一致，因此应归类为method而非others。
当采用40mm及以上厚度的钢板焊接时，所有杆塔结构的钢材均应采取防止钢材层状撕裂的措施。,method,method,正确,该规范明确规定了在特定施工条件下（40mm及以上钢板焊接）必须采取防止钢材层状撕裂的具体技术措施，属于对施工方法的强制性要求，符合method类“规定应采取的方法或措施”的核心特征。尽管涉及施工工艺条件，但核心落脚点在于措施本身而非施工阶段操作，others类样例多聚焦施工流程或安装后的物理处理（如封堵缺口、标签附着），与本条款性质不符。
12 洁净室的排风系统应设置防止室外气流倒灌的措施。,method,method,正确,该规范明确要求采取特定措施（防止室外气流倒灌），属于规定方法或措施的范畴，符合method类特征；而direct类需直接检查具体实体或属性，但“措施”在此泛指方法而非明确实体，无法直接对应BIM模型中的单一属性或实体。
坝体巾孔、底孔宜采取防止冷空气侵入的措施。,method,method,正确,该规范使用“宜采取...措施”的结构，明确指出在设计阶段应采取的预防性方法（防止冷空气侵入），符合method类定义中关于规定措施方法的特征，而others类主要涉及施工或维护阶段的具体操作要求，与该条款的设计导向不符。
不设置地脚螺栓的非桩基储罐基础可不进行抗震验算，但应符合相应的抗震措施要求。,method,method,正确,"该规范明确指出""应符合相应的抗震措施要求""，其核心特征在于对具体措施的执行要求而非仅提供设计原则。method类样例中存在完全同构的样本（如样例1：""可不进行地震作用计算，但应满足相应的抗震措施要求""），其分类依据正是后半段对措施的强制要求。而general类样本仅涉及""是否需验算""的宏观判定（如样例1：""均可不做抗震强度验算""），不包含具体措施指向。因此，该文本符合method类""规定应采取的方法或措施""的核心定义。"
输煤栈桥和其他建筑物连接处应设防止火灾蔓延的保护措施。,method,method,正确,该规范要求“应设防止火灾蔓延的保护措施”，其中“措施”属于方法性要求，需要采取具体的防火方法（如分隔、封堵等），符合method类中“应/宜采取…措施”的典型特征；而direct类需直接检查实体是否存在，但“保护措施”未明确具体实体，需方法性实施，因此归为method类。
位于寒冷地区的污水处理构筑物，应有保温防冻措施。,method,method,正确,该规范明确要求寒冷地区的污水处理构筑物“应有保温防冻措施”，属于直接规定应采取的具体措施类型（防冻保温），符合method类“带有应/宜采取/采用XXX方法/措施”的核心特征。method类样例池中的样本（如“防冻措施”“保温措施”）均以措施要求为核心，与施工或维护无关；而others类样本涉及伴热保温的“确定是否采取”、维护巡检等后期实施或场景决策，与本条设计阶段明确的措施要求不匹配。
5 沿外墙架空敷设的给水管应根据当地气象条件采取防冻措施。,method,method,正确,"该规范明确要求""应采取防冻措施""，属于对具体防护方法的直接规定。虽然涉及气象条件判断，但核心是措施实施而非施工维护流程，符合method类中""寒冷地区消防水池防冻""等样例的""应采取措施""特征，而others类样本多涉及施工排水、设施结合等与设计无关的运维要求。"
否则应采用降排水、换填、设置保温层或隔断层等措施。,method,method,正确,该规范明确使用了“应采用...等措施”的句式，直接指向设计或检查阶段应采取的具体技术措施，符合method类定义中“规定方法或措施”的特征。虽然措施涉及施工工艺，但文本重点在于规定应采取的方法而非施工过程本身，因此不属于与BIM无关的others类。
有积水的管沟，宜排净水后回填，否则应采取防止回填作业造成管道位移的措施。,method,method,正确,该规范明确要求“应采取防止回填作业造成管道位移的措施”，符合method类定义中关于规定具体措施的特征。虽然涉及“回填作业”这一施工环节，但其核心在于指导必须采取何种方法（措施）来避免问题，而非单纯描述施工过程本身，因此属于设计阶段需预先规划的方法类条款而非施工执行类（others）。
泄水孔可采用塑料管或铸铁管等，直径宜为50～100mm，安置时应向下倾斜3％～5％，进水口处应采取反滤和防堵措施。,method,method,正确,该规范明确提出了泄水孔安装中需采取的具体措施（如“采取反滤和防堵措施”），并规定了实施方法（材料选择、直径范围、倾斜角度），这直接符合method类“规定应采取的方法或措施”的核心特征。虽然包含具体数值，但这些参数是单一属性的直接要求，而非需要间接推导的多实体计算，因此更倾向于method类而非indirect类。
乙二醇的储存天数，当采用公路或管道运输时，宜为7d～10d；当采用铁路或内河及近海运输时，宜为10d～20d。,others,others,正确,"该规范明确规定了乙二醇储存天数与运输方式的对应关系，属于物资管理周期的具体要求，与BIM模型的设计检查流程无关，且""储存天数""的数值范围是直接给定的条件判断而非需要从BIM模型中推导计算得出的结果，因此符合others类定义。"
经过预压固结的地基可采用固结不排水试验。,others,others,正确,该规范提到的“预压固结”属于地基处理的施工环节，且“固结不排水试验”是施工阶段中可能采用的质量控制手段，属于施工过程的具体要求，符合others类中与施工相关的特征。尽管涉及试验方法，但未明确属于BIM设计或检查范畴，应归类为others。
脱硫剂采用箱内再生时，掺空气后煤气中含氧量应由煤气中硫化氢含量确定。,others,others,正确,"该规范涉及脱硫剂再生工艺过程中煤气含氧量的确定方法，属于具体生产操作阶段的工艺参数调整（需根据硫化氢含量确定），与BIM模型的设计和检查无直接关联，符合others类中""与施工、维护或生产过程相关""的特征。虽然涉及含氧量的推导，但其本质属于工艺过程控制而非需通过BIM模型数据间接计算的设计约束，因此应归为others类。"
施工前应进行成桩工艺和成桩强度试验。,others,others,正确,该规范明确提及“施工前”进行的试验属于施工阶段的具体准备工作，且others类定义强调涉及施工或维护阶段的条款应直接归类为others，即使包含具体措施，但因其阶段属性而不属于method类。
工艺设备配置，应满足连续生产、大卷装、产量平衡和品种调整的要求。,others,others,正确,该规范涉及工艺设备的具体配置要求（如连续生产、大卷装等），属于生产流程实施环节的操作性规定，符合others类中“与施工/维护相关或不满足其他类特征”的定义，其特性更贴近others类样例中设备参数调整、生产条件匹配等特征，而非提供宏观设计指导的general类。
发生火灾时，应能实现报警、急停、自动喷水。,others,others,正确,该规范虽然提及火灾时应实现的系统功能（报警、急停、自动喷水），但并未明确规定具体的实施方法或技术措施，仅描述了系统需具备的功能目标，属于施工或维护阶段的性能要求，而非BIM设计阶段的检查内容。others类的定义明确涵盖与BIM无关的施工/维护阶段条款，且候选样例中的“保证消防用水量”等同类功能描述均被归入others类，故应优先归属此类而非需具体操作措施的method类。
供热热源应兼顾生产用热与辅助生产用热，宜充分利用生产余热。,others,others,正确,"该规范涉及生产用热和余热利用的能源管理要求，属于生产过程中的能源配置指导，与BIM设计和检查无直接关联，且others类重点包含施工、维护阶段或生产相关条款，符合""应兼顾""、""宜充分利用""这类生产流程优化描述的特征，因此属于others类而非具体方法措施类。"
点型探测器宜水平安装。,others,method,错误,该规范明确规定了点型探测器安装的具体方法（水平安装），使用“宜”字引导建议性措施，符合method类定义中“规定应采取的方法或措施”的特征。尽管涉及“安装”可能暗示施工阶段，但others类需明确与施工/维护强相关，而该文本核心是方法指导，故归为method类。
爆炸危险环境的仪表选型应满足车间防爆等级要求。,others,others,正确,该规范涉及仪表选型需满足车间防爆等级要求，属于具体施工或设备选型阶段的实施要求，与BIM设计和检查无关。其核心是明确设备选型标准而非规定具体技术措施，符合others类中“施工要求”及“设备选型”的特征（如样例中的“防护、防腐、防爆等级要求”），而method类需明确“采取/采用措施”，此处未涉及具体方法步骤，因此归入others类。
强夯施工前，夯击区内的地下设施应予搬迁；对夯击区周围15m以内的建筑物和地下设施等应考虑振动的影响，必要时应采取防振措施(如挖隔震沟等)或进行加固；在此范围外的，也应注意震动的影响。,others,others,正确,该规范主要描述了强夯施工前的具体搬迁要求及施工过程中振动影响的应对措施，涉及施工阶段的操作（如“地下设施应予搬迁”“施工前”）及施工安全场景的直接要求，符合others类中“施工过程要求”的特征。尽管包含“采取防振措施”这一方法性描述，但其核心属于施工阶段的具体实施步骤而非设计阶段的方法指导，因此应归为others类。
管道组成件不在制造厂试压时，可在现场进行压力试验；压力试验时，不应发生泄漏、破坏和塑性变形。,others,others,正确,该规范主要涉及现场压力试验的实施条件和结果要求，属于施工阶段的测试流程及质量管控内容，与BIM设计和检查无关，符合others类定义中“施工或维护过程”的特征；虽然包含“不应发生泄漏”等质量要求，但未明确要求采取具体方法或措施，因此不满足method类核心特征。
牛悬挂畜体剥皮加工工序应包括：牛（宰杀放血）-电刺激-预剥前蹄-去角、前蹄-预剥头皮-编号-去头-（头部检验、冲洗）-扎食管-预剥后腿皮-转挂畜体、换轨（滑轮芯片采集信息）-去后蹄-预剥臀部皮、尾皮-分离直肠-封肛-预剥胸部皮-预剥颈部皮-机器扯皮（编号）-（进入胴体加工工序）。,others,others,正确,"该规范详细描述了屠宰加工的具体工序流程（如电刺激、预剥前蹄等步骤），属于生产实施阶段的工艺要求，与BIM设计和检查无关。others类适用于施工、生产或维护过程，且method类强调""应采取XX方法/措施""而非具体工序序列，因此应归为others类。"
如果因抗浮不满足要求而将裙房范围设置抗浮桩，由于抗拔桩的支撑作用，裙房的沉降将受到限制，这就加大了高层与裙房间的沉降差，因此应考虑其影响。,others,indirect,错误,该规范涉及抗浮桩设置对高层与裙房沉降差的影响，需从BIM模型中提取抗拔桩、高层及裙房的沉降数据，并通过计算推导两者间的沉降差异，属于需间接处理多实体关联结果的条款，符合indirect类特征。
氨气浓度报警控制器发出的报警信息应传送至相关制冷机房控制室显示、报警。,others,others,正确,该规范虽涉及信息传输要求，但“报警信息应传送至相关控制室显示、报警”更侧重于设备运行阶段的监控需求，与施工或维护阶段无关的others类特征不符，且未明确具体技术措施，符合others类中涉及通信系统或操作要求的样例特征。
4 熔铝炉宜使用磁力搅拌技术。,others,others,正确,该规范涉及熔铝炉的技术选择（磁力搅拌技术），属于生产工艺或设备配置的范畴，与BIM设计和检查过程无关，符合others类别的定义中“与BIM设计和检查过程无关”的特征，因此应归类为others类而非method类。
当防雷系统采取等电位联结措施时，应将引人建筑内金属设备管道及金属建筑构件等连接成等电位体。,others,others,正确,该规范描述的是在防雷系统中进行等电位联结的具体操作步骤，属于施工阶段的具体实施要求，而非设计或检查阶段的方法指导，且未涉及BIM模型的可检查要素，因此符合others类特征。
洁净工作服洗涤、干燥和整理，应符合下列要求：1 空气洁净度100 000级及以上的医药洁净室(区)的洁净工作服洗涤、干燥和整理室，其空气洁净度等级不应低于300 000级。,others,others,正确,"该规范涉及洁净工作服洗涤、干燥和整理的操作流程要求，属于生产阶段的具体操作管理范畴，与BIM模型的设计验证和属性检查无直接关联。虽然包含洁净度等级数值，但该数值仅作为流程操作的结果约束条件，核心条款性质仍属于施工/生产阶段的工艺要求，符合others类""与BIM设计和检查无关""的定义特征。"
对铅精矿、锌精矿、混合铅锌精矿中所含主金属外的其他有价元素，应视其含量的经济价值回收利用。,others,others,正确,该规范涉及对精矿中有价元素的回收利用，这属于资源处理流程，与施工或维护阶段的实际操作相关，而非BIM设计或检查过程。虽然提及“应视其含量的经济价值”包含选择性措施，但未明确具体技术方法（如防腐措施、处理方法），且others类包含资源回收类描述（如样例中的电解法回收铜）。因此符合others类特征。
3 火灾报警及消防系统联锁功能。,others,others,正确,该规范涉及“联锁功能”的系统集成实施要求，属于施工或维护过程中的功能性配置需求，无法直接从BIM模型中检查系统功能的实现方式，因此符合others类特征（施工/维护过程要求），而非direct类（直接验证实体存在性）。
固体废弃物应回收和综合利用。,others,others,正确,该规范要求固体废弃物应进行回收和综合利用，虽涉及处理要求，但未明确具体采取何种技术方法或措施（如“采用XXX设备”“设置XXX系统”），且“回收”“综合利用”更偏向施工或维护阶段的处理流程，符合others类关于“与BIM设计和检查无关，适用于施工或维护过程”的定义。method类需明确指向具体方法或措施（如样例中的“采取防堵塞措施”），而此文本缺乏这类指向性，因此归为others类。
区间线路线间距及其加宽应符合下列规定：1 直线地段的线间距不得小于表3．1．8-1规定的数值。,reference,reference,正确,该规范明确引用了外部表格（表3．1．8-1）作为数值依据，符合reference类“需要引入外部表格”的核心特征。尽管查表过程可能涉及数值验证，但此类条款的核心判断标准是是否显式依赖外部资源，而非是否需要计算。indirect类需基于多实体推导（如间距调整、坡度计算），而此文本仅通过表格引用直接获取约束值，无需间接计算，因此属于reference类。
热处理车间地面荷载标准值，可按表F．0．2的规定采用。,reference,reference,正确,该规范明确引用了外部表格（表F.0.2）作为依据，符合reference类“需要引入外部表格”的核心特征。虽然涉及荷载标准值的应用，但核心判断依据是直接引用表格而非需要推导计算，因此不属于indirect类。
当同一建筑地上、地下为不同使用功能时，楼梯踏步高度和宽度可分别按本标准表6．8．10的规定执行。,reference,reference,正确,该规范明确引用了外部表格（表6.8.10）作为执行依据，符合reference类“需引入外部表格”的核心特征。虽然涉及参数应用，但无需间接计算或推导，仅需直接引用表格数据，因此不属于indirect类。
同时承受剪力和杆轴方向拉力的普通螺栓，应负荷下列公式的要求：[图片]73,reference,reference,正确,"该规范明确引用了外部公式""[图片]73""，属于需要引入外部图片或公式进行验证的情形，符合reference类别的核心定义（引用外部资源）。虽然涉及计算验证，但判断依据的获取方式是直接引用而非间接推导，因此应归为reference而非indirect类。"
机物料仓库面积宜根据企业规模和易损件、纺专器材的消耗定额确定，也可按本规范附录H的规定确定。,reference,reference,正确,该规范明确要求“可按本规范附录H的规定确定”，属于直接引用外部附录的典型特征，符合reference类对外部内容引用的定义。虽然前半部分涉及宏观因素判断，但规范中明确指向附录H的引用行为是reference类的核心判断依据，而general类样本仅提供无具体外部引用的宏观指导，因此最终属于reference类。
树脂混凝土的线收缩率不应大于0．005％，线收缩率试验检测应符合本标准附录D的规定。,reference,reference,正确,"虽然文本包含可直接验证的数值阈值（0.005%），但其核心要求""线收缩率试验检测应符合本标准附录D的规定""明确指向了外部附录的引用，这属于reference类条款的典型特征。而direct类仅处理无需推导的显式属性验证，此处试验检测方法的引用关系需要依赖附录D的额外信息，因此应优先归为reference类。"
对于有大面积地面堆载的单层厂房和露天栈桥，当在使用过程中允许调整起重机轨道时，其地基设计应按现行国家标准《建筑地基基础设计规范》GB 50007的规定，计算由地面荷载引起柱基内侧边缘中点的地基附加沉降量，且不应超过其规定的允许值。,reference,reference,正确,"该规范明确要求遵循现行国家标准《建筑地基基础设计规范》GB 50007的规定执行计算，其核心特征是通过直接引用外部规范来确定设计依据。虽然涉及沉降量计算，但该计算的具体方法和允许值均来源于被引用的标准，属于""需要引入外部条款""的典型reference类特征。而indirect类需依赖BIM模型内部数据的间接推导（如多实体关联计算），此处计算要求已通过外部标准完全定义，无需额外模型推导，故不属于indirect类。"
特大、大、中、小桥及涵洞按单孔跨径或多孔跨径总长分类规定见表1．0．5。,reference,reference,正确,该规范的核心要求是通过引用外部表格（表1.0.5）来定义桥梁和涵洞的分类标准，属于典型的reference类特征。虽然文本涉及跨径参数，但具体分类规则并未直接给出数值或实体属性，而是通过表格间接引入。reference类的5条样例均以“按表X.X.X”“符合表X.X.X”为标志性特征，与待分类文本的“见表1.0.5”结构完全一致。而direct类的样例均为直接规定具体数值（如“不小于8m”“1.0m”）或实体属性（如管径、宽度），其信息可直接验证，无需外部引用支撑。因此，表格引用这一行为本身已构成reference类的充分判定依据。
岩溶场地可根据岩溶发育程度划分为三个等级，设计时应根据具体情况，按表6．6．2选用。,reference,reference,正确,该规范明确指出设计时应“按表6．6．2选用”，直接引用了外部表格作为决策依据，符合reference类需要引入外部表格的核心特征。虽然包含“根据具体情况”的指导性描述，但未涉及具体方法或措施的采用，而method类样例均针对具体技术手段的实施（如地基处理、防潮措施）。因此，引用表格的明确指示使其属于reference类。
常用防火板主要技术性能参数可见附录B表B．0．2。,reference,reference,正确,该规范明确指向了外部附录表格（附录B表B.0.2）作为技术参数的依据，符合reference类引用外部信息源的核心特征。虽然涉及参数存在性，但参数具体数值未直接在条款中呈现，需通过外部表格获取，而非直接检查BIM模型属性或实体，因此不属于direct类。
机墩上的作用及作用组合按表6．3．5采用。,reference,reference,正确,"该规范明确要求""按表6．3．5采用""，其核心特征是通过引用外部表格来获取具体参数值。reference类定义的典型场景即为条款中包含对表格/图片/附录的直接引用，而非在条款本身提供可直接检查的数值或属性。虽然表格可能包含具体数值，但该条款本身仅完成表格引用行为，必须通过外部信息源才能完成验证，符合reference类所有样例中""按表X.X.X采用""的共性特征，而direct类需直接包含可检查的数值或实体存在性要求。"
轨道运输中部甩车场平曲线半径宜按表5．1．18选取，并应按车辆运送长材料时的条件进行校核。,reference,reference,正确,该规范明确引用了“表5．1．18”这一外部表格作为选取平曲线半径的依据，这直接符合reference类“需要引入外部表格”的核心定义；尽管后半句提及校核条件涉及推导，但校核本身并非条款的判定主体，条款的强制性要求集中在表格的直接引用上，而reference类样例中多个样本（如表6．2．1、表4．3．1）均以表格引用为核心特征，因此应归类为reference而非indirect。
储存库房内存放商品应紧凑、有规律，货架或堆垛间的通道净宽度应符合表4．3．6的规定。,reference,reference,正确,该规范明确引用了表4．3．6作为通道净宽度的判定依据，符合reference类“需要引入外部表格”的核心特征，而indirect类的核心在于需要间接推导或计算多实体信息，此处虽涉及参数但判定依据直接来自表格引用，不涉及间接推导过程。
地下管线之间的最小水平间距及最小垂直净距，宜符合表7．2．3-1和表7．2．3-2的规定。,reference,reference,正确,该规范明确引用了表7．2．3-1和表7．2．3-2作为数据来源，属于直接依赖外部表格信息的要求，符合reference类“需要引入外部的表格”的核心定义。虽然涉及间距和净距的数值，但这些数值完全通过引用表格获取，而非需要从BIM模型中推导或计算多个实体关系，因此不属于indirect类。
地下管线之间的最小垂直净距应符合表A．0．3的规定。,reference,reference,正确,"该规范明确指向""表A．0．3的规定""，属于需要引入外部表格进行验证的典型特征。reference类的核心判断标准是条款中是否存在对外部资料（如表、图、附录）的引用，而无需涉及从BIM模型中推导或计算信息的过程。indirect类则要求基于模型数据进行间接计算（如测量实体间距、坡度推算等），但此条款仅要求引用表格数据，不涉及计算逻辑，因此属于reference类。"
当必须采用单独接地时，医疗电气设备接地应与医疗场所接地绝缘隔离，两接地网的地中距离应符合本规范第12．7．1条的规定。,reference,reference,正确,"该规范的核心要求是通过引用本规范第12.7.1条来约束两接地网的地中距离，符合reference类""需要引入其他条款""的定义特征。虽然前半句提到""绝缘隔离""的措施，但该描述仅作为引用条款的前提条件存在，并非完整的方法实施路径。参考reference类样本中的""应符合表2.6.7的规定""等典型特征，此处的条款引用行为构成分类决定因素，而method类样本需要完整描述具体措施的实施方式（如样例中的""应采取防止电缆机械损伤的措施""），因此应归为reference类。"
采暖室内计算温度宜符合表14．1．5的规定。,reference,reference,正确,该规范明确引用了外部表格（表14．1．5），符合reference类“需要引入外部的表格”的核心定义。reference类样例均直接指向具体表格或条款（如“符合表10．2．4”），而无需推导计算；indirect类则需基于模型数据的间接推导（如距离、间隔计算）。尽管表格内容可能隐含参数，但分类依据是条款是否直接引用外部信息，而非其后续处理方式。因此应归为reference类。
最小单位水泥用量应满足表6．4．1-1的规定。,reference,reference,正确,"该规范明确引用了外部表格""表6．4．1-1""作为数据来源，符合reference类""需要引入外部表格""的核心定义。虽然涉及""最小单位水泥用量""的数值要求，但该数值直接通过查表即可获取，无需基于BIM模型进行间接计算或推导，与indirect类需要多实体信息综合处理的特性不符。"
冷库负荷计算应符合现行国家标准《冷库设计规范》GB 50072的有关规定。,reference,reference,正确,该规范明确引用了具体的国家标准《冷库设计规范》GB 50072，属于直接引入外部标准的情形，符合reference类“需要引入外部的图片、公式、表格以及其他条款或附录”的定义。而general类的样例多为泛指的“应符合国家现行有关标准”或流程性指导，未提及具体标准编号。因此，该文本因包含具体标准引用而属于reference类。
建(构)筑物的抗震设防分类应按使用功能的重要性、生产规模、受灾停产后经济损失和修复难易程度等因素确定，并应符合表9．1．4的规定。,reference,reference,正确,该规范明确要求“应符合表9．1．4的规定”，直接引用了外部表格，符合reference类需引入外部表格或附录的核心特征。虽然前半句涉及宏观分类原则，但触发reference类的关键要素是表格引用，而general类样例均未涉及外部资料引用，仅提供决策框架。因此应归为reference类。
输气站的采暖通风和空气调节设计应符合现行国家标准《采暖通风与空气调节设计规范》GB 50019的有关规定。,reference,reference,正确,该规范明确引用了具体的国家标准《采暖通风与空气调节设计规范》GB 50019，符合reference类需要引入外部标准的定义，而general类仅涉及宏观合规性要求且不指定具体引用来源，因此应归为reference类。
观众看台功能分类应符合表4．3．3的规定。,reference,reference,正确,该规范明确要求引用外部的表格（表4．3．3），符合reference类“需要引入外部表格”的核心定义。虽然“表4．3．3”可能在BIM模型中作为预设数据存在，但其核心逻辑是通过外部表格定义观众看台功能分类标准，而非直接检查单一属性或数值是否符合，因此属于reference类而非direct类。
粉末活性炭吸附 powdered activated carbon adsorption：投加粉末活性炭，用以吸附溶解性物质和改善臭、味的净水工序。,term,term,正确,该文本严格遵循“中文 英文：解释”的术语定义格式，核心功能是明确“粉末活性炭吸附”这一工艺的名称及技术内涵，而非规定应采取的措施或方法。尽管解释部分涉及工序流程，但缺乏“应/宜采取”等method类典型指令词，其本质仍是对术语的标准化定义，与term类样例的结构特征完全一致。
三击贯入度 the total penetration of three drives：指填充料夯实完毕后，以锤径为355mm，质量为3500kg的柱锤，落距为6．0m，连续三次锤击的累计下沉量。,term,term,正确,该文本严格遵循“中文 英文：解释”的术语定义格式，其核心功能是对“三击贯入度”这一术语进行解释说明。虽然包含具体数值，但这些数值属于术语定义中的参数描述（用于明确测量方法），而非直接要求验证BIM模型中某属性的数值是否符合规定。因此符合term类“定义规范术语”的核心特征，而非direct类“检查模型中显式属性”的特征。
防眩设施 anti-glare facilities：为夜间行车的驾驶人员免受对向来车前灯眩光干扰而设置的构造物。,term,term,正确,该文本严格符合term类“中文 英文：解释”的格式要求，直接定义术语“防眩设施”及其英文对应词和功能说明，无需引用外部图表、公式或标准；而reference类的核心特征是需引入外部资源（如图表、他条款），但此文本未包含任何引用内容，因此属于term类。
酒店式办公楼 hotel-office building：提供酒店式服务和管理的办公楼。,term,term,正确,该文本严格遵循“中文 英文：解释”的术语定义格式（“酒店式办公楼 hotel-office building：提供酒店式服务和管理的办公楼”），与term类样例的格式完全一致。尽管提及“酒店式服务和管理”可能涉及运营内容，但其核心功能是对术语进行定义，而非规定施工或维护要求，因此不符合others类特征。
隔离墙 dividing wall：在软土地基中设置的对地基中渗流、竖向沉降或侧向挤压起隔离作用的连续墙体。,term,term,正确,该文本严格遵循“中文 英文：解释”的术语定义格式（“隔离墙 dividing wall：...功能描述”），其核心功能是明确术语内涵而非规定实施方法，符合term类定义中“格式为中文 英文：解释”的判定标准。method类样本均含有“采取/采用/应/宜”等指向具体措施的动词结构，而该文本仅进行概念定义，未涉及任何措施或方法的实施要求，因此不属于method类。
容许剪应力 allowable shear stress：沥青混合料的抗剪强度与抗剪强度结构系数之比。,term,term,正确,"该文本严格符合term类定义中“中文 英文：解释”的格式要求（""容许剪应力 allowable shear stress：...""），其核心功能是定义规范中的术语而非规定需直接检查的数值或实体属性。尽管涉及比例关系，但该比例属于术语解释的组成部分，并非需要从BIM模型中直接验证的具体数值参数（如direct类样例中的15mm、9mm等），因此应归类为term类。"
列车竖向动力 vertical dynamic force of train：列车运行时产生的竖向动力作用。,term,term,正确,"该文本采用""中文 英文：解释""的标准术语定义格式，符合term类别的核心判定标准。虽然描述中包含""竖向动力作用""的功能属性，但term类别的核心特征在于对术语的明确定义而非对实体属性的直接检查。direct类别需要显式的数值或可验证属性，而此处仅进行概念解释，不涉及可提取的实体或属性验证，因此应归入term类。"
其他用地(E)：规划范围内除居住区用地以外的各种用地，应包括非直接为本区居民配建的道路用地、其他单位用地、保留的自然村或不可建设用地等。,term,term,正确,该文本严格遵循“中文 英文：解释”的术语定义格式（“其他用地(E)”为中文与代码对照，后接详细解释），属于明确术语范畴。其核心功能是定义“其他用地(E)”的具体内容，而非提供宏观设计指导，因此符合term类的典型特征。而general类条款通常为设计过程提供原则性要求（如“应结合场地地形”），与术语定义无关。
多热源分别运行 independently operation of multi-heat sources：在采暖期或供冷期用阀门将供热系统分隔成多个单热源供热系统，由各个热源分别供热的运行方式。,term,term,正确,该规范严格符合term类定义的“中文 英文：解释”格式（“多热源分别运行 independently operation of multi-heat sources：...”），其核心功能是对术语进行定义而非规定具体操作方法。method类样本均以“应/宜采取”等措辞描述具体措施，而待分类文本未涉及方法选择或实施要求，仅通过术语结构解释运行方式的本质，因此属于term类。
日变化系数 daily variation coefficient：最高日供水量与平均日供水量的比值。,term,term,正确,该文本严格符合术语定义格式（中文术语+英文对应词+冒号+解释），且其内容仅是对“日变化系数”概念的数值关系描述，属于术语范畴而非需要从BIM模型中推导计算的间接信息，因此属于term类。
操作温度 operating temperature：在稳态操作条件下，一个系统内介质的温度。,term,term,正确,该文本严格遵循“中文 英文：解释”的术语定义格式，明确解释了“操作温度”这一专业术语的含义，符合term类别的核心特征。虽然提到了“系统内介质的温度”，但此描述属于术语解释的组成部分，而非要求直接检查BIM模型中的具体属性或数值，因此不属于direct类。
