text,predicted_label1,predicted_label2,true_label,result,confusion_point
发生火灾时，应能实现报警、急停、自动喷水。,others,method,others,正确,"该规范可能因为""发生火灾时""涉及应急响应场景而被分为others类；也可能因为""应能实现报警、急停、自动喷水""包含明确的操作措施描述被分为method类"
供热热源应兼顾生产用热与辅助生产用热，宜充分利用生产余热。,others,method,others,正确,"该规范可能因为""应兼顾生产用热与辅助生产用热""中涉及生产场景关键词而被分为others类；也可能因为""宜充分利用生产余热""明确给出具体节能措施指引（""宜充分""的强制建议性）而被分为method类"
点型探测器宜水平安装。,others,method,others,正确,"该规范可能因为""安装""动作描述暗示施工过程而被分为others类；也可能因为""宜水平安装""明确规定了设备安装的具体方法要求被分为method类"
爆炸危险环境的仪表选型应满足车间防爆等级要求。,others,method,others,正确,"该规范可能因为""爆炸危险环境""的施工场景暗示而被分为others类；也可能因为""应满足车间防爆等级要求""包含仪表选型的技术措施描述被分为method类"
强夯施工前，夯击区内的地下设施应予搬迁；对夯击区周围15m以内的建筑物和地下设施等应考虑振动的影响，必要时应采取防振措施(如挖隔震沟等)或进行加固；在此范围外的，也应注意震动的影响。,method,others,others,正确,该规范可能因为“应采取防振措施(如挖隔震沟等)”等明确措施描述而被分为method类；也可能因为“强夯施工前”“夯击区内的地下设施应予搬迁”等施工阶段具体要求及施工场景的直接描述被分为others类。
管道组成件不在制造厂试压时，可在现场进行压力试验；压力试验时，不应发生泄漏、破坏和塑性变形。,others,method,others,正确,"该规范可能因为""可在现场进行压力试验""涉及施工过程场景而被分为others类；也可能因为""不应发生泄漏、破坏和塑性变形""包含具体质量管控措施要求被分为method类"
牛悬挂畜体剥皮加工工序应包括：牛（宰杀放血）-电刺激-预剥前蹄-去角、前蹄-预剥头皮-编号-去头-（头部检验、冲洗）-扎食管-预剥后腿皮-转挂畜体、换轨（滑轮芯片采集信息）-去后蹄-预剥臀部皮、尾皮-分离直肠-封肛-预剥胸部皮-预剥颈部皮-机器扯皮（编号）-（进入胴体加工工序）。,others,method,others,正确,"该规范可能因为""剥皮加工工序""等屠宰加工流程描述暗示生产实施过程而被分为others类；也可能因为""应包括""后接具体操作步骤序列（电刺激-预剥前蹄-去角...）形成明确的工艺流程方法指引而被分为method类"
如果因抗浮不满足要求而将裙房范围设置抗浮桩，由于抗拔桩的支撑作用，裙房的沉降将受到限制，这就加大了高层与裙房间的沉降差，因此应考虑其影响。,general,indirect,others,错误,"该规范可能因为""应考虑其影响""这种宏观指导性表述而被分为general类；也可能因为""抗浮桩支撑作用导致沉降差""需要从BIM模型数据推导多个实体（抗拔桩、高层/裙房沉降量）的关联计算结果而被分为indirect类。"
氨气浓度报警控制器发出的报警信息应传送至相关制冷机房控制室显示、报警。,others,method,others,正确,"该规范可能因为""制冷机房控制室""涉及设备安装场景而被分为others类；也可能因为""应传送至...显示、报警""明确规定了信息传输的具体措施方法被分为method类"
4 熔铝炉宜使用磁力搅拌技术。,others,method,others,正确,"该规范可能因为""熔铝炉""涉及生产设备维护场景而被分为others类；也可能因为""宜使用磁力搅拌技术""明确建议技术措施而被分为method类"
当防雷系统采取等电位联结措施时，应将引人建筑内金属设备管道及金属建筑构件等连接成等电位体。,method,others,others,正确,该规范可能因为“应采取等电位联结措施”这一明确操作方法的描述而被分为method类；也可能因为不满足其它几类的任何明显特征而被分为others类。
洁净工作服洗涤、干燥和整理，应符合下列要求：1 空气洁净度100 000级及以上的医药洁净室(区)的洁净工作服洗涤、干燥和整理室，其空气洁净度等级不应低于300 000级。,others,direct,others,正确,该规范可能因为“洁净工作服洗涤、干燥和整理”涉及生产流程操作而被误判为others类；也可能因为“空气洁净度等级不应低于300 000级”包含可直接在BIM模型中验证的洁净度数值标准（100 000级与300 000级的直接对应关系）被分为direct类
对铅精矿、锌精矿、混合铅锌精矿中所含主金属外的其他有价元素，应视其含量的经济价值回收利用。,others,method,others,正确,该规范可能因为“回收利用”涉及资源处理流程而被误认为施工/维护要求分为others类；也可能因“应视其含量的经济价值”包含选择性措施指示而被分为method类
3 火灾报警及消防系统联锁功能。,others,direct,others,正确,该规范可能因为“联锁功能”涉及系统集成实施过程而被分为others类；也可能因为“火灾报警及消防系统联锁功能”对应BIM模型中可直接验证的系统功能存在性而被分为direct类
固体废弃物应回收和综合利用。,others,method,others,正确,该规范可能因为“固体废弃物”涉及施工或维护场景而被分为others类；也可能因为“应回收和综合利用”明确要求采取特定处理措施而被分为method类
区间线路线间距及其加宽应符合下列规定：1 直线地段的线间距不得小于表3．1．8-1规定的数值。,reference,indirect,reference,正确,"该规范可能因为""表3．1．8-1""的显式表格引用被分为reference类；也可能因为""不得小于表3．1．8-1规定的数值""需要通过查表获取具体值并进行合规性验证的计算过程被分为indirect类"
热处理车间地面荷载标准值，可按表F．0．2的规定采用。,reference,indirect,reference,正确,该规范可能因为“可按表F．0．2的规定采用”中包含明确的表格引用而被分为reference类；也可能因为“地面荷载标准值”需要通过查表获取具体数值并进行计算推导而被分为indirect类
当同一建筑地上、地下为不同使用功能时，楼梯踏步高度和宽度可分别按本标准表6．8．10的规定执行。,reference,indirect,reference,正确,"该规范可能因为""按本标准表6．8．10的规定执行""中的表格引用特征被分为reference类；也可能因为""楼梯踏步高度和宽度可分别按...规定执行""需要结合表格数据进行参数计算而被分为indirect类"
同时承受剪力和杆轴方向拉力的普通螺栓，应负荷下列公式的要求：[图片]73,reference,indirect,reference,正确,"该规范可能因为包含公式引用""[图片]73""而被分为reference类；也可能因为""应负荷下列公式的要求""需通过计算验证螺栓承载力参数而被分为indirect类"
机物料仓库面积宜根据企业规模和易损件、纺专器材的消耗定额确定，也可按本规范附录H的规定确定。,reference,general,reference,正确,"该规范可能因为""可按本规范附录H的规定确定""中的直接规范引用而被分为reference类；也可能因为""宜根据企业规模和...消耗定额确定""包含宏观决策要素（需综合多因素判断而非直接计算）被分为general类"
树脂混凝土的线收缩率不应大于0．005％，线收缩率试验检测应符合本标准附录D的规定。,reference,direct,reference,正确,"该规范可能因为""应符合本标准附录D的规定""的明确条款引用特征被分为reference类；也可能因为""线收缩率不应大于0．005％""包含可直接验证的数值阈值（0.005%单值限定）被分为direct类"
对于有大面积地面堆载的单层厂房和露天栈桥，当在使用过程中允许调整起重机轨道时，其地基设计应按现行国家标准《建筑地基基础设计规范》GB 50007的规定，计算由地面荷载引起柱基内侧边缘中点的地基附加沉降量，且不应超过其规定的允许值。,reference,indirect,reference,正确,"该规范可能因为""应按现行国家标准《建筑地基基础设计规范》GB 50007的规定""的直接规范引用被分为reference类；也可能因为""计算由地面荷载引起柱基内侧边缘中点的地基附加沉降量""包含需要从BIM数据推导的计算过程被分为indirect类"
特大、大、中、小桥及涵洞按单孔跨径或多孔跨径总长分类规定见表1．0．5。,reference,direct,reference,正确,该规范可能因为“见表1．0．5”中的表格引用被分为reference类；也可能因为“特大、大、中、小桥及涵洞按单孔跨径或多孔跨径总长分类”隐含直接验证跨径数值的属性要求被分为direct类
岩溶场地可根据岩溶发育程度划分为三个等级，设计时应根据具体情况，按表6．6．2选用。,reference,method,reference,正确,该规范可能因为“按表6．6．2选用”包含明确的表格引用而被分为reference类；也可能因为“设计时应根据具体情况...选用”指示具体设计方法的选择要求被分为method类
常用防火板主要技术性能参数可见附录B表B．0．2。,reference,direct,reference,正确,"该规范可能因为""可见附录B表B．0．2""中的外部表格引用被分为reference类；也可能因为""主要技术性能参数""隐含需直接核查附录中具体数值的存在性要求被分为direct类"
机墩上的作用及作用组合按表6．3．5采用。,reference,direct,reference,正确,"该规范可能因为""按表6．3．5采用""中的表格引用格式被分为reference类；也可能因为""表6．3．5""作为具体数值来源可直接映射到BIM属性检查而被分为direct类"
轨道运输中部甩车场平曲线半径宜按表5．1．18选取，并应按车辆运送长材料时的条件进行校核。,reference,indirect,reference,正确,"该规范可能因为""表5．1．18""的明确表格引用而被分为reference类；也可能因为""应按车辆运送长材料时的条件进行校核""包含需结合多条件推导计算的校核过程被分为indirect类"
储存库房内存放商品应紧凑、有规律，货架或堆垛间的通道净宽度应符合表4．3．6的规定。,reference,indirect,reference,正确,"该规范可能因为""应符合表4．3．6的规定""中的明确表格引用被分为reference类；也可能因为""通道净宽度""参数需要结合表格数据进行计算验证（虽未直接显示数值但隐含推导过程）被分为indirect类"
地下管线之间的最小水平间距及最小垂直净距，宜符合表7．2．3-1和表7．2．3-2的规定。,reference,indirect,reference,正确,"该规范可能因为""符合表7．2．3-1和表7．2．3-2""的明确表格引用被分为reference类；也可能因为""最小水平间距及最小垂直净距""需要结合表格数据进行间接计算或推导而被分为indirect类"
地下管线之间的最小垂直净距应符合表A．0．3的规定。,reference,indirect,reference,正确,"该规范可能因为""应符合表A．0．3的规定""中的表格引用特征被分为reference类；也可能因为需要根据表格数据进行间接计算验证而被分为indirect类"
当必须采用单独接地时，医疗电气设备接地应与医疗场所接地绝缘隔离，两接地网的地中距离应符合本规范第12．7．1条的规定。,reference,method,reference,正确,"该规范可能因为""应符合本规范第12．7．1条的规定""中的明确条款引用被分为reference类；也可能因为""当必须采用单独接地时，医疗电气设备接地应与医疗场所接地绝缘隔离""中的具体接地措施规定（""应采用""的强制措施描述）被分为method类"
采暖室内计算温度宜符合表14．1．5的规定。,reference,indirect,reference,正确,"该规范可能因为""宜符合表14．1．5的规定""中的表格引用被分为reference类；也可能由于表格内容隐含需要通过计算或推导获取温度参数（如不同空间类型对应不同温度值）的间接验证需求被分为indirect类"
最小单位水泥用量应满足表6．4．1-1的规定。,reference,indirect,reference,正确,"该规范可能因为""表6．4．1-1""的明确表格引用被分为reference类；也可能因为""最小单位水泥用量应满足""需要结合表格数据进行间接计算或推导而被分为indirect类"
冷库负荷计算应符合现行国家标准《冷库设计规范》GB 50072的有关规定。,reference,general,reference,正确,该规范可能因为“《冷库设计规范》GB 50072”的直接标准引用而被分为reference类；也可能因为“应符合...有关规定”的表述符合general类中“应符合国家现行有关标准的规定”的宏观指导特征被分为general类
建(构)筑物的抗震设防分类应按使用功能的重要性、生产规模、受灾停产后经济损失和修复难易程度等因素确定，并应符合表9．1．4的规定。,reference,general,reference,正确,"该规范可能因为""应符合表9．1．4的规定""中的表格引用被分为reference类；也可能因为""应按使用功能的重要性、生产规模...等因素确定""体现宏观分类原则的决策框架被分为general类"
输气站的采暖通风和空气调节设计应符合现行国家标准《采暖通风与空气调节设计规范》GB 50019的有关规定。,reference,general,reference,正确,该规范可能因为“应符合现行国家标准《采暖通风与空气调节设计规范》GB 50019”中的具体标准引用而被分为reference类；也可能因为“应符合...有关规定”的表述模式与general类中“应符合国家现行有关标准的规定”的宏观合规性要求特征相似而被分为general类
观众看台功能分类应符合表4．3．3的规定。,reference,direct,reference,正确,该规范可能因为“应符合表4．3．3的规定”涉及外部表格引用而被分为reference类；也可能因为“表4．3．3”隐含对BIM模型中预设表格数据的直接验证要求（如表格存在性检查）被分为direct类。
粉末活性炭吸附 powdered activated carbon adsorption：投加粉末活性炭，用以吸附溶解性物质和改善臭、味的净水工序。,term,method,term,正确,"该规范可能因为""投加粉末活性炭，用以吸附溶解性物质和改善臭、味的净水工序""中的工艺步骤描述被分为method类；也可能因为""粉末活性炭吸附 powdered activated carbon adsorption：""符合术语定义格式（中文+英文+解释）被分为term类"
三击贯入度 the total penetration of three drives：指填充料夯实完毕后，以锤径为355mm，质量为3500kg的柱锤，落距为6．0m，连续三次锤击的累计下沉量。,term,direct,term,正确,"该规范可能因为包含""锤径为355mm""""3500kg""""6．0m""等具体数值描述而被误认为direct类（需直接验证数值属性）；也可能因符合""中文 英文：解释""的术语定义格式而被分为term类"
防眩设施 anti-glare facilities：为夜间行车的驾驶人员免受对向来车前灯眩光干扰而设置的构造物。,term,reference,term,正确,该规范可能因为“防眩设施 anti-glare facilities：...”的中英文术语定义格式被分为term类；也可能因为包含完整的构造物功能说明（类似技术条款中的完整定义式描述）而被误判为需要引用外部定义的reference类。
酒店式办公楼 hotel-office building：提供酒店式服务和管理的办公楼。,term,others,term,正确,"该规范可能因为""酒店式服务和管理""涉及运营服务内容而被分为others类；也可能因为""酒店式办公楼 hotel-office building：...""符合术语定义格式被分为term类"
隔离墙 dividing wall：在软土地基中设置的对地基中渗流、竖向沉降或侧向挤压起隔离作用的连续墙体。,term,method,term,正确,该规范可能因为符合“中文 英文：解释”的术语定义格式被分为term类；也可能因为“在软土地基中设置的对地基中渗流、竖向沉降或侧向挤压起隔离作用的连续墙体”中包含结构功能描述（隔离作用），与method类样本中“应采取挡水措施/地基处理措施”等实施方法表述存在语义关联而被分为method类
容许剪应力 allowable shear stress：沥青混合料的抗剪强度与抗剪强度结构系数之比。,term,direct,term,正确,"该规范可能因为符合术语定义的格式""中文 英文：解释""而被分为term类；也可能因为""抗剪强度与抗剪强度结构系数之比""包含具体数值比例关系（尽管是定义性描述）而被误判为需要直接验证数值参数的direct类"
列车竖向动力 vertical dynamic force of train：列车运行时产生的竖向动力作用。,term,direct,term,正确,该规范可能因为“列车竖向动力 vertical dynamic force of train：...”的术语定义格式符合term类被分为term类；也可能因“列车运行时产生的竖向动力作用”包含具体作用描述（类似direct类中可验证的功能属性）而被误判为direct类
其他用地(E)：规划范围内除居住区用地以外的各种用地，应包括非直接为本区居民配建的道路用地、其他单位用地、保留的自然村或不可建设用地等。,term,general,term,正确,"该规范可能因为""其他用地(E)""的中英文对照格式及解释性定义特征被分为term类；也可能因为""规划范围内除...应包括...""的宏观用地分类指导性描述被分为general类"
多热源分别运行 independently operation of multi-heat sources：在采暖期或供冷期用阀门将供热系统分隔成多个单热源供热系统，由各个热源分别供热的运行方式。,term,method,term,正确,"该规范可能因为符合""中文 英文：解释""的术语定义格式被分为term类；也可能因为""用阀门将供热系统分隔成多个单热源供热系统""包含具体操作方法的描述被分为method类"
日变化系数 daily variation coefficient：最高日供水量与平均日供水量的比值。,term,indirect,term,正确,"该规范可能因为""最高日供水量与平均日供水量的比值""包含需计算的数值关系而被分为indirect类；也可能因为""日变化系数 daily variation coefficient：...""符合术语定义格式而被分为term类"
操作温度 operating temperature：在稳态操作条件下，一个系统内介质的温度。,term,direct,term,正确,"该规范可能因为""操作温度""的明确定义格式符合术语格式而被分为term类；也可能因为""稳态操作条件下""包含可验证的系统状态参数（温度值）而被误判为需要直接检查的属性参数，符合direct类特征"
反应位移法Ⅱ seismic displacement method Ⅱ：适用于成层地层中地下结构的形状简单断面的反应位移法。,term,reference,term,正确,该规范可能因为符合“中文 英文：解释”的术语定义格式被分为term类；也可能因为包含“反应位移法”这一特定方法的名称定义（虽未直接引用图表但隐含方法体系关联）被分为reference类
水环境敏感路段 sensitive section of water environment：路线穿越要求排放水质为不低于现行《地表水环境质量标准》（GB 3838）中Ⅳ类水质标准区域的路段，或穿越要求排放水质为不低于现行《海水水质标准》（GB 3097）中的第三类水质标准海域的路段。其中穿越要求水质不低于Ⅱ类区域或第一类海域的路段为水环境强敏感路段；要求水质不低于Ⅲ类区域或第二类海域的路段为水环境中敏感路段；要求水质不低于Ⅳ类区域或第三类海域的路段为水环境弱敏感路段。,reference,term,term,正确,该规范可能因为存在“《地表水环境质量标准》（GB 3838）”“《海水水质标准》（GB 3097）”等外部标准引用而被误分为reference类；也可能因严格符合“中文 英文：解释”的术语定义格式且通过三段式分级解释扩展术语内涵而被分为term类。
弯道超高super elevation at curve：为平衡机动车在弯道上行驶所产生的离心力所设置的弯道横向坡度而形成的高差。,term,indirect,term,正确,"该规范可能因为符合术语定义格式（""弯道超高super elevation at curve：...""）而被分为term类；也可能因为包含""为平衡离心力所设置的弯道横向坡度""这一隐含计算逻辑的参数定义而被分为indirect类"
绿化用地 green area：指公园用地内用以栽植乔木、灌木、草本植物的用地。,term,direct,term,正确,该规范可能因为“绿化用地”作为实体名称符合BIM模型中可直接检查的要素而被分为direct类；也可能因为“绿化用地 green area：指...”符合术语定义格式而被分为term类。
塑料填料 plastic media：用以提供微生物生长的载体，有硬性、软性和半软性填料。,term,method,term,正确,"该规范可能因为""有硬性、软性和半软性填料""中列举技术参数特征被分为method类（类似""应采取防腐措施""的列举式描述）；也可能因为符合""中文 英文：解释""的标准术语格式被分为term类"
地震作用效应 seismic effect：由地震作用引起的桥梁结构内力与变形等作用效应的总称。,term,reference,term,正确,"该规范可能因为""地震作用效应 seismic effect：""的中英术语对照格式被分为term类；也可能由于术语解释中包含公式符号说明特征（如""内力与变形等作用效应""的数学概念延伸）与reference类样本中公式引用特征产生语义关联而被误判为reference类"
塑性耗能区 plastic energy dissipative zone：在强烈地震作用下，结构构件首先进入塑性变形并消耗能量的区域。,term,reference,term,正确,该规范可能因为“塑性耗能区 plastic energy dissipative zone：”的中英文术语对照格式被分为term类；也可能由于定义中“在强烈地震作用下，结构构件首先进入塑性变形并消耗能量的区域”涉及结构抗震设计原理的描述方式，与reference类中引用技术标准或公式的条文存在语义重叠而被误判为reference类
典型气象日 typical meteorological day：在典型气象年中所选取的代表季节气候特征的一日。以典型气象年最热月（或最冷月）中的温度、日较差、湿度、太阳辐射照度的日平均值与该月平均值最接近的一日，称为夏季（或冬季）典型气象日。,term,indirect,term,正确,该规范可能因为“温度、日较差、湿度、太阳辐射照度的日平均值与该月平均值最接近”包含多参数比较的推导逻辑被分为indirect类；也可能因为“典型气象日 typical meteorological day：...”符合术语定义格式且无计算过程被分为term类。
远控消防炮系统(简称远控炮系统) remote-controlled fire monitor extinguishing systems(abbreviation：remote-controlled monitor systems)：可远距离控制消防炮的固定消防炮灭火系统。,term,direct,term,正确,该规范可能因为符合术语定义格式（中英对照+解释性文字）而被分为term类；也可能因为“可远距离控制消防炮的固定消防炮灭火系统”这一完整系统定义的明确性（需在BIM中验证系统存在性）被分为direct类
