text,true_label,predicted_label,result,reason
施工前应进行成桩工艺和成桩强度试验。,others,others,正确,该规范提到“施工前应进行成桩工艺和成桩强度试验”，属于施工过程中的要求，与BIM设计和检查过程无关，因此归类为others类。
工艺设备配置，应满足连续生产、大卷装、产量平衡和品种调整的要求。,others,general,错误,测试文本中的“工艺设备配置，应满足连续生产、大卷装、产量平衡和品种调整的要求。”体现了对设计过程的宏观指导，类似于general类别的样本中提到的总体布置应满足工艺流程、节能、降低成本等宏观要求。因此，该规范符合general类别的定义。
发生火灾时，应能实现报警、急停、自动喷水。,others,direct,错误,测试文本中的“发生火灾时，应能实现报警、急停、自动喷水”描述了具体的系统功能，类似于direct类样本中的具体设施或属性的存在性检查，如“油罐组应设防火堤”。因此，该规范很可能因涉及可以由BIM模型直接检查的功能属性而被归类为direct类。
供热热源应兼顾生产用热与辅助生产用热，宜充分利用生产余热。,others,general,错误,规范条文提到“供热热源应兼顾生产用热与辅助生产用热，宜充分利用生产余热”，这是一个宏观指导性建议，涉及整体设计原则和理念，符合general类的定义，即为设计过程提供宏观指导，而不仅仅是具体构件的存在或数值的具体要求。
点型探测器宜水平安装。,others,method,错误,规范条文中的“宜水平安装”表明了推荐的安装方法或措施，符合method类的定义，即规定了应采取的方法或措施。
爆炸危险环境的仪表选型应满足车间防爆等级要求。,others,general,错误,"该规范条文中的""爆炸危险环境的仪表选型应满足车间防爆等级要求""体现了对设计过程中仪表选型需满足特定规则性的要求，这与general类的定义相符，即提供宏观指导而不直接对应具体的BIM模型检查。"
强夯施工前，夯击区内的地下设施应予搬迁；对夯击区周围15m以内的建筑物和地下设施等应考虑振动的影响，必要时应采取防振措施(如挖隔震沟等)或进行加固；在此范围外的，也应注意震动的影响。,others,method,错误,规范条文提到了在强夯施工前应采取具体的措施（如搬迁地下设施、考虑振动影响、采取防振措施或加固），这些措施的描述符合method类中应采取特定方法或措施的要求。
管道组成件不在制造厂试压时，可在现场进行压力试验；压力试验时，不应发生泄漏、破坏和塑性变形。,others,method,错误,规范中的“管道组成件不在制造厂试压时，可在现场进行压力试验；压力试验时，不应发生泄漏、破坏和塑性变形。”描述了一种具体的操作步骤和应采取的措施，符合method类的定义。
牛悬挂畜体剥皮加工工序应包括：牛（宰杀放血）-电刺激-预剥前蹄-去角、前蹄-预剥头皮-编号-去头-（头部检验、冲洗）-扎食管-预剥后腿皮-转挂畜体、换轨（滑轮芯片采集信息）-去后蹄-预剥臀部皮、尾皮-分离直肠-封肛-预剥胸部皮-预剥颈部皮-机器扯皮（编号）-（进入胴体加工工序）。,others,method,错误,测试文本详细描述了牛悬挂畜体剥皮加工工序的具体步骤和顺序，这符合method类中规定的应采取的方法或措施的定义。文本中的内容强调了一个具体的加工流程，而不是直接检查某个实体的存在或属性，也不涉及宏观指导、间接推导、外部参考或者术语定义。因此，最为合适的分类是method类。
如果因抗浮不满足要求而将裙房范围设置抗浮桩，由于抗拔桩的支撑作用，裙房的沉降将受到限制，这就加大了高层与裙房间的沉降差，因此应考虑其影响。,others,general,错误,测试文本中的内容主要讨论了因抗浮不满足要求而设置抗浮桩后产生的沉降问题及其影响，属于对设计过程中需要考虑的一种宏观指导，无法直接通过BIM模型处理，因此归类为general。
氨气浓度报警控制器发出的报警信息应传送至相关制冷机房控制室显示、报警。,others,direct,错误,规范中的“氨气浓度报警控制器发出的报警信息应传送至相关制冷机房控制室显示、报警”描述了具体的设备及其功能，可以对应到BIM模型中检查报警控制器是否存在及其信息传送功能是否实现，因此归类为direct。
4 熔铝炉宜使用磁力搅拌技术。,others,method,错误,规范条文中的“宜使用磁力搅拌技术”表明了推荐采取的技术手段或措施，符合method类定义中的“应/宜采取/采用xxx方法/措施”。
当防雷系统采取等电位联结措施时，应将引人建筑内金属设备管道及金属建筑构件等连接成等电位体。,others,method,错误,规范条文中提到“采取等电位联结措施”和“应将引人建筑内金属设备管道及金属建筑构件等连接成等电位体”，这表明该规范指定了应采取的具体措施和方法，符合method类的定义。
洁净工作服洗涤、干燥和整理，应符合下列要求：1 空气洁净度100 000级及以上的医药洁净室(区)的洁净工作服洗涤、干燥和整理室，其空气洁净度等级不应低于300 000级。,others,reference,错误,该规范条文提到空气洁净度的具体数值和等级要求，类似于参考类别的样本，其中往往涉及具体的技术标准和等级要求，需要参照外部的标准或规范来判断是否符合要求。
对铅精矿、锌精矿、混合铅锌精矿中所含主金属外的其他有价元素，应视其含量的经济价值回收利用。,others,general,错误,"规范条文中的""对铅精矿、锌精矿、混合铅锌精矿中所含主金属外的其他有价元素，应视其含量的经济价值回收利用""属于宏观指导性的建议，强调的是资源利用的原则性要求，类似于general类样本中的总体原则性描述，而不涉及具体的数值或直接可检查的属性。"
3 火灾报警及消防系统联锁功能。,others,direct,错误,测试文本“3 火灾报警及消防系统联锁功能。”描述的是具体的系统功能要求，类似于direct类中的样例，如“二级防火金融建筑的金融设施专用空调电源干线、动力末端配电箱、照明与插座末端配电箱，应设置电气火灾监控探测器。”这类规范可以直接检查BIM模型中的相关属性或实体是否存在。因此，它最有可能被归类为direct类。
固体废弃物应回收和综合利用。,others,general,错误,"规范条文中的""固体废弃物应回收和综合利用""属于宏观层面的指导原则，没有具体的数值、方法步骤或直接可查的属性要求，与general类定义中提到的“为设计过程提供宏观指导”相符合。"
区间线路线间距及其加宽应符合下列规定：1 直线地段的线间距不得小于表3．1．8-1规定的数值。,reference,reference,正确,测试文本提到“直线地段的线间距不得小于表3．1．8-1规定的数值”，这表明需要参照外部表格来获取具体的数值标准，符合reference类的定义。
热处理车间地面荷载标准值，可按表F．0．2的规定采用。,reference,reference,正确,测试文本提到“热处理车间地面荷载标准值，可按表F．0．2的规定采用”，这表明需要参照外部表格来获取具体的数值或规定，符合reference类的定义，即需要引入外部的图片、公式、表格以及他条款或附录。
当同一建筑地上、地下为不同使用功能时，楼梯踏步高度和宽度可分别按本标准表6．8．10的规定执行。,reference,reference,正确,"测试文本提到""楼梯踏步高度和宽度可分别按本标准表6．8．10的规定执行""，这表明需要参照特定的标准或表格来获取具体的尺寸要求，因此归类为reference类。"
同时承受剪力和杆轴方向拉力的普通螺栓，应负荷下列公式的要求：[图片]73,reference,reference,正确,测试文本提到的“应负荷下列公式的要求”并且附带了一个图片，这表明它需要引用外部公式或图表来验证或说明，符合reference类的定义和样本特征。
机物料仓库面积宜根据企业规模和易损件、纺专器材的消耗定额确定，也可按本规范附录H的规定确定。,reference,general,错误,"测试文本中的规范条文提到了""宜根据企业规模和易损件、纺专器材的消耗定额确定""，这种表达方式符合general类的定义，即为设计过程提供宏观指导，且无法直接通过BIM模型处理。"
树脂混凝土的线收缩率不应大于0．005％，线收缩率试验检测应符合本标准附录D的规定。,reference,reference,正确,测试文本中提到“线收缩率试验检测应符合本标准附录D的规定”，这表明需要参照外部的附录来满足特定的要求，符合reference类的定义，即需要引入外部的图片、公式、表格以及他条款或附录。
对于有大面积地面堆载的单层厂房和露天栈桥，当在使用过程中允许调整起重机轨道时，其地基设计应按现行国家标准《建筑地基基础设计规范》GB 50007的规定，计算由地面荷载引起柱基内侧边缘中点的地基附加沉降量，且不应超过其规定的允许值。,reference,reference,正确,测试文本提到“其地基设计应按现行国家标准《建筑地基基础设计规范》GB 50007的规定”，这表明需要参照外部的标准或规范来进行设计和计算，符合reference类的定义。
特大、大、中、小桥及涵洞按单孔跨径或多孔跨径总长分类规定见表1．0．5。,reference,reference,正确,该规范提到“特大、大、中、小桥及涵洞按单孔跨径或多孔跨径总长分类规定见表1．0．5”，表明需要参照外部的表格来获取具体的分类规定，因此符合reference类的定义。
岩溶场地可根据岩溶发育程度划分为三个等级，设计时应根据具体情况，按表6．6．2选用。,reference,reference,正确,规范条文中提到“按表6．6．2选用”，表明需要参照外部表格来完成设计选择，这与reference类的定义一致，即需要引入外部的表格来辅助规范的应用。
常用防火板主要技术性能参数可见附录B表B．0．2。,reference,reference,正确,测试文本提到“常用防火板主要技术性能参数可见附录B表B．0．2”，这表明需要参考外部的表格来获取详细信息，符合reference类的定义，即需要引入外部的图片、公式、表格以及他条款或附录。
机墩上的作用及作用组合按表6．3．5采用。,reference,reference,正确,测试文本中的“机墩上的作用及作用组合按表6．3．5采用”表明该规范需要引用外部表格来确定具体的操作，符合reference类的定义，即需要引入外部的表格。
轨道运输中部甩车场平曲线半径宜按表5．1．18选取，并应按车辆运送长材料时的条件进行校核。,reference,reference,正确,该规范提到“宜按表5．1．18选取”，这表明需要参照外部表格来决定具体数值，符合reference类的定义，即需要引入外部的图片、公式、表格以及他条款或附录。
储存库房内存放商品应紧凑、有规律，货架或堆垛间的通道净宽度应符合表4．3．6的规定。,reference,reference,正确,"该规范提到""货架或堆垛间的通道净宽度应符合表4．3．6的规定""，表明需要参照外部表格或附录中的具体数值或规定，符合reference类别的定义。"
地下管线之间的最小水平间距及最小垂直净距，宜符合表7．2．3-1和表7．2．3-2的规定。,reference,reference,正确,该规范提到“宜符合表7．2．3-1和表7．2．3-2的规定”，表明需要参考外部表格来确定具体的数值，符合reference类的定义，即需要引入外部的图片、公式、表格以及他条款或附录。
地下管线之间的最小垂直净距应符合表A．0．3的规定。,reference,reference,正确,"测试文本提到""地下管线之间的最小垂直净距应符合表A．0．3的规定""，这表明该规范需要参照外部表格来确定具体的数值要求，符合reference类的定义，即需要引入外部的表格以确定具体内容。"
当必须采用单独接地时，医疗电气设备接地应与医疗场所接地绝缘隔离，两接地网的地中距离应符合本规范第12．7．1条的规定。,reference,direct,错误,"测试文本中的""两接地网的地中距离应符合本规范第12．7．1条的规定""这一句表明了具体属性和数值的检查要求，类似于direct类中的样本，如""接地系统的各接地汇总板应采用铜板制作，厚度不应小于6mm""，都是可以直接从BIM模型中检查具体属性或实体的。因此，归类为direct类。"
采暖室内计算温度宜符合表14．1．5的规定。,reference,reference,正确,测试文本中的“宜符合表14．1．5的规定”表明需要参照外部的表格来确定具体数值或规定，这与reference类的定义相符，即需要引入外部的图片、公式、表格以及他条款或附录。
最小单位水泥用量应满足表6．4．1-1的规定。,reference,reference,正确,该规范提到“最小单位水泥用量应满足表6．4．1-1的规定”，这表明需要参照外部表格来确定具体数值，符合reference类定义中的“需要引入外部的图片、公式、表格以及他条款或附录”。
冷库负荷计算应符合现行国家标准《冷库设计规范》GB 50072的有关规定。,reference,reference,正确,测试文本中提到“冷库负荷计算应符合现行国家标准《冷库设计规范》GB 50072的有关规定”，这表明该规范需要参照外部的标准或规范来进行设计和计算，符合reference类别的定义。
建(构)筑物的抗震设防分类应按使用功能的重要性、生产规模、受灾停产后经济损失和修复难易程度等因素确定，并应符合表9．1．4的规定。,reference,reference,正确,规范条文中提到“应按使用功能的重要性、生产规模、受灾停产后经济损失和修复难易程度等因素确定，并应符合表9．1．4的规定”，这表明该条文需要参照外部表格或附录中的规定，因此归类为reference类。
输气站的采暖通风和空气调节设计应符合现行国家标准《采暖通风与空气调节设计规范》GB 50019的有关规定。,reference,reference,正确,测试文本提到“应符合现行国家标准《采暖通风与空气调节设计规范》GB 50019的有关规定”，这一表述符合reference类的定义，即需要参照外部的标准或规范来进行设计。这与提供的相似样本中的参考外部标准或规范的要求一致，因此归为此类。
观众看台功能分类应符合表4．3．3的规定。,reference,reference,正确,测试文本提到“观众看台功能分类应符合表4．3．3的规定”，表明此规范需要参照外部表格中的规定，这符合reference类的定义，即需要引入外部表格进行参考。
粉末活性炭吸附 powdered activated carbon adsorption：投加粉末活性炭，用以吸附溶解性物质和改善臭、味的净水工序。,term,term,正确,该规范条文采用了“粉末活性炭吸附 powdered activated carbon adsorption”的格式，定义了一个技术术语及其解释，符合term类的定义特征。
三击贯入度 the total penetration of three drives：指填充料夯实完毕后，以锤径为355mm，质量为3500kg的柱锤，落距为6．0m，连续三次锤击的累计下沉量。,term,term,正确,测试文本定义了“三击贯入度”的概念，并提供了英文翻译及详细的解释，符合term类的定义，即定义了规范中使用的术语，格式为“中文 英文：解释”。
防眩设施 anti-glare facilities：为夜间行车的驾驶人员免受对向来车前灯眩光干扰而设置的构造物。,term,term,正确,测试文本采用了“防眩设施 anti-glare facilities：为夜间行车的驾驶人员免受对向来车前灯眩光干扰而设置的构造物。”这种格式，定义了一个术语及其解释，符合term类的定义。
酒店式办公楼 hotel-office building：提供酒店式服务和管理的办公楼。,term,term,正确,测试文本“酒店式办公楼 hotel-office building：提供酒店式服务和管理的办公楼。”符合term类的定义，即定义了规范中使用的术语，并且采用了“中文 英文：解释”的格式。
隔离墙 dividing wall：在软土地基中设置的对地基中渗流、竖向沉降或侧向挤压起隔离作用的连续墙体。,term,term,正确,测试文本提供了“隔离墙 dividing wall”的定义，符合term类的定义格式“中文 英文：解释”。
容许剪应力 allowable shear stress：沥青混合料的抗剪强度与抗剪强度结构系数之比。,term,term,正确,测试文本采用了“中文 英文：解释”的格式，定义了“容许剪应力”的含义，这符合term类的定义。
列车竖向动力 vertical dynamic force of train：列车运行时产生的竖向动力作用。,term,term,正确,"测试文本中的内容""列车竖向动力 vertical dynamic force of train：列车运行时产生的竖向动力作用""符合术语定义的格式，即“中文 英文：解释”，因此最符合term类的定义。"
其他用地(E)：规划范围内除居住区用地以外的各种用地，应包括非直接为本区居民配建的道路用地、其他单位用地、保留的自然村或不可建设用地等。,term,term,正确,"测试文本定义了""其他用地(E)""的含义，并列举了其包含的具体内容，符合term类的定义，即定义了规范中使用的术语，格式为“中文 英文：解释”。虽然文本没有英文对照，但其定义性质明显，归入term类最为合适。"
多热源分别运行 independently operation of multi-heat sources：在采暖期或供冷期用阀门将供热系统分隔成多个单热源供热系统，由各个热源分别供热的运行方式。,term,term,正确,测试文本提供了术语“多热源分别运行 independently operation of multi-heat sources”的定义，符合term类的定义标准，即定义了规范中使用的术语，并且格式为“中文 英文：解释”。
日变化系数 daily variation coefficient：最高日供水量与平均日供水量的比值。,term,term,正确,测试文本提供了“日变化系数”的中文和英文定义，符合term类的定义，即定义了规范中使用的术语，格式为“中文 英文：解释”。
操作温度 operating temperature：在稳态操作条件下，一个系统内介质的温度。,term,term,正确,测试文本采用了“操作温度 operating temperature：在稳态操作条件下，一个系统内介质的温度。”这种格式，定义了一个术语及其英文翻译和解释，符合term类的定义。
反应位移法Ⅱ seismic displacement method Ⅱ：适用于成层地层中地下结构的形状简单断面的反应位移法。,term,term,正确,测试文本提供了“反应位移法Ⅱ seismic displacement method Ⅱ”的定义及其适用场景，符合term类定义中的术语解释格式。
水环境敏感路段 sensitive section of water environment：路线穿越要求排放水质为不低于现行《地表水环境质量标准》（GB 3838）中Ⅳ类水质标准区域的路段，或穿越要求排放水质为不低于现行《海水水质标准》（GB 3097）中的第三类水质标准海域的路段。其中穿越要求水质不低于Ⅱ类区域或第一类海域的路段为水环境强敏感路段；要求水质不低于Ⅲ类区域或第二类海域的路段为水环境中敏感路段；要求水质不低于Ⅳ类区域或第三类海域的路段为水环境弱敏感路段。,term,term,正确,"测试文本定义了""水环境敏感路段""及其细分类型，包括敏感程度不同的具体描述，符合term类中关于术语定义的格式要求。"
弯道超高super elevation at curve：为平衡机动车在弯道上行驶所产生的离心力所设置的弯道横向坡度而形成的高差。,term,term,正确,测试文本中的内容“弯道超高super elevation at curve：为平衡机动车在弯道上行驶所产生的离心力所设置的弯道横向坡度而形成的高差。”符合术语定义的格式，即“中文 英文：解释”。因此，它被归类为term类。
绿化用地 green area：指公园用地内用以栽植乔木、灌木、草本植物的用地。,term,term,正确,测试文本“绿化用地 green area：指公园用地内用以栽植乔木、灌木、草本植物的用地。”符合term类的定义，即定义了规范中使用的术语，格式为“中文 英文：解释”。
塑料填料 plastic media：用以提供微生物生长的载体，有硬性、软性和半软性填料。,term,term,正确,规范条文提供了塑料填料的定义及其用途，格式为“中文 英文：解释”，符合term类的定义标准。
地震作用效应 seismic effect：由地震作用引起的桥梁结构内力与变形等作用效应的总称。,term,term,正确,测试文本采用了“中文 英文：解释”的格式，定义了“地震作用效应”的含义，符合term类的定义。
塑性耗能区 plastic energy dissipative zone：在强烈地震作用下，结构构件首先进入塑性变形并消耗能量的区域。,term,term,正确,测试文本“塑性耗能区 plastic energy dissipative zone：在强烈地震作用下，结构构件首先进入塑性变形并消耗能量的区域。”符合term类的定义，即定义了规范中使用的术语，并包含了中文、英文及其解释。
典型气象日 typical meteorological day：在典型气象年中所选取的代表季节气候特征的一日。以典型气象年最热月（或最冷月）中的温度、日较差、湿度、太阳辐射照度的日平均值与该月平均值最接近的一日，称为夏季（或冬季）典型气象日。,term,term,正确,测试文本定义了“典型气象日”的概念及其英文翻译，并详细解释了其在典型气象年中的选取标准，符合term类定义中关于术语解释的格式要求。
远控消防炮系统(简称远控炮系统) remote-controlled fire monitor extinguishing systems(abbreviation：remote-controlled monitor systems)：可远距离控制消防炮的固定消防炮灭火系统。,term,term,正确,测试文本采用了“中文 英文：解释”的格式，定义了远控消防炮系统的含义，符合term类的定义。
