text,true_label,predicted_label,result,reason
不设置地脚螺栓的非桩基储罐基础可不进行抗震验算，但应符合相应的抗震措施要求。,method,method,正确,该规范条文中的“可不进行抗震验算，但应符合相应的抗震措施要求”明确提出了方法性要求（豁免验算但需满足具体措施），与method类中样本1“卧式冷换类设备基础可不进行地震作用计算，但应满足相应的抗震措施要求”（相似度=1.000）高度一致，符合method类“规定应采取的方法或措施”的核心定义。
输煤栈桥和其他建筑物连接处应设防止火灾蔓延的保护措施。,method,method,正确,该规范条文“应设防止火灾蔓延的保护措施”明确要求采取具体防火措施，与method类定义中“规定应采取的方法或措施”高度吻合。method类top1样本“连廊的一端应采取防止火灾在相邻建筑间蔓延的分隔措施”与待分类条文具有相同的“防止火灾蔓延的xxx措施”结构特征，且其他method类样本（如防火封堵措施、防火保护措施等）均指向具体防护手段，而非单纯属性检查或间接推导。
位于寒冷地区的污水处理构筑物，应有保温防冻措施。,method,method,正确,该规范明确要求采取“保温防冻措施”，符合method类“规定应采取的方法或措施”的定义，且其与method类中“在北方寒冷地区，中水处理站应有防冻措施”等高相似度样本在句式结构和措施要求特征上完全一致。
5 沿外墙架空敷设的给水管应根据当地气象条件采取防冻措施。,method,method,正确,该规范明确要求“采取防冻措施”，属于规定具体方法的条款，与method类样本中“寒冷地区消防水池应采取防冻措施”等直接对应，且符合“应/宜采取xxx措施”的格式特征。
否则应采用降排水、换填、设置保温层或隔断层等措施。,method,method,正确,该规范中“应采用降排水、换填、设置保温层或隔断层等措施”明确规定了具体的技术措施，符合method类“应/宜采取xxx方法/措施”的核心特征，且其与method类样本（如“应做防结露或保温处理”“应采取防止水漫溢和渗漏措施”）的句式及内容逻辑高度一致。
有积水的管沟，宜排净水后回填，否则应采取防止回填作业造成管道位移的措施。,method,method,正确,该规范条文“否则应采取防止回填作业造成管道位移的措施”明确规定了在特定情况下需要采取的具体措施，符合method类定义中“应/宜采取/采用xxx方法/措施”的特点，且与method类相似样本如“应采取护岸措施”等具有一致性。
泄水孔可采用塑料管或铸铁管等，直径宜为50～100mm，安置时应向下倾斜3％～5％，进水口处应采取反滤和防堵措施。,method,direct,错误,该规范中提到的“直径宜为50～100mm”和“向下倾斜3％～5％”属于BIM模型中可直接检查的具体数值属性，符合direct类定义中“显式属性和具体数字”特征，且样本中存在类似孔径、管径数值直接判定的案例支撑。
乙二醇的储存天数，当采用公路或管道运输时，宜为7d～10d；当采用铁路或内河及近海运输时，宜为10d～20d。,others,others,正确,该规范条文涉及“储存天数”的设置，与施工或运营过程中的实际需求相关，符合others类中“施工或维护过程的要求”的定义，且其相似样本“市场来源特殊或季节性供应的物料的储存天数”也被归类为others类。
经过预压固结的地基可采用固结不排水试验。,others,method,错误,该规范条文“可采用固结不排水试验”直接规定了针对特定地基的处理方法，符合method类“应/宜采取/采用xxx方法/措施”的核心特征，与method类样本（如“可采取地基处理、U形槽结构等措施”）的句式及技术措施导向一致。
脱硫剂采用箱内再生时，掺空气后煤气中含氧量应由煤气中硫化氢含量确定。,others,indirect,错误,该规范涉及“掺空气后煤气中含氧量应由煤气中硫化氢含量确定”，需要从BIM模型中提取硫化氢含量数据并进行推导计算，符合indirect类定义中“需对直接信息进行推导”的核心特征。
施工前应进行成桩工艺和成桩强度试验。,others,others,正确,该规范涉及“施工前应进行成桩工艺和成桩强度试验”，明确指向施工阶段的具体要求，与BIM设计和检查过程无关，符合others类“施工或维护过程要求”的定义，且其Top-5样本中类似施工流程试验的条款（如“试验确定合理的施工工艺流程”）均被归类为others。
工艺设备配置，应满足连续生产、大卷装、产量平衡和品种调整的要求。,others,general,错误,该规范条文“应满足连续生产、大卷装、产量平衡和品种调整的要求”属于对工艺设备配置的宏观指导，符合general类中“提供设计过程宏观指导”的定义，且其表述方式与general类的样本（如“总体布置应满足工艺流程”）高度相似。
发生火灾时，应能实现报警、急停、自动喷水。,others,direct,错误,测试文本中的“应能实现报警、急停、自动喷水”直接对应BIM模型中可检查的具体实体或系统（如火灾报警装置、急停按钮、喷水系统），符合direct类关于显式属性和实体引用的定义，且不涉及推导、计算或外部引用。
供热热源应兼顾生产用热与辅助生产用热，宜充分利用生产余热。,others,method,错误,该规范中“应兼顾生产用热与辅助生产用热”和“宜充分利用生产余热”明确提出了设计过程中需采用的具体方法或措施，符合method类“应/宜采取/采用xxx方法/措施”的典型特征，且其与method类的Top-5样本（如“应采取保证消防用水量不被挪用的措施”）在结构和语义上高度一致。
点型探测器宜水平安装。,others,method,错误,该规范可能因为“宜水平安装”对应规定具体安装方法或措施，符合method类中“宜采取/采用xxx方法”的特点。
爆炸危险环境的仪表选型应满足车间防爆等级要求。,others,direct,错误,测试文本中“爆炸危险环境的仪表选型应满足车间防爆等级要求”涉及对仪表属性的直接检查（如防爆等级是否在BIM模型中明确设置），符合direct类中“显式属性检查”的定义。其与direct类样本（如“应设置计量仪表”“应设甲级防火门”）的核心逻辑一致，均要求模型内存在具体属性或实体，无需推导或外部引用。
强夯施工前，夯击区内的地下设施应予搬迁；对夯击区周围15m以内的建筑物和地下设施等应考虑振动的影响，必要时应采取防振措施(如挖隔震沟等)或进行加固；在此范围外的，也应注意震动的影响。,others,others,正确,该规范涉及“强夯施工前”的搬迁地下设施、采取防振措施等具体施工阶段的要求，与BIM设计和检查无关，符合others类中关于施工过程要求的定义。
管道组成件不在制造厂试压时，可在现场进行压力试验；压力试验时，不应发生泄漏、破坏和塑性变形。,others,others,正确,该规范涉及“现场进行压力试验”及“不应发生泄漏、破坏和塑性变形”等施工阶段的具体质量检测要求，与施工过程直接相关，符合others类中“施工或维护过程的要求”的定义，且样本中类似试验要求（如试验加载量）也被归类为others类。
牛悬挂畜体剥皮加工工序应包括：牛（宰杀放血）-电刺激-预剥前蹄-去角、前蹄-预剥头皮-编号-去头-（头部检验、冲洗）-扎食管-预剥后腿皮-转挂畜体、换轨（滑轮芯片采集信息）-去后蹄-预剥臀部皮、尾皮-分离直肠-封肛-预剥胸部皮-预剥颈部皮-机器扯皮（编号）-（进入胴体加工工序）。,others,direct,错误,未匹配到
如果因抗浮不满足要求而将裙房范围设置抗浮桩，由于抗拔桩的支撑作用，裙房的沉降将受到限制，这就加大了高层与裙房间的沉降差，因此应考虑其影响。,others,others,正确,文本涉及“设置抗浮桩”，这是一种施工活动的要求，与BIM设计和检查过程无关，符合others类别的定义特征。
氨气浓度报警控制器发出的报警信息应传送至相关制冷机房控制室显示、报警。,others,others,正确,该条款涉及氨气浓度报警信息的传送和显示要求，属于设施运行监控过程的要求，与BIM设计和检查过程无关，符合others类别中“施工或维护过程的要求”的特征。
4 熔铝炉宜使用磁力搅拌技术。,others,others,正确,"该条款涉及熔铝炉的操作要求（""宜使用磁力搅拌技术""），隐含设备使用或维护过程，与BIM设计和检查无关，符合others类定义中""施工或维护过程的要求""特征。"
当防雷系统采取等电位联结措施时，应将引人建筑内金属设备管道及金属建筑构件等连接成等电位体。,others,others,正确,该条款描述了连接金属设备管道及构件以形成等电位体的措施，这属于施工过程的要求（通常在安装或施工阶段执行），与BIM设计和检查过程无关，符合others类定义中“施工或维护过程的要求”的特征。
洁净工作服洗涤、干燥和整理，应符合下列要求：1 空气洁净度100 000级及以上的医药洁净室(区)的洁净工作服洗涤、干燥和整理室，其空气洁净度等级不应低于300 000级。,others,others,正确,此条款涉及洁净工作服的洗涤、干燥和整理等维护过程要求，与BIM设计和检查无关，符合others类别的定义（通常针对施工或维护相关活动）。
对铅精矿、锌精矿、混合铅锌精矿中所含主金属外的其他有价元素，应视其含量的经济价值回收利用。,others,others,正确,"文本明确涉及""回收利用""要求，这与施工或维护过程相关，且符合others类别定义中""施工或维护过程的要求""的特征，尽管未直接出现""施工""或""维护""关键词，但回收利用操作属于后期维护活动，与BIM设计和检查无关。"
3 火灾报警及消防系统联锁功能。,others,others,正确,该条款涉及消防系统联锁功能，这通常与施工安装或维护过程相关，与BIM设计和检查无关，符合others类定义中“施工或维护过程的要求”的特征。
固体废弃物应回收和综合利用。,others,others,正确,此条款涉及“固体废弃物应回收和综合利用”，内容聚焦于废弃物处理，通常与施工或维护过程相关，与BIM设计和检查无关，符合类别4的定义。
区间线路线间距及其加宽应符合下列规定：1 直线地段的线间距不得小于表3．1．8-1规定的数值。,reference,reference,正确,"文本中包含对""表3．1．8-1""的明确引用，这直接符合reference类别的定义（需要引入外部的表格），且文本未涉及直接属性检查、推导计算、方法规定或术语定义，因此其他类别均不匹配。"
热处理车间地面荷载标准值，可按表F．0．2的规定采用。,reference,reference,正确,"该条款明确要求引用外部表格（表F.0.2），符合reference类别定义中""需要引入外部的图片、公式、表格以及其他条款或附录""的特征，且文本中无其他类别（如direct、indirect等）的匹配特征。"
当同一建筑地上、地下为不同使用功能时，楼梯踏步高度和宽度可分别按本标准表6．8．10的规定执行。,reference,reference,正确,"文本明确要求""按本标准表6．8．10的规定执行""，这涉及引入外部表格作为依据，符合reference类别的定义（即需要引用外部的表格、条款或附录），且文本中无显式属性检查、推导计算或方法措施字样。"
同时承受剪力和杆轴方向拉力的普通螺栓，应负荷下列公式的要求：[图片]73,reference,reference,正确,"文本中包含""[图片]73""，这明确引入了外部图片或公式的引用，符合reference类别的定义（需要引入外部的图片、公式、表格或他条款），且文本主体""应负荷下列公式的要求""进一步强调了对公式的依赖。"
机物料仓库面积宜根据企业规模和易损件、纺专器材的消耗定额确定，也可按本规范附录H的规定确定。,reference,reference,正确,文本提到“也可按本规范附录H的规定确定”，这明确要求引入外部附录（附录H），符合reference类别的定义，即“需要引入外部的图片、公式、表格以及其他条款或附录”。其他类别不匹配，例如：无术语定义（排除term）、无施工维护内容（排除others）、虽有“宜”字但核心是引用而非方法描述（排除method），且未涉及直接属性检查或计算推导（排除direct和indirect）。
树脂混凝土的线收缩率不应大于0．005％，线收缩率试验检测应符合本标准附录D的规定。,reference,reference,正确,该条款中“线收缩率试验检测应符合本标准附录D的规定”明确要求引入外部附录D作为参考，符合reference类别的定义（需引入条款或附录）；虽有数字“0.005%”（少于2个），但整体核心是依赖附录，而非直接属性检查或推导计算，因此排除direct和indirect等类别。
对于有大面积地面堆载的单层厂房和露天栈桥，当在使用过程中允许调整起重机轨道时，其地基设计应按现行国家标准《建筑地基基础设计规范》GB 50007的规定，计算由地面荷载引起柱基内侧边缘中点的地基附加沉降量，且不应超过其规定的允许值。,reference,reference,正确,文本明确要求引入外部标准《建筑地基基础设计规范》GB 50007的规定以计算地基附加沉降量，这直接符合reference类别的定义（需要引入外部的其他条款或附录），而非其他类别（如method或indirect），因为核心特征是依赖外部规范而非内部推导或直接属性检查。
特大、大、中、小桥及涵洞按单孔跨径或多孔跨径总长分类规定见表1．0．5。,reference,reference,正确,该文本明确要求引入外部表格“表1.0.5”以获取分类规定，这直接符合reference类别的定义“需要引入外部的图片、公式、表格以及他条款或附录”。文本中没有涉及直接属性检查、推导计算、方法措施或术语定义等特征。
岩溶场地可根据岩溶发育程度划分为三个等级，设计时应根据具体情况，按表6．6．2选用。,reference,reference,正确,文本中明确引用了外部表格“表6．6．2”，符合reference类别的定义（需要引入外部的表格、图片、公式或其他条款）。
常用防火板主要技术性能参数可见附录B表B．0．2。,reference,reference,正确,该文本明确要求引入外部资源（附录B表B.0.2），这直接匹配reference类别的定义，即需要引用外部表格、图片或附录；且文本中无其他特征（如数字检查、推导计算或方法规定），因此reference是最可能且唯一的匹配类别。
机墩上的作用及作用组合按表6．3．5采用。,reference,reference,正确,"该条款包含对""表6．3．5""的明确引用，需要引入外部表格以获取具体作用及作用组合信息，符合reference类别定义中""需要引入外部的图片、公式、表格以及其他条款或附录""的特征。"
轨道运输中部甩车场平曲线半径宜按表5．1．18选取，并应按车辆运送长材料时的条件进行校核。,reference,reference,正确,文本中明确引用外部表格“表5．1．18”（即“宜按表5．1．18选取”），这直接符合reference类别的定义——需要引入外部的图片、公式、表格或其他条款；同时，文本未涉及直接属性检查（排除direct）、推导计算（排除indirect）、宏观指导（排除general）、具体方法措施（虽有“宜”字但核心是引用表格而非描述方法，故排除method）、施工维护（排除others）或术语定义（排除term）。
储存库房内存放商品应紧凑、有规律，货架或堆垛间的通道净宽度应符合表4．3．6的规定。,reference,reference,正确,"文本中""通道净宽度应符合表4．3．6的规定""明确引入了外部表格""表4.3.6""，这直接符合reference类别的定义（需要引入外部的图片、公式、表格或附录）。其他类别不匹配：无显式属性检查（direct）、无宏观指导（general）、无推导计算（indirect）、虽有""应""字样但核心是引用而非方法（method）、无关施工维护（others）、非术语定义（term）。"
地下管线之间的最小水平间距及最小垂直净距，宜符合表7．2．3-1和表7．2．3-2的规定。,reference,reference,正确,该文本明确引用外部表格“表7．2．3-1和表7．2．3-2”，要求信息从这些表格中获取，符合reference类别的定义（需要引入外部的表格），且无其他类别特征（如数字计算或宏观指导）。
地下管线之间的最小垂直净距应符合表A．0．3的规定。,reference,reference,正确,"文本中明确要求""应符合表A．0．3的规定""，这涉及引入外部表格作为参考依据，符合reference类别的定义，即需要外部的图片、公式、表格或其他条款。"
当必须采用单独接地时，医疗电气设备接地应与医疗场所接地绝缘隔离，两接地网的地中距离应符合本规范第12．7．1条的规定。,reference,reference,正确,"文本中明确要求引用其他条款（""应符合本规范第12．7．1条的规定""），这直接匹配reference类别的定义，即需要引入外部内容（如他条款或附录），而无需推导或计算。"
采暖室内计算温度宜符合表14．1．5的规定。,reference,reference,正确,"该条款明确引用外部表格（表14．1．5），这直接匹配reference类别的定义：""需要引入外部的图片、公式、表格以及他条款或附录""，而文本中未涉及其他类别的特征（如直接属性检查、推导计算或方法措施）。"
最小单位水泥用量应满足表6．4．1-1的规定。,reference,reference,正确,文本中明确引用了外部表格“表6．4．1-1”，这直接符合reference类别的定义（需要引入外部的表格、图片或公式），而其他类别如direct或indirect等均不匹配，因为文本未涉及BIM属性提取、计算或方法规定。
冷库负荷计算应符合现行国家标准《冷库设计规范》GB 50072的有关规定。,reference,reference,正确,文本明确要求引入外部国家标准《冷库设计规范》GB 50072，这直接符合reference类别的定义——即需要引用外部的条款或标准，而非直接从BIM模型提取信息或涉及其他类别特征。
建(构)筑物的抗震设防分类应按使用功能的重要性、生产规模、受灾停产后经济损失和修复难易程度等因素确定，并应符合表9．1．4的规定。,reference,reference,正确,文本中明确要求“应符合表9．1．4的规定”，这直接引用了外部表格，符合reference类别“需要引入外部的图片、公式、表格以及其他条款或附录”的核心特征。
输气站的采暖通风和空气调节设计应符合现行国家标准《采暖通风与空气调节设计规范》GB 50019的有关规定。,reference,reference,正确,该条款明确要求引用外部国家标准《采暖通风与空气调节设计规范》GB 50019，这直接符合reference类别（编号5）的定义，即需要引入外部的规范、条款或附录，而不涉及直接从BIM模型中提取属性、计算推导、方法描述或术语定义等其他类别特征。
观众看台功能分类应符合表4．3．3的规定。,reference,reference,正确,"文本中明确引用了外部表格""表4．3．3""，这需要引入外部资源（如表格）以获取具体规定，符合reference类别的定义（即需要引入外部的图片、公式、表格或其他条款）。其他类别不匹配：无显式属性检查（非direct）、无宏观指导（非general）、无推导计算（非indirect）、无方法措施描述（非method）、无施工维护内容（非others）、无术语定义格式（非term）。"
粉末活性炭吸附 powdered activated carbon adsorption：投加粉末活性炭，用以吸附溶解性物质和改善臭、味的净水工序。,term,term,正确,文本格式严格匹配term类别定义，即“中文 英文：解释”的格式。具体表现为“粉末活性炭吸附”为中文术语，“powdered activated carbon adsorption”为英文翻译，冒号后“投加粉末活性炭，用以吸附溶解性物质和改善臭、味的净水工序”为解释部分。
三击贯入度 the total penetration of three drives：指填充料夯实完毕后，以锤径为355mm，质量为3500kg的柱锤，落距为6．0m，连续三次锤击的累计下沉量。,term,term,正确,测试文本格式严格匹配“中文 英文：解释”的模式（“三击贯入度 the total penetration of three drives：指填充料夯实完毕后...”），符合term类别的定义“格式为‘中文 英文：解释’”，因此直接分类为term类。
防眩设施 anti-glare facilities：为夜间行车的驾驶人员免受对向来车前灯眩光干扰而设置的构造物。,term,term,正确,文本格式严格符合“中文 英文：解释”的术语定义格式（即“防眩设施 anti-glare facilities：解释”），根据类别6的定义应直接分类为term。
酒店式办公楼 hotel-office building：提供酒店式服务和管理的办公楼。,term,term,正确,文本格式严格符合term类定义的“中文 英文：解释”模式，其中“酒店式办公楼”是中文术语，“hotel-office building”是英文翻译，“提供酒店式服务和管理的办公楼”是解释部分，因此直接归类为term类。
隔离墙 dividing wall：在软土地基中设置的对地基中渗流、竖向沉降或侧向挤压起隔离作用的连续墙体。,term,term,正确,文本格式严格符合“中文 英文：解释”的定义格式（即“隔离墙 dividing wall：解释内容”），直接定义了术语“隔离墙”。
容许剪应力 allowable shear stress：沥青混合料的抗剪强度与抗剪强度结构系数之比。,term,term,正确,文本格式为“中文 英文：解释”（即“容许剪应力 allowable shear stress：沥青混合料的抗剪强度与抗剪强度结构系数之比”），直接符合term类定义的要求。
列车竖向动力 vertical dynamic force of train：列车运行时产生的竖向动力作用。,term,term,正确,该文本格式为“列车竖向动力 vertical dynamic force of train：列车运行时产生的竖向动力作用”，严格匹配“中文 英文：解释”的格式（中文为“列车竖向动力”，英文为“vertical dynamic force of train”，解释部分为“列车运行时产生的竖向动力作用”），根据定义直接归类为term类。
其他用地(E)：规划范围内除居住区用地以外的各种用地，应包括非直接为本区居民配建的道路用地、其他单位用地、保留的自然村或不可建设用地等。,term,term,正确,文本严格遵循“中文 英文：解释”的格式（“其他用地(E)：”为中文术语和英文缩写，后接解释内容），属于术语定义，且无数字、无方法指示、无引用外部资源、无施工维护相关词，符合term类别的核心特征。
多热源分别运行 independently operation of multi-heat sources：在采暖期或供冷期用阀门将供热系统分隔成多个单热源供热系统，由各个热源分别供热的运行方式。,term,term,正确,文本严格符合“中文 英文：解释”的格式（如“多热源分别运行 independently operation of multi-heat sources：...”），该格式直接匹配term类别的定义，即定义规范中使用的术语。
日变化系数 daily variation coefficient：最高日供水量与平均日供水量的比值。,term,term,正确,测试文本的格式为“中文 英文：解释”（即“日变化系数 daily variation coefficient：最高日供水量与平均日供水量的比值”），严格符合term类别的定义要求，即“定义了规范中使用的术语”。其他类别（如direct、indirect等）均不适用，因文本无属性检查、计算要求、方法措施或外部引用。
操作温度 operating temperature：在稳态操作条件下，一个系统内介质的温度。,term,term,正确,文本格式严格匹配“中文 英文：解释”的模式（即“操作温度 operating temperature：在稳态操作条件下，一个系统内介质的温度”），根据类别定义，此类条款直接分为term类。
反应位移法Ⅱ seismic displacement method Ⅱ：适用于成层地层中地下结构的形状简单断面的反应位移法。,term,term,正确,"测试文本""反应位移法Ⅱ seismic displacement method Ⅱ：适用于成层地层中地下结构的形状简单断面的反应位移法。""的格式严格匹配term类别定义的""中文 英文：解释""模式（中文部分为""反应位移法Ⅱ""，英文部分为""seismic displacement method Ⅱ""，冒号后为解释），因此根据注意事项直接分类为term类。"
水环境敏感路段 sensitive section of water environment：路线穿越要求排放水质为不低于现行《地表水环境质量标准》（GB 3838）中Ⅳ类水质标准区域的路段，或穿越要求排放水质为不低于现行《海水水质标准》（GB 3097）中的第三类水质标准海域的路段。其中穿越要求水质不低于Ⅱ类区域或第一类海域的路段为水环境强敏感路段；要求水质不低于Ⅲ类区域或第二类海域的路段为水环境中敏感路段；要求水质不低于Ⅳ类区域或第三类海域的路段为水环境弱敏感路段。,term,term,正确,文本以“水环境敏感路段 sensitive section of water environment：”开头，严格符合term类别定义的格式“中文 英文：解释”，后续内容是对该术语及其子类型（如水环境强敏感路段）的详细定义，未涉及其他类别特征（如属性检查、计算、方法或外部引用）。
弯道超高super elevation at curve：为平衡机动车在弯道上行驶所产生的离心力所设置的弯道横向坡度而形成的高差。,term,term,正确,文本严格遵循“中文 英文：解释”的格式（“弯道超高super elevation at curve：为平衡机动车在弯道上行驶所产生的离心力所设置的弯道横向坡度而形成的高差”），符合term类别的定义，即定义规范中使用的术语，且无其他类别特征（如数字、方法指示、引用或施工维护内容）。
绿化用地 green area：指公园用地内用以栽植乔木、灌木、草本植物的用地。,term,term,正确,该文本严格符合“中文 英文：解释”的格式（“绿化用地 green area：指公园用地内用以栽植乔木、灌木、草本植物的用地”），直接定义了术语，因此根据类别定义应直接分类为term类。
塑料填料 plastic media：用以提供微生物生长的载体，有硬性、软性和半软性填料。,term,term,正确,"文本格式严格符合""term""类别的定义要求，即""中文 英文：解释""。具体表现为：""塑料填料""（中文）、""plastic media""（英文）后接冒号"":""，并跟随解释""用以提供微生物生长的载体，有硬性、软性和半软性填料""。此格式直接定义术语，无其他类别（如含数字、引用或方法指示）的特征干扰。"
地震作用效应 seismic effect：由地震作用引起的桥梁结构内力与变形等作用效应的总称。,term,term,正确,测试文本“地震作用效应 seismic effect：由地震作用引起的桥梁结构内力与变形等作用效应的总称”严格符合类别6（term）的定义格式“中文 英文：解释”，即“地震作用效应”为中文术语，“seismic effect”为英文对应词，后跟冒号和解释内容，因此直接归为term类。其他类别均不匹配：无直接属性检查（排除0-direct）、无宏观指导（排除1-general）、无需推导计算（排除2-indirect）、无方法规定（排除3-method）、无施工维护内容（排除4-others）、无外部引用（排除5-reference）。
塑性耗能区 plastic energy dissipative zone：在强烈地震作用下，结构构件首先进入塑性变形并消耗能量的区域。,term,term,正确,测试文本的格式为“中文 英文：解释”，即“塑性耗能区 plastic energy dissipative zone：在强烈地震作用下，结构构件首先进入塑性变形并消耗能量的区域。”，这直接符合term类别的定义：定义了规范中使用的术语，且格式严格匹配类别6的描述。
典型气象日 typical meteorological day：在典型气象年中所选取的代表季节气候特征的一日。以典型气象年最热月（或最冷月）中的温度、日较差、湿度、太阳辐射照度的日平均值与该月平均值最接近的一日，称为夏季（或冬季）典型气象日。,term,term,正确,文本格式严格符合“中文 英文：解释”的定义（即“典型气象日 typical meteorological day：在典型气象年中所选取的代表季节气候特征的一日...”），直接定义了术语“典型气象日”，因此根据类别6（term）的注意事项应直接分类。
远控消防炮系统(简称远控炮系统) remote-controlled fire monitor extinguishing systems(abbreviation：remote-controlled monitor systems)：可远距离控制消防炮的固定消防炮灭火系统。,term,term,正确,文本严格符合term类定义的“中文 英文：解释”格式（如“远控消防炮系统”为中文，“remote-controlled fire monitor extinguishing systems”为英文，“：可远距离控制消防炮的固定消防炮灭火系统”为解释部分），且内容为术语定义，无其他类别特征（如数字、计算、方法指示或外部引用）。
