text,predicted_label1,predicted_label2,true_label,result,confusion_point
位于寒冷地区的污水处理构筑物，应有保温防冻措施。,method,others,method,正确,该规范可能因为提到“应有保温防冻措施”这一具体措施而被归为method类；也可能因为涉及“寒冷地区”和“污水处理构筑物”特定环境下的保温防冻要求，暗示了施工或维护场景而被归为others类。
5 沿外墙架空敷设的给水管应根据当地气象条件采取防冻措施。,method,others,method,正确,该规范可能因为提到了“应采取防冻措施”这种具体的方法或措施而被分为method类；也可能因为“沿外墙架空敷设的给水管应根据当地气象条件采取防冻措施”涉及施工或维护中的具体要求被分为others类。
否则应采用降排水、换填、设置保温层或隔断层等措施。,method,indirect,method,正确,该规范可能因为提到了具体的措施“应采用降排水、换填、设置保温层或隔断层等措施”而被分为method类；也可能因为需要评估多种措施的效果，涉及到多个步骤和推导，符合间接条款的定义而被分为indirect类。
有积水的管沟，宜排净水后回填，否则应采取防止回填作业造成管道位移的措施。,method,others,method,正确,该规范可能因为提到“采取措施”被归类为method类；也可能因为涉及到具体的施工或维护操作如“排净水后回填”和“防止回填作业造成管道位移”被归类为others类。
泄水孔可采用塑料管或铸铁管等，直径宜为50～100mm，安置时应向下倾斜3％～5％，进水口处应采取反滤和防堵措施。,method,indirect,method,正确,该规范可能因为包含了“应采取反滤和防堵措施”这样带有措施的表述而被分为method类；也可能因为涉及多个具体的尺寸和倾斜角度的要求，需要从BIM模型中获取多个实体信息进行推导和计算而被分为indirect类。
乙二醇的储存天数，当采用公路或管道运输时，宜为7d～10d；当采用铁路或内河及近海运输时，宜为10d～20d。,others,indirect,others,正确,该规范可能因为提到“储存天数”及不同运输方式下的具体天数范围，暗示了施工或维护阶段的需求而被分为others类；也可能因为规范中涉及到多个实体（如乙二醇的储存时间与运输方式的关系）且需要进行一定的推导和计算来满足不同的运输条件而被分为indirect类。
经过预压固结的地基可采用固结不排水试验。,others,indirect,others,正确,该规范可能因为提到“地基”“固结不排水试验”等施工或维护阶段相关的词汇而被分为others类；也可能因为“经过预压固结的地基可采用固结不排水试验”涉及对已有条件进行进一步的计算和推导以决定实验方法而被分为indirect类。
脱硫剂采用箱内再生时，掺空气后煤气中含氧量应由煤气中硫化氢含量确定。,others,indirect,others,正确,该规范可能因为“脱硫剂”“再生”等施工或维护过程中的关键词而被分为others类；也可能因为“掺空气后煤气中含氧量应由煤气中硫化氢含量确定”涉及需要通过BIM模型中的信息进行推导和计算而被分为indirect类。
施工前应进行成桩工艺和成桩强度试验。,others,method,others,正确,该规范可能因为提到“施工前”而被误解为与施工相关的条款而被分为others类；也可能因为“应进行成桩工艺和成桩强度试验”表明了一种具体的应采取的方法或措施而被分为method类。
工艺设备配置，应满足连续生产、大卷装、产量平衡和品种调整的要求。,others,general,others,正确,该规范可能因为提到了“工艺设备配置”和具体的生产场景，容易让人联想到施工或维护过程而被分为others类；也可能因为“应满足连续生产、大卷装、产量平衡和品种调整的要求”这样宏观指导性的语句被分为general类。
发生火灾时，应能实现报警、急停、自动喷水。,others,method,others,正确,该规范可能因为提到“火灾”和“生产系统”的操作场景而被误认为是施工或维护过程中的要求被分为others类；也可能因为“应能实现报警、急停、自动喷水”这样的具体措施和步骤被分为method类。
供热热源应兼顾生产用热与辅助生产用热，宜充分利用生产余热。,others,general,others,正确,该规范可能因为提到“供热热源”与“生产用热”等具体的生产场景而被误认为是施工或维护过程的要求从而归入others类；也可能因为其提供了关于热源利用的一般性指导原则，强调了整体规划和综合利用的理念，因此被归入general类。
点型探测器宜水平安装。,others,method,others,正确,该规范可能因为提到“点型探测器”及其安装位置而被视为与施工或维护相关的场景，从而被分为others类；也可能因为“宜水平安装”描述了一种安装方法或建议，符合method类的定义。
爆炸危险环境的仪表选型应满足车间防爆等级要求。,others,reference,others,正确,该规范可能因为提到“车间防爆等级要求”暗示施工或维护场景而被分为others类；也可能因为需要参照具体的车间防爆等级标准而被分为reference类。
强夯施工前，夯击区内的地下设施应予搬迁；对夯击区周围15m以内的建筑物和地下设施等应考虑振动的影响，必要时应采取防振措施(如挖隔震沟等)或进行加固；在此范围外的，也应注意震动的影响。,method,others,others,正确,该规范可能因为提到“应采取防振措施”等具体方法和措施而被分为method类；也可能因为涉及到施工前的准备工作和施工影响，如“强夯施工前”和“必要时应采取防振措施”等施工相关描述而被分为others类。
管道组成件不在制造厂试压时，可在现场进行压力试验；压力试验时，不应发生泄漏、破坏和塑性变形。,others,method,others,正确,该规范可能因为提到“现场进行压力试验”涉及到施工阶段的操作而被分为others类；也可能因为规范中的“不应发生泄漏、破坏和塑性变形”指出了试验过程中应采取的方法和措施而被分为method类。
牛悬挂畜体剥皮加工工序应包括：牛（宰杀放血）-电刺激-预剥前蹄-去角、前蹄-预剥头皮-编号-去头-（头部检验、冲洗）-扎食管-预剥后腿皮-转挂畜体、换轨（滑轮芯片采集信息）-去后蹄-预剥臀部皮、尾皮-分离直肠-封肛-预剥胸部皮-预剥颈部皮-机器扯皮（编号）-（进入胴体加工工序）。,others,method,others,正确,该规范可能因为提到“牛悬挂畜体剥皮加工工序”涉及到具体的施工或维护场景而被分为others类；也可能因为详细描述了加工工序中的步骤和方法，强调了“应包括”的具体操作流程而被分为method类。
如果因抗浮不满足要求而将裙房范围设置抗浮桩，由于抗拔桩的支撑作用，裙房的沉降将受到限制，这就加大了高层与裙房间的沉降差，因此应考虑其影响。,general,indirect,others,错误,该规范可能因为描述了一种普遍的设计指导思想，涉及到设计过程中需要考虑的因素而被分为general类；也可能因为提到了具体的结构影响因素及其对沉降差的影响，需要通过一定的推导和计算来评估其影响，而被分为indirect类。
氨气浓度报警控制器发出的报警信息应传送至相关制冷机房控制室显示、报警。,others,direct,others,正确,"该规范可能因为提及""氨气浓度报警控制器""和""制冷机房控制室""暗示施工或维护场景而被分为others类；也可能因为“发出的报警信息应传送至相关制冷机房控制室显示、报警”这一具体功能属性可以被BIM模型直接检查而被分为direct类。"
4 熔铝炉宜使用磁力搅拌技术。,others,method,others,正确,该规范可能因为提到“熔铝炉”和“生产系统”相关的内容，暗示了施工或维护过程中的具体操作而被分为others类；也可能因为“宜使用磁力搅拌技术”表明了一种推荐采用的技术方法而被分为method类。
当防雷系统采取等电位联结措施时，应将引人建筑内金属设备管道及金属建筑构件等连接成等电位体。,method,reference,others,错误,该规范可能因为提到了“采取等电位联结措施”这种具体的方法或措施而被分为method类；也可能因为涉及到防雷系统的特定要求，需要参照相关规范或标准而被分为reference类。
洁净工作服洗涤、干燥和整理，应符合下列要求：1 空气洁净度100 000级及以上的医药洁净室(区)的洁净工作服洗涤、干燥和整理室，其空气洁净度等级不应低于300 000级。,others,reference,others,正确,该规范可能因为提到“洁净工作服洗涤、干燥和整理”这类具体的施工或维护过程而被分为others类；也可能因为涉及到特定级别的洁净度要求，暗示需要参照相关标准或规范来进行判定而被分为reference类。
对铅精矿、锌精矿、混合铅锌精矿中所含主金属外的其他有价元素，应视其含量的经济价值回收利用。,others,indirect,others,正确,该规范可能因为提到了“铅精矿、锌精矿、混合铅锌精矿”等具体材料及其回收利用，容易让人联想到具体的施工或维护阶段，而被归类为others类；也可能因为该规范中提到需要视具体含量进行回收利用，涉及到多个元素和步骤，需进行一定的推导和计算，而被归类为indirect类。
3 火灾报警及消防系统联锁功能。,others,method,others,正确,该规范可能因为提到“火灾报警及消防系统联锁功能”而暗示具体的施工或维护要求，从而被分为others类；也可能因为涉及到应采取的消防系统联锁功能措施，类似于其他样本中的“应设置”或“应采取”某种措施的表述，被归类为method类。
固体废弃物应回收和综合利用。,others,general,others,正确,该规范可能因为提到了“固体废弃物应回收和综合利用”，暗示了施工或维护过程中的具体行动而被分为others类；也可能因为“应回收和综合利用”表达了对固体废弃物处理的宏观指导思想而被分为general类。
区间线路线间距及其加宽应符合下列规定：1 直线地段的线间距不得小于表3．1．8-1规定的数值。,reference,direct,reference,正确,"该规范可能因为提到了具体的数值和表3.1.8-1的规定，暗示了需要参照外部表格而被分为reference类；也可能因为""直线地段的线间距不得小于表3.1.8-1规定的数值""这种直接检查BIM模型中具体属性的要求被分为direct类。"
热处理车间地面荷载标准值，可按表F．0．2的规定采用。,reference,indirect,reference,正确,该规范可能因为提到“可按表F．0．2的规定采用”而被视为需要引入外部表格的reference类；也可能因为“热处理车间地面荷载标准值”的规定需基于特定数值的间接计算和推导而被视为indirect类。
当同一建筑地上、地下为不同使用功能时，楼梯踏步高度和宽度可分别按本标准表6．8．10的规定执行。,reference,indirect,reference,正确,该规范可能因为提到“应按本标准表6．8．10的规定执行”这种需要参照外部表格的情况而被分为reference类；也可能因为涉及根据具体情况调整楼梯踏步高度和宽度的计算和推导过程而被分为indirect类。
同时承受剪力和杆轴方向拉力的普通螺栓，应负荷下列公式的要求：[图片]73,reference,indirect,reference,正确,该规范可能因为提到了具体的公式要求而被分为reference类；也可能因为需要通过计算螺栓受力情况来判断是否符合规范要求而被分为indirect类。
机物料仓库面积宜根据企业规模和易损件、纺专器材的消耗定额确定，也可按本规范附录H的规定确定。,reference,indirect,reference,正确,该规范可能因为提到“也可按本规范附录H的规定确定”而被分为reference类；也可能因为需要根据企业规模和消耗定额确定面积，涉及一定的推导和计算过程而被分为indirect类。
树脂混凝土的线收缩率不应大于0．005％，线收缩率试验检测应符合本标准附录D的规定。,reference,indirect,reference,正确,该规范可能因为提到“附录D的规定”暗示需要参照外部标准而被分为reference类；也可能因为“线收缩率不应大于0．005％”这一数值限制需从BIM模型中获取相关属性并进行计算判断而被分为indirect类。
对于有大面积地面堆载的单层厂房和露天栈桥，当在使用过程中允许调整起重机轨道时，其地基设计应按现行国家标准《建筑地基基础设计规范》GB 50007的规定，计算由地面荷载引起柱基内侧边缘中点的地基附加沉降量，且不应超过其规定的允许值。,reference,indirect,reference,正确,该规范可能因为提到需要参照现行国家标准《建筑地基基础设计规范》GB 50007的规定，从而引入了外部规范，而被分为reference类；也可能因为涉及具体的地基沉降计算，需要基于BIM模型中的信息进行推导和计算，而被分为indirect类。
特大、大、中、小桥及涵洞按单孔跨径或多孔跨径总长分类规定见表1．0．5。,reference,general,reference,正确,该规范可能因为提到了“见表1．0．5”，暗示需要参考外部资料而被分为reference类；也可能因为其提供了桥梁和涵洞分类的宏观指导性内容，没有具体指向某一特定构件或属性而被分为general类。
岩溶场地可根据岩溶发育程度划分为三个等级，设计时应根据具体情况，按表6．6．2选用。,reference,general,reference,正确,该规范可能因为提到了“按表6．6．2选用”而被归类为reference类；也可能因为“岩溶场地可根据岩溶发育程度划分为三个等级”提供了设计过程中的宏观指导原则而被归类为general类。
常用防火板主要技术性能参数可见附录B表B．0．2。,reference,term,reference,正确,该规范可能因为提到“附录B表B．0．2”需要引用外部资料而被分为reference类；也可能因为“常用防火板主要技术性能参数”这一表述类似术语定义的格式而被分为term类。
机墩上的作用及作用组合按表6．3．5采用。,reference,indirect,reference,正确,该规范可能因为提到“按表6．3．5采用”而被归类为reference类，因为需要参照外部表格；也可能因为涉及“作用及作用组合”需进行推导和计算，从而被归类为indirect类。
轨道运输中部甩车场平曲线半径宜按表5．1．18选取，并应按车辆运送长材料时的条件进行校核。,reference,indirect,reference,正确,该规范可能因为提到“宜按表5．1．18选取”这一外部参考内容而被分为reference类；也可能因为涉及“平曲线半径”和“校核”的计算和推导过程而被分为indirect类。
储存库房内存放商品应紧凑、有规律，货架或堆垛间的通道净宽度应符合表4．3．6的规定。,reference,indirect,reference,正确,该规范可能因为提到“应符合表4．3．6的规定”而被归类为需要引入外部信息的reference类；也可能因为规范中提到的“通道净宽度应符合表4．3．6的规定”需要基于BIM模型中的多个实体进行计算和推导，因此被归类为indirect类。
地下管线之间的最小水平间距及最小垂直净距，宜符合表7．2．3-1和表7．2．3-2的规定。,reference,indirect,reference,正确,该规范可能因为提到“宜符合表7．2．3-1和表7．2．3-2的规定”而被分为reference类；也可能因为“地下管线之间的最小水平间距及最小垂直净距”需要从BIM模型直接获得的信息进行推导和计算而被分为indirect类。
地下管线之间的最小垂直净距应符合表A．0．3的规定。,reference,indirect,reference,正确,该规范可能因为提到“应符合表A．0．3的规定”而被认为需要参考外部表格，被分为reference类；也可能因为涉及“地下管线之间的最小垂直净距”的具体数值和条件判断，需要从BIM模型中提取信息进行推导计算，被分为indirect类。
当必须采用单独接地时，医疗电气设备接地应与医疗场所接地绝缘隔离，两接地网的地中距离应符合本规范第12．7．1条的规定。,reference,indirect,reference,正确,该规范可能因为引用了“本规范第12．7．1条的规定”而被视为需要参照外部信息或条款，被分为reference类；也可能因为涉及具体数值和条件判断，如“地中距离应符合本规范第12．7．1条的规定”，需要从BIM模型中推导和计算特定信息而被分为indirect类。
采暖室内计算温度宜符合表14．1．5的规定。,reference,indirect,reference,正确,该规范可能因为提到“符合表14．1．5的规定”而被误认为需要引入外部表格，归为reference类；也可能因为涉及到具体的温度计算和参照数值，需要通过BIM模型中的数据间接推算和验证，从而被归为indirect类。
最小单位水泥用量应满足表6．4．1-1的规定。,reference,indirect,reference,正确,该规范可能因为提及“应满足表6．4．1-1的规定”，暗示需要参照外部表格而被分为reference类；也可能因为涉及具体的水泥用量限制，需要基于BIM模型中的数据进行推导计算而被分为indirect类。
冷库负荷计算应符合现行国家标准《冷库设计规范》GB 50072的有关规定。,reference,general,reference,正确,该规范可能因为引用了现行国家标准《冷库设计规范》GB 50072的有关规定而被分为reference类；也可能因为提到了“应符合现行国家标准”的宏观指导性要求被分为general类。
建(构)筑物的抗震设防分类应按使用功能的重要性、生产规模、受灾停产后经济损失和修复难易程度等因素确定，并应符合表9．1．4的规定。,reference,general,reference,正确,该规范可能因为提到“应符合表9．1．4的规定”暗示需要参考外部文档或表格而被分为reference类；也可能因为规范强调了抗震设防分类应根据多种因素综合确定，体现了一种宏观指导思想而被分为general类。
输气站的采暖通风和空气调节设计应符合现行国家标准《采暖通风与空气调节设计规范》GB 50019的有关规定。,reference,general,reference,正确,该规范可能因为提及了“应符合现行国家标准《采暖通风与空气调节设计规范》GB 50019的有关规定”，暗示需要引用外部的标准或规范而被分为reference类；也可能因为“输气站的采暖通风和空气调节设计应符合现行国家标准”的表述符合宏观指导性语句，被分为general类。
观众看台功能分类应符合表4．3．3的规定。,reference,general,reference,正确,该规范可能因为提到“应符合表4．3．3的规定”而被归为需要参考外部信息的reference类；也可能因为“观众看台功能分类应符合表4．3．3的规定”这一宏观指导性质的句子而被归为general类。
粉末活性炭吸附 powdered activated carbon adsorption：投加粉末活性炭，用以吸附溶解性物质和改善臭、味的净水工序。,term,reference,term,正确,该规范可能因为采用了“粉末活性炭吸附 powdered activated carbon adsorption”这种术语定义格式而被分为term类；也可能因为描述了具体的净水工序步骤，类似于引入外部处理流程，而被分为reference类。
三击贯入度 the total penetration of three drives：指填充料夯实完毕后，以锤径为355mm，质量为3500kg的柱锤，落距为6．0m，连续三次锤击的累计下沉量。,term,reference,term,正确,该规范可能因为定义了术语“三击贯入度”的具体含义而被分为term类；也可能因为其描述中涉及到具体的测量方法和参数，需参照特定的技术说明或图表来理解，而被分为reference类。
防眩设施 anti-glare facilities：为夜间行车的驾驶人员免受对向来车前灯眩光干扰而设置的构造物。,term,reference,term,正确,该规范可能因为格式为“中文 英文：解释”，符合term类的定义而被分为term类；也可能因为提供了关于防眩设施的详细解释，类似于外部参考资料中的定义和解释，被分为reference类。
酒店式办公楼 hotel-office building：提供酒店式服务和管理的办公楼。,term,reference,term,正确,该规范可能因为定义了“酒店式办公楼”的中文和英文名称及其解释而被分为term类；也可能因为涉及到特定类型的建筑定义，需要参考其他标准或规范来进一步明确其具体要求而被分为reference类。
隔离墙 dividing wall：在软土地基中设置的对地基中渗流、竖向沉降或侧向挤压起隔离作用的连续墙体。,term,reference,term,正确,该规范可能因为格式为“中文 英文：解释”，符合term类的定义被分为term类；也可能因为其详细描述了隔离墙的功能和作用，类似参考外部定义或说明的内容，从而被分为reference类。
容许剪应力 allowable shear stress：沥青混合料的抗剪强度与抗剪强度结构系数之比。,term,reference,term,正确,该规范可能因为采用了“容许剪应力 allowable shear stress”这种格式，即中文和英文解释并列的形式，被分为term类；也可能因为其解释涉及了具体的计算公式和概念关系，类似于引用外部定义或公式，而被分为reference类。
列车竖向动力 vertical dynamic force of train：列车运行时产生的竖向动力作用。,term,reference,term,正确,该规范可能因为定义了术语“列车竖向动力”及其英文翻译而被分为term类；也可能因为涉及到“列车运行时产生的竖向动力作用”这一物理概念，类似于reference类中的技术说明或定义，从而被分为reference类。
其他用地(E)：规划范围内除居住区用地以外的各种用地，应包括非直接为本区居民配建的道路用地、其他单位用地、保留的自然村或不可建设用地等。,term,general,term,正确,该规范可能因为其定义了一类用地类型并详细描述了其包含内容，符合术语定义格式而被分为term类；也可能因为其提供了关于用地分类和包含内容的宏观指导而被分为general类。
多热源分别运行 independently operation of multi-heat sources：在采暖期或供冷期用阀门将供热系统分隔成多个单热源供热系统，由各个热源分别供热的运行方式。,term,reference,term,正确,该规范可能因为包含了术语及其英文翻译和详细解释而被分为term类；也可能因为描述了一种具体的运行方式，类似于需要参考其他文档或附录来完整理解的操作指南而被分为reference类。
日变化系数 daily variation coefficient：最高日供水量与平均日供水量的比值。,term,reference,term,正确,该规范可能因为其格式“中文 英文：解释”而被分为term类；也可能因为定义了一个具体的数值计算方法，涉及到比值的概念，类似于参考其他规范中的公式或计算方法，被分为reference类。
操作温度 operating temperature：在稳态操作条件下，一个系统内介质的温度。,term,reference,term,正确,该规范可能因为采用了“操作温度 operating temperature：在稳态操作条件下，一个系统内介质的温度。”这种定义术语的格式而被分为term类；也可能因为规范中提到的概念需要参考具体的稳态操作条件下的定义和说明而被分为reference类。
反应位移法Ⅱ seismic displacement method Ⅱ：适用于成层地层中地下结构的形状简单断面的反应位移法。,term,reference,term,正确,该规范可能因为其定义了术语“反应位移法Ⅱ seismic displacement method Ⅱ”及其适用范围，符合术语定义格式，而被分为term类；也可能因为提到了特定的计算或分析方法，类似于样本中的反应位移法的应用描述，被分为reference类。
水环境敏感路段 sensitive section of water environment：路线穿越要求排放水质为不低于现行《地表水环境质量标准》（GB 3838）中Ⅳ类水质标准区域的路段，或穿越要求排放水质为不低于现行《海水水质标准》（GB 3097）中的第三类水质标准海域的路段。其中穿越要求水质不低于Ⅱ类区域或第一类海域的路段为水环境强敏感路段；要求水质不低于Ⅲ类区域或第二类海域的路段为水环境中敏感路段；要求水质不低于Ⅳ类区域或第三类海域的路段为水环境弱敏感路段。,reference,term,term,正确,该规范可能因为涉及到引用《地表水环境质量标准》和《海水水质标准》而被分为reference类；也可能因为定义了“水环境敏感路段”及其细分类型，符合术语定义的格式而被分为term类。
弯道超高super elevation at curve：为平衡机动车在弯道上行驶所产生的离心力所设置的弯道横向坡度而形成的高差。,term,reference,term,正确,该规范可能因为定义了术语“弯道超高super elevation at curve”及其解释而被分为term类；也可能因为涉及到具体的工程参数（如弯道横向坡度形成的高差）和专业解释，类似于参考外部标准或公式的内容，被分为reference类。
绿化用地 green area：指公园用地内用以栽植乔木、灌木、草本植物的用地。,term,reference,term,正确,该规范可能因为采用了“绿化用地 green area：指公园用地内用以栽植乔木、灌木、草本植物的用地。”这种术语定义的形式而被分为term类；也可能因为其涉及特定用途区域的详细说明，类似于引用标准或规范中的定义而被分为reference类。
塑料填料 plastic media：用以提供微生物生长的载体，有硬性、软性和半软性填料。,term,reference,term,正确,该规范可能因为其定义了“塑料填料”的具体用途和类型，符合术语定义的格式而被分为term类；也可能因为其描述了“提供微生物生长的载体”这一概念，类似于参考外部信息来解释特定功能或用途，而被分为reference类。
地震作用效应 seismic effect：由地震作用引起的桥梁结构内力与变形等作用效应的总称。,term,reference,term,正确,该规范可能因为符合术语定义的格式“地震作用效应 seismic effect：由地震作用引起的桥梁结构内力与变形等作用效应的总称”而被分为term类；也可能因为描述了地震作用效应的概念和定义，需要参考具体的地震作用标准或公式而被分为reference类。
塑性耗能区 plastic energy dissipative zone：在强烈地震作用下，结构构件首先进入塑性变形并消耗能量的区域。,term,reference,term,正确,该规范可能因为格式为“中文 英文：解释”而被分为term类；也可能因为定义了塑性耗能区的概念，需要参照外部的专业知识或标准来进行理解和应用而被分为reference类。
典型气象日 typical meteorological day：在典型气象年中所选取的代表季节气候特征的一日。以典型气象年最热月（或最冷月）中的温度、日较差、湿度、太阳辐射照度的日平均值与该月平均值最接近的一日，称为夏季（或冬季）典型气象日。,term,reference,term,正确,该规范可能因为提供了“典型气象日”的定义及其英文翻译，符合术语定义的格式而被分为term类；也可能因为定义中提到的“典型气象年中所选取的代表季节气候特征的一日”需要参照特定的气象年数据，类似于引用外部数据或图表，被分为reference类。
远控消防炮系统(简称远控炮系统) remote-controlled fire monitor extinguishing systems(abbreviation：remote-controlled monitor systems)：可远距离控制消防炮的固定消防炮灭火系统。,term,reference,term,正确,该规范可能因为定义了远控消防炮系统的名称及其英文翻译，符合术语定义的格式而被分为term类；也可能因为涉及特定系统定义，需参照其他相关标准或规范进行详细说明而被分为reference类。
